FIPS,Year,CancerDeaths,Population
5053,1991,16,13288
5053,1992,20,13652
5053,1993,15,13851
5053,1994,14,14213
5053,1995,12,14418
5053,1996,21,14731
5053,1997,17,15019
5053,1998,18,15269
5055,1988,39,29269
5055,1989,47,29448
5055,1990,52,29616
5055,1991,52,30093
5055,1992,42,30606
5055,1993,47,31059
5055,1994,39,31832
5055,1995,44,32522
5055,1996,47,33012
5055,1997,57,33515
5055,1998,42,34096
5057,1988,32,20068
5057,1989,33,19899
5057,1990,24,19845
5057,1991,32,20110
5057,1992,32,20510
5057,1993,27,20849
5057,1994,29,20850
5057,1995,49,21099
5057,1996,28,21202
5057,1997,30,21404
5057,1998,26,21614
5059,1988,44,24578
5059,1989,40,24392
5059,1990,48,24257
5059,1991,28,24427
5059,1992,43,24739
5059,1993,55,25475
5059,1994,33,25937
5059,1995,44,26387
5059,1996,47,27002
5059,1997,46,27316
5059,1998,44,27647
5061,1988,21,12474
5061,1989,15,12432
5061,1990,22,12441
5061,1991,21,12656
5061,1992,17,12731
5061,1993,19,12833
5061,1994,14,12841
5061,1995,17,12956
5061,1996,24,13235
5061,1997,23,13138
5061,1998,23,13137
5063,1988,29,29122
5063,1989,36,29344
5063,1990,45,29104
5063,1991,39,29375
5063,1992,46,29631
5063,1993,45,30085
5063,1994,49,30516
5063,1995,44,30905
5063,1996,49,31089
5063,1997,53,31060
5063,1998,41,31413
5065,1988,20,9821
5065,1989,12,9962
5065,1990,19,10015
5065,1991,23,10195
5065,1992,37,10479
5065,1993,27,10665
5065,1994,16,11059
5065,1995,25,11315
5065,1996,22,11401
5065,1997,32,11699
5065,1998,32,11771
5067,1988,34,17732
5067,1989,43,17507
5067,1990,28,17406
5067,1991,23,17364
5067,1992,35,17183
5067,1993,29,17308
5067,1994,23,17174
5067,1995,30,16940
5067,1996,29,16719
5067,1997,32,16329
5067,1998,38,17397
5069,1988,105,82231
5069,1989,139,81568
5069,1990,128,80543
5069,1991,135,80598
5069,1992,130,80667
5069,1993,126,80286
5069,1994,131,80489
5069,1995,124,80106
5069,1996,98,79888
5069,1997,103,79740
5069,1998,108,79402
5071,1988,44,16664
5071,1989,42,16692
5071,1990,34,16810
5071,1991,27,17227
5071,1992,24,17498
5071,1993,25,18192
5071,1994,27,18830
5071,1995,21,19423
5071,1996,25,20145
5071,1997,26,20681
5071,1998,34,21006
5073,1988,23,8961
5073,1989,13,9006
5073,1990,17,8830
5073,1991,13,8674
5073,1992,10,8513
5073,1993,15,8529
5073,1994,11,8342
5073,1995,22,8360
5073,1996,23,8304
5073,1997,18,8142
5073,1998,14,8015
5075,1988,28,16153
5075,1989,28,16100
5075,1990,22,15879
5075,1991,19,16064
5075,1992,25,15896
5075,1993,33,15999
5075,1994,32,16122
5075,1995,29,16233
5075,1996,20,16243
5075,1997,27,16344
5075,1998,36,16262
5077,1988,21,12690
5077,1989,23,12384
5077,1990,22,12155
5077,1991,27,12004
5077,1992,24,11895
5077,1993,21,12105
5077,1994,21,11920
5077,1995,19,11725
5077,1996,24,11562
5077,1997,17,11603
5077,1998,21,11784
5079,1988,9,12766
5079,1989,11,12781
5079,1990,16,12886
5079,1991,16,13029
5079,1993,15,13116
5079,1995,12,13294
5079,1996,19,13414
5079,1997,14,13571
5079,1998,14,13543
5081,1988,16,12986
5081,1989,16,13060
5081,1990,21,13085
5081,1991,17,13038
5081,1992,21,12856
5081,1993,18,12830
5081,1994,19,12794
5081,1995,32,12691
5081,1996,15,12746
5081,1997,19,12697
5081,1998,15,12658
5083,1988,31,18953
5083,1989,23,18912
5083,1990,29,18910
5083,1991,27,18981
5083,1992,40,19284
5083,1993,25,19397
5083,1994,35,19691
5083,1995,35,19882
5083,1996,36,20128
5083,1997,33,20249
5083,1998,33,20338
5085,1988,44,36165
5085,1989,43,36726
5085,1990,52,37228
5085,1991,41,37817
5085,1992,51,38792
5085,1993,63,40599
5085,1994,43,42182
5085,1995,73,43850
5085,1996,66,45465
5085,1997,74,47099
5085,1998,53,47906
5087,1988,24,10808
5087,1989,16,10756
5087,1990,12,10794
5087,1991,29,11248
5087,1992,21,11623
5087,1993,13,11900
5087,1994,22,12381
5087,1995,13,12336
5087,1996,23,12528
5087,1997,19,12673
5089,1988,20,10949
5089,1989,23,10964
5089,1990,21,10920
5089,1991,25,11096
5089,1992,26,11506
5089,1993,26,12047
5089,1994,26,12422
5089,1995,35,13224
5089,1996,30,13785
5089,1997,32,13902
5089,1998,26,14419
5091,1988,68,36957
5091,1989,57,36338
5091,1990,52,36068
5091,1991,56,36092
5091,1992,61,36153
5091,1993,54,36502
5091,1994,63,36827
5091,1995,49,37087
5091,1996,48,37339
5091,1997,48,37709
5091,1998,61,37807
5093,1988,74,55043
5093,1989,86,54971
5093,1990,72,54652
5093,1991,65,54523
5093,1992,82,52515
5093,1993,69,48800
5093,1994,82,48830
5093,1995,79,48924
5093,1996,76,48971
5093,1997,87,49212
5093,1998,68,49545
5095,1988,27,10905
5095,1989,35,10619
5095,1990,35,10424
5095,1991,23,10231
5095,1992,28,10155
5095,1993,12,10027
5095,1994,20,9966
5095,1995,23,9779
5095,1996,19,9727
5095,1997,19,9750
5095,1998,16,9612
5097,1988,10,7257
5097,1989,14,7177
5097,1990,12,7176
5097,1991,14,7208
5097,1993,12,7430
5097,1994,14,7588
5097,1995,11,7722
5097,1996,14,7898
5097,1997,10,8034
5097,1998,22,8190
5099,1988,12,9603
5099,1989,20,9390
5099,1990,16,9229
5099,1991,24,9168
5099,1992,12,9131
5099,1994,19,9220
5099,1995,21,9181
5099,1996,19,9168
5099,1997,17,9241
5099,1998,16,9178
5101,1988,12,7348
5101,1989,16,7184
5101,1990,12,7195
5101,1991,13,7265
5101,1992,10,7207
5101,1993,15,7448
5101,1994,13,7564
5101,1995,13,7698
5101,1996,15,7623
5101,1997,16,7820
5101,1998,12,7810
5103,1988,54,29312
5103,1989,61,29164
5103,1990,52,28384
5103,1991,52,27763
5103,1992,55,27632
5103,1993,57,27459
5103,1994,54,27367
5103,1995,35,26958
5103,1996,42,26819
5103,1997,47,26772
5103,1998,41,26745
5105,1988,14,7528
5105,1989,13,7476
5105,1990,13,7465
5105,1991,10,7622
5105,1992,19,7859
5105,1993,16,7995
5105,1995,16,8547
5105,1996,19,8917
5105,1997,14,9133
5105,1998,11,9378
5107,1988,50,27785
5107,1989,63,27304
5107,1990,44,26845
5107,1991,49,26208
5107,1992,49,26143
5107,1993,42,26199
5107,1994,41,26224
5107,1995,46,26014
5107,1996,49,25887
5107,1997,42,25804
5107,1998,48,25458
5109,1988,12,9393
5109,1989,19,9289
5109,1990,10,9250
5109,1992,21,9270
5109,1994,13,9501
5109,1995,20,9859
5109,1996,14,9967
5109,1997,13,10072
5109,1998,24,10198
5111,1988,40,23573
5111,1989,45,23307
5111,1990,65,23008
5111,1991,53,22736
5111,1992,40,22889
5111,1993,56,23026
5111,1994,35,22961
5111,1995,56,23252
5111,1996,39,23502
5111,1997,42,23556
5111,1998,42,23770
5113,1988,25,15739
5113,1989,28,15853
5113,1990,25,15806
5113,1991,30,15900
5113,1992,28,16205
5113,1993,33,16664
5113,1994,28,17095
5113,1995,25,17391
5113,1996,33,17961
5113,1997,31,18303
5113,1998,34,18505
5115,1988,47,42174
5115,1989,56,42571
5115,1990,52,43428
5115,1991,56,44840
5115,1992,75,45675
5115,1993,50,46474
5115,1994,70,47703
5115,1995,64,48596
5115,1996,48,48996
5115,1997,76,49408
5115,1998,71,50289
5117,1988,14,8991
5117,1989,18,8886
5117,1990,13,8844
5117,1991,10,8690
5117,1992,18,8600
5117,1993,22,8636
5117,1994,21,8615
5117,1995,14,8698
5117,1996,13,8764
5117,1998,20,8848
5119,1988,436,334383
5119,1989,449,334245
5119,1990,496,333230
5119,1991,449,335140
5119,1992,496,338240
5119,1993,463,340366
5119,1994,431,339415
5119,1995,483,338638
5119,1996,431,339933
5119,1997,394,338968
5119,1998,485,339751
5121,1988,26,15141
5121,1989,36,15292
5121,1990,26,15253
5121,1991,32,15345
5121,1992,32,15644
5121,1993,23,15875
5121,1994,26,15981
5121,1995,33,16169
5121,1996,29,16376
5121,1997,32,16507
5121,1998,25,16618
5123,1988,50,27660
5123,1989,40,27219
5123,1990,39,26793
5123,1991,41,26789
5123,1992,39,26816
5123,1993,43,26894
5123,1994,51,27116
5123,1995,44,27541
5123,1996,38,27827
5123,1997,54,28022
5123,1998,46,27910
5125,1988,78,59357
5125,1989,73,60526
5125,1990,80,61415
5125,1991,68,62959
5125,1992,74,64580
5125,1993,71,66702
5125,1994,87,69170
5125,1995,88,71677
5125,1996,98,72852
5125,1997,104,74847
5125,1998,97,76407
5127,1988,15,9575
5127,1989,22,9460
5127,1990,14,9415
5127,1991,23,9449
5127,1992,21,9634
5127,1993,18,9656
5127,1994,12,9839
5127,1995,14,9944
5127,1996,12,10149
5127,1997,14,10304
5127,1998,18,10088
5129,1988,11,7487
5129,1989,12,7286
5129,1990,11,7142
5129,1991,16,6945
5129,1992,13,6943
5129,1993,19,6969
5129,1994,13,7073
5129,1995,22,7156
5129,1996,17,7186
5129,1997,17,7305
5131,1988,153,94052
5131,1989,123,94035
5131,1990,138,93480
5131,1991,128,95028
5131,1992,149,96703
5131,1993,178,98706
5131,1994,167,99671
5131,1995,120,101455
5131,1996,129,103074
5131,1997,136,104404
5131,1998,110,105008
5133,1988,17,12550
5133,1989,25,12411
5133,1990,24,12610
5133,1991,16,13073
5133,1992,19,13549
5133,1993,34,13707
5133,1994,13,13885
5133,1995,15,14030
5133,1996,18,14171
5133,1997,24,14316
5133,1998,24,14562
5135,1988,25,12712
5135,1989,25,12490
5135,1990,25,12476
5135,1991,32,12791
5135,1992,23,13307
5135,1993,28,13703
5135,1994,24,14045
5135,1995,23,14355
5135,1996,25,14618
5135,1997,25,14753
5135,1998,25,14956
5137,1988,24,8886
5137,1990,13,9060
5137,1991,14,9276
5137,1992,22,9405
5137,1993,17,9697
5137,1994,24,9897
5137,1995,18,10080
5137,1996,22,10122
5137,1997,25,10227
5137,1998,16,10380
5139,1988,87,44058
5139,1989,78,43299
5139,1990,74,43234
5139,1991,87,43099
5139,1992,70,43191
5139,1993,81,43094
5139,1994,77,42885
5139,1995,81,42825
5139,1996,78,42602
5139,1997,64,42191
5139,1998,58,42241
5141,1988,20,12853
5141,1989,22,12779
5141,1990,24,12830
5141,1991,30,13028
5141,1992,24,12968
5141,1993,23,13283
5141,1994,35,13364
5141,1995,37,13782
5141,1996,27,14008
5141,1997,27,14291
5141,1998,32,14253
5143,1988,128,104503
5143,1989,115,105955
5143,1990,129,107981
5143,1991,143,113130
5143,1992,124,116523
5143,1993,131,122298
5143,1994,147,127852
5143,1995,130,134302
5143,1996,148,139273
5143,1997,151,142638
5143,1998,126,144799
5145,1988,82,49969
5145,1989,89,50634
5145,1990,75,51156
5145,1991,84,52386
5145,1992,102,53362
5145,1993,73,54570
5145,1994,103,55809
5145,1995,86,57269
5145,1996,89,58801
5145,1997,108,59916
5145,1998,94,61549
5147,1988,13,9090
5147,1989,11,8946
5147,1990,17,8732
5147,1991,18,8617
5147,1992,17,8434
5147,1993,20,8423
5147,1994,16,8518
5147,1995,16,8449
5147,1996,13,8461
5147,1997,20,8328
5147,1998,13,8212
5149,1988,33,16639
5149,1989,38,16529
5149,1990,26,16492
5149,1991,30,16765
5149,1992,22,17159
5149,1993,34,17640
5149,1994,41,17982
5149,1995,28,18358
5149,1996,36,18835
5149,1997,31,19133
5149,1998,40,19319
6001,1988,1460,1199494
6001,1989,1478,1218886
6001,1990,1493,1224926
6001,1991,1477,1259958
6001,1992,1394,1272550
6001,1993,1473,1277969
6001,1994,1381,1279394
6001,1995,1384,1282853
6001,1996,1346,1293891
6001,1997,1320,1314056
6001,1998,1280,1338710
6003,1988,2,1134
6005,1988,48,25255
6005,1989,36,27022
6005,1990,41,28026
6005,1991,49,29505
6005,1992,48,30022
6005,1993,57,30412
6005,1994,45,30744
6005,1995,61,30979
6005,1996,45,31221
6005,1997,51,31422
6005,1998,42,31354
6007,1988,243,160030
6007,1989,258,164228
6007,1990,302,169199
6007,1991,227,173862
6007,1992,283,176374
6007,1993,264,178502
6007,1994,271,179901
6007,1995,281,181074
6007,1996,233,180932
6007,1997,290,182087
6007,1998,250,183790
6009,1988,45,26524
6009,1989,61,28258
6009,1990,61,30063
6009,1991,55,31870
6009,1992,53,33035
6009,1993,57,33621
6009,1994,66,34678
6009,1995,61,35211
6009,1996,66,35739
6009,1997,75,36267
6009,1998,60,36638
6011,1988,19,14747
6011,1989,31,15208
6011,1990,24,15486
6011,1991,12,15782
6011,1992,21,16003
6011,1993,15,16146
6011,1994,26,16395
6011,1995,17,16694
6011,1996,24,16987
6011,1997,19,17313
6011,1998,26,17455
6013,1988,880,728070
6013,1989,933,752104
6013,1990,927,769819
6013,1991,959,785641
6013,1992,903,800370
6013,1993,889,811531
6013,1994,903,819361
6013,1995,957,827917
6013,1996,871,837918
6013,1997,951,854968
6013,1998,938,872119
6015,1988,35,19374
6015,1989,26,20278
6015,1990,39,22330
6015,1991,37,25799
6015,1992,44,26020
6015,1993,47,26595
6015,1994,33,26728
6015,1995,24,26376
6015,1996,27,26530
6015,1997,37,26827
6015,1998,44,26652
6017,1988,152,108323
6017,1989,128,114096
6017,1990,183,120946
6017,1991,171,126827
6017,1992,149,129741
6017,1993,134,133104
6017,1994,176,135283
6017,1995,185,137462
6017,1996,157,139379
6017,1997,184,141822
6017,1998,182,144315
6019,1988,646,602082
6019,1989,603,624480
6019,1990,651,640581
6019,1991,657,662415
6019,1992,686,680381
6019,1993,686,696260
6019,1994,685,708234
6019,1995,649,716765
6019,1996,617,727603
6019,1997,647,736312
6019,1998,640,743239
6021,1988,28,22460
6021,1989,35,22962
6021,1990,24,23376
6021,1991,27,23669
6021,1992,45,23992
6021,1993,29,24066
6021,1994,25,24249
6021,1995,40,24476
6021,1996,33,24603
6021,1997,39,24684
6021,1998,34,24574
6023,1988,157,109288
6023,1989,175,111424
6023,1990,165,113134
6023,1991,164,114911
6023,1992,169,116430
6023,1993,157,117405
6023,1994,163,117111
6023,1995,137,118886
6023,1996,141,118917
6023,1997,144,119721
6023,1998,171,119584
6025,1988,111,98857
6025,1989,128,102210
6025,1990,128,105946
6025,1991,117,113236
6025,1992,121,119773
6025,1993,109,128398
6025,1994,117,129818
6025,1995,121,132321
6025,1996,128,133070
6025,1997,128,133472
6025,1998,119,134454
6027,1988,22,16591
6027,1989,29,16935
6027,1990,41,16878
6027,1991,26,16822
6027,1992,33,16881
6027,1993,28,16798
6027,1994,19,16881
6027,1995,25,16863
6027,1996,25,16763
6027,1997,21,16659
6027,1998,23,16474
6029,1988,547,493085
6029,1989,572,509328
6029,1990,583,524108
6029,1991,602,548020
6029,1992,597,568113
6029,1993,577,577080
6029,1994,592,591541
6029,1995,619,595974
6029,1996,588,601691
6029,1997,597,608927
6029,1998,605,617052
6031,1988,96,91777
6031,1989,79,96858
6031,1990,61,98540
6031,1991,100,101029
6031,1992,69,104058
6031,1993,72,105753
6031,1994,89,108015
6031,1995,80,110086
6031,1996,77,111706
6031,1997,85,112801
6031,1998,97,117502
6033,1988,115,43935
6033,1989,102,44772
6033,1990,116,46269
6033,1991,107,48423
6033,1992,133,49696
6033,1993,99,50617
6033,1994,132,51217
6033,1995,106,51378
6033,1996,110,51281
6033,1997,116,51123
6033,1998,95,51503
6035,1988,36,25750
6035,1989,30,26369
6035,1990,33,26607
6035,1991,27,26889
6035,1992,34,27479
6035,1993,28,27651
6035,1994,24,27403
6035,1995,34,27643
6035,1996,29,30647
6035,1997,22,32904
6035,1998,28,32766
6037,1988,8891,8354142
6037,1989,8909,8485817
6037,1990,8718,8546671
6037,1991,8878,8608371
6037,1992,8778,8708341
6037,1993,8698,8744771
6037,1994,8511,8733924
6037,1995,8375,8718357
6037,1996,8112,8747015
6037,1997,8130,8813724
6037,1998,7969,8913914
6039,1988,95,78091
6039,1989,88,80998
6039,1990,87,84197
6039,1991,107,90696
6039,1992,108,95119
6039,1993,108,99459
6039,1994,112,102593
6039,1995,112,104384
6039,1996,104,108000
6039,1997,105,111054
6039,1998,103,113719
6041,1988,285,215365
6041,1989,297,218232
6041,1990,298,218795
6041,1991,288,221045
6041,1992,287,223080
6041,1993,293,224719
6041,1994,267,225273
6041,1995,293,224875
6041,1996,277,223872
6041,1997,263,226448
6041,1998,255,228901
6043,1988,13,12677
6043,1989,16,13036
6043,1990,16,13391
6043,1991,22,14109
6043,1992,21,14556
6043,1993,24,14870
6043,1994,20,15128
6043,1995,30,15326
6043,1996,26,15638
6043,1997,29,15435
6043,1998,32,15813
6045,1988,104,72397
6045,1989,103,74180
6045,1990,113,75939
6045,1991,131,77015
6045,1992,91,77138
6045,1993,129,77154
6045,1994,122,77420
6045,1995,106,78161
6045,1996,118,78528
6045,1997,104,78955
6045,1998,106,79625
6047,1988,173,162234
6047,1989,162,167392
6047,1990,184,172516
6047,1991,161,179445
6047,1992,187,182619
6047,1993,188,186237
6047,1994,180,190585
6047,1995,177,187894
6047,1996,195,187065
6047,1997,178,190217
6047,1998,188,193936
6049,1988,14,8764
6049,1989,18,9045
6049,1990,23,9053
6049,1991,17,9128
6049,1992,16,9188
6049,1993,12,9022
6049,1994,13,9147
6049,1996,20,9154
6049,1997,10,9124
6049,1998,12,8864
6051,1988,6,8922
6051,1994,11,11205
6053,1988,346,333481
6053,1989,334,337498
6053,1990,327,342458
6053,1991,309,350583
6053,1992,299,357382
6053,1993,316,355666
6053,1994,330,336729
6053,1995,333,339302
6053,1996,308,345435
6053,1997,296,359532
6053,1998,308,370154
6055,1988,146,98315
6055,1989,163,100648
6055,1990,148,102480
6055,1991,141,103545
6055,1992,145,105451
6055,1993,155,105989
6055,1994,156,106849
6055,1995,162,107278
6055,1996,159,108260
6055,1997,147,109878
6055,1998,132,111456
6057,1988,91,68646
6057,1989,136,71059
6057,1990,138,73437
6057,1991,119,75615
6057,1992,122,77106
6057,1993,124,77779
6057,1994,118,78779
6057,1995,116,79808
6057,1996,118,80833
6057,1997,96,81857
6057,1998,108,82692
6059,1988,2374,2252350
6059,1989,2329,2303661
6059,1990,2278,2327566
6059,1991,2320,2360294
6059,1992,2275,2403208
6059,1993,2378,2435630
6059,1994,2327,2465362
6059,1995,2288,2497942
6059,1996,2315,2533305
6059,1997,2277,2594233
6059,1998,2226,2652911
6061,1988,174,146453
6061,1989,210,155074
6061,1990,204,164587
6061,1991,209,172746
6061,1992,206,178066
6061,1993,195,183061
6061,1994,246,189264
6061,1995,215,196435
6061,1996,250,202959
6061,1997,233,209261
6061,1998,227,217206
6063,1988,29,18229
6063,1989,36,18253
6063,1990,35,18577
6063,1991,41,18944
6063,1992,29,19428
6063,1993,26,19643
6063,1994,33,19411
6063,1995,40,19377
6063,1996,35,19267
6063,1997,32,19339
6063,1998,36,19279
6065,1988,1267,945166
6065,1989,1282,1030473
6065,1990,1305,1111276
6065,1991,1366,1180217
6065,1992,1435,1217866
6065,1993,1433,1244024
6065,1994,1437,1272842
6065,1995,1496,1296014
6065,1996,1480,1313144
6065,1997,1426,1340011
6065,1998,1442,1374810
6067,1988,1176,941642
6067,1989,1198,969803
6067,1990,1311,1000621
6067,1991,1255,1061567
6067,1992,1161,1074466
6067,1993,1220,1078860
6067,1994,1257,1079004
6067,1995,1215,1088069
6067,1996,1188,1099863
6067,1997,1179,1111508
6067,1998,1220,1126631
6069,1988,33,33086
6069,1989,29,34759
6069,1990,46,35306
6069,1991,34,35806
6069,1992,40,36788
6069,1993,32,37967
6069,1994,33,39124
6069,1995,35,40679
6069,1996,35,42430
6069,1997,37,44951
6069,1998,37,47256
6071,1988,1288,1229775
6071,1989,1328,1309830
6071,1990,1389,1372371
6071,1991,1472,1440595
6071,1992,1472,1482081
6071,1993,1480,1495830
6071,1994,1528,1504135
6071,1995,1486,1520089
6071,1996,1407,1538250
6071,1997,1389,1558072
6071,1998,1444,1585062
6073,1988,2461,2268879
6073,1989,2568,2346623
6073,1990,2544,2395042
6073,1991,2684,2439901
6073,1992,2629,2479419
6073,1993,2636,2482079
6073,1994,2592,2493461
6073,1995,2493,2497963
6073,1996,2526,2520582
6073,1997,2490,2553959
6073,1998,2400,2595096
6075,1988,1015,685408
6075,1989,935,681234
6075,1990,864,678480
6075,1991,997,683324
6075,1992,925,688547
6075,1993,869,693256
6075,1994,863,695217
6075,1995,869,698329
6075,1996,828,705292
6075,1997,842,713830
6075,1998,786,720799
6077,1988,511,437039
6077,1989,520,446304
6077,1990,511,459413
6077,1991,545,469516
6077,1992,514,476568
6077,1993,507,482328
6077,1994,533,487617
6077,1995,506,492542
6077,1996,510,498319
6077,1997,561,504931
6077,1998,542,512587
6079,1988,229,192954
6079,1989,238,201262
6079,1990,278,204840
6079,1991,260,206666
6079,1992,238,207999
6079,1993,276,209224
6079,1994,272,211686
6079,1995,273,214336
6079,1996,241,217153
6079,1997,234,220239
6079,1998,228,223164
6081,1988,782,607067
6081,1989,758,615733
6081,1990,789,618115
6081,1991,774,621309
6081,1992,778,627999
6081,1993,749,633533
