FIPS,Year,DiabDeaths,Population
47171,1983,3,15684
47171,1984,2,15768
47171,1985,2,15741
47171,1987,1,15467
47173,1979,1,11094
47173,1980,2,11280
47173,1981,1,11508
47173,1983,1,11832
47173,1984,2,11814
47173,1986,2,11998
47173,1988,1,12463
47175,1982,1,4578
47175,1983,1,4610
47175,1985,2,4735
47177,1979,3,30496
47177,1981,3,30941
47177,1982,3,31257
47177,1983,5,31073
47177,1984,3,31015
47177,1985,2,31044
47177,1986,3,30801
47177,1987,4,31059
47177,1988,5,30953
47177,1993,10,32311
47179,1979,7,83647
47179,1980,3,84912
47179,1981,7,86272
47179,1982,4,86152
47179,1983,12,86392
47179,1984,10,86173
47179,1985,7,85989
47179,1986,8,85815
47179,1987,10,85686
47179,1988,12,85755
47179,1989,13,86238
47179,1991,11,88638
47179,1992,13,89466
47179,1993,21,90946
47179,1994,13,92343
47179,1995,10,94060
47179,1996,14,95647
47179,1997,19,97443
47179,1998,15,98496
47181,1981,1,13394
47181,1983,1,13344
47181,1985,1,13324
47181,1986,1,13272
47183,1979,4,30363
47183,1980,3,30838
47183,1981,4,30969
47183,1982,2,30665
47183,1983,3,30580
47183,1984,2,30411
47183,1985,1,30129
47183,1986,3,30030
47183,1987,1,29764
47183,1988,1,29891
47185,1979,1,18732
47185,1980,2,18564
47185,1981,4,18792
47185,1982,1,18508
47185,1983,4,18349
47185,1984,4,18443
47185,1985,1,18467
47185,1986,3,18637
47185,1987,1,18596
47185,1988,1,18766
47187,1979,3,53604
47187,1980,2,56213
47187,1981,6,57926
47187,1982,5,59479
47187,1983,2,60923
47187,1984,4,63706
47187,1985,4,65690
47187,1986,8,68525
47187,1987,4,71313
47187,1988,2,73363
47187,1994,13,94005
47189,1979,2,53473
47189,1981,3,54553
47189,1982,3,54872
47189,1983,3,55491
47189,1984,4,57003
47189,1985,5,58559
47189,1986,3,59789
47189,1987,2,62078
47189,1988,6,63552
47189,1992,12,68166
47189,1997,13,78557
47189,1998,12,80987
48001,1979,4,35687
48001,1980,4,36030
48001,1981,4,38273
48001,1982,6,39443
48001,1983,7,41779
48001,1984,3,42585
48001,1985,5,43406
48001,1986,1,43783
48001,1987,1,43546
48001,1988,2,45270
48001,1992,11,45641
48001,1997,10,51042
48003,1979,2,12498
48003,1984,1,15353
48003,1986,1,16045
48003,1987,1,14823
48003,1988,1,14487
48005,1979,3,59312
48005,1980,2,61526
48005,1981,8,63021
48005,1982,2,64831
48005,1983,6,65089
48005,1985,3,65021
48005,1986,11,65396
48005,1987,6,64643
48005,1988,4,65125
48005,1993,14,69484
48005,1994,12,70703
48005,1995,13,71515
48005,1996,15,72405
48005,1998,14,74574
48007,1979,1,13380
48007,1985,1,16769
48007,1986,1,17100
48007,1987,1,16924
48007,1988,4,16944
48009,1980,1,6853
48009,1983,1,7524
48009,1984,1,7668
48009,1987,1,7522
48011,1981,1,1843
48013,1979,3,23417
48013,1980,5,24003
48013,1981,4,24457
48013,1982,3,25355
48013,1983,3,26306
48013,1984,4,26929
48013,1985,4,27432
48013,1986,5,28022
48013,1987,1,28434
48013,1988,1,28978
48013,1997,11,33883
48015,1979,2,15668
48015,1980,4,16313
48015,1981,2,16888
48015,1984,5,18945
48015,1986,2,19077
48015,1988,1,17952
48017,1982,1,7797
48017,1984,1,7510
48017,1988,1,6935
48019,1981,1,6683
48021,1979,3,22555
48021,1980,2,23145
48021,1981,2,24837
48021,1982,1,26801
48021,1983,2,27958
48021,1984,5,30211
48021,1985,5,32642
48021,1986,3,35177
48021,1987,2,36065
48021,1988,7,36361
48021,1998,10,50568
48023,1981,1,4546
48023,1982,1,4711
48023,1985,2,4334
48023,1986,1,4334
48025,1979,4,24598
48025,1980,2,25013
48025,1981,5,25484
48025,1982,6,26055
48025,1983,2,26740
48025,1985,1,25403
48025,1986,4,24821
48025,1987,2,25326
48025,1988,4,25017
48025,1992,10,24076
48025,1998,12,30299
48027,1979,7,158801
48027,1980,5,154234
48027,1981,6,159621
48027,1982,4,163068
48027,1983,7,166057
48027,1984,5,169727
48027,1985,5,174926
48027,1986,6,176432
48027,1987,7,180272
48027,1988,14,181036
48027,1989,11,183466
48027,1990,17,184557
48027,1991,14,182911
48027,1992,16,185934
48027,1993,36,197745
48027,1994,20,213595
48027,1995,12,216213
48027,1996,11,220359
48027,1997,13,222135
48029,1979,101,946373
48029,1980,98,957883
48029,1981,103,984002
48029,1982,83,1012684
48029,1983,92,1036921
48029,1984,90,1058669
48029,1985,70,1084547
48029,1986,119,1114334
48029,1987,89,1136068
48029,1988,103,1135661
48029,1989,117,1137379
48029,1990,150,1140719
48029,1991,158,1157756
48029,1992,166,1181276
48029,1993,200,1203853
48029,1994,179,1227586
48029,1995,208,1248398
48029,1996,205,1264533
48029,1997,230,1280222
48029,1998,229,1297951
48031,1982,1,4412
48031,1986,1,5103
48035,1979,4,12096
48035,1980,4,12031
48035,1982,2,12316
48035,1983,1,12615
48035,1985,3,12844
48035,1986,3,12995
48035,1987,3,13188
48035,1988,2,13318
48037,1979,4,71050
48037,1980,8,71470
48037,1981,2,72041
48037,1982,10,72846
48037,1983,8,74286
48037,1984,7,74783
48037,1985,4,76076
48037,1986,6,75975
48037,1987,3,76086
48037,1988,6,76561
48037,1989,10,76148
48037,1990,11,76608
48037,1991,14,77521
48037,1992,11,78378
48037,1993,17,79417
48037,1994,15,80439
48037,1995,20,81026
48037,1996,20,82183
48037,1997,18,82150
48039,1979,8,158060
48039,1980,9,166382
48039,1981,6,171748
48039,1982,11,175881
48039,1983,12,180035
48039,1984,9,182020
48039,1985,12,183443
48039,1986,8,183281
48039,1987,18,180921
48039,1988,10,179985
48039,1989,23,182705
48039,1990,28,186237
48039,1991,18,192724
48039,1992,28,197090
48039,1993,18,201506
48039,1994,23,205538
48039,1995,22,208644
48039,1996,22,212767
48039,1997,25,217570
48039,1998,30,223028
48041,1979,7,88228
48041,1980,6,91345
48041,1981,3,99925
48041,1982,5,109789
48041,1983,5,113701
48041,1984,7,116032
48041,1985,8,118793
48041,1986,4,119884
48041,1987,5,118793
48041,1988,3,118008
48041,1989,12,117686
48041,1990,16,118370
48041,1992,14,125013
48041,1993,11,130702
48041,1994,18,133390
48041,1995,12,135421
48041,1996,14,136821
48041,1997,11,140104
48041,1998,11,142967
48043,1980,2,7244
48043,1984,1,8269
48043,1986,2,7775
48045,1981,1,2374
48045,1983,1,2179
48045,1985,1,2045
48047,1979,1,7954
48047,1980,2,8089
48047,1981,2,8187
48047,1982,2,8270
48047,1984,1,8400
48047,1985,2,8239
48047,1986,1,8189
48047,1987,1,8156
48047,1988,1,8061
48049,1979,1,30269
48049,1980,2,30759
48049,1981,4,31375
48049,1982,3,32345
48049,1983,1,32997
48049,1984,3,33093
48049,1985,3,32238
48049,1986,3,32009
48049,1987,4,31667
48049,1988,6,31875
48049,1997,14,34078
48051,1979,1,10807
48051,1980,1,11352
48051,1981,4,12286
48051,1982,3,13553
48051,1983,3,13518
48051,1984,3,13596
48051,1985,2,13495
48051,1986,2,13658
48051,1987,2,13272
48051,1988,2,12900
48053,1979,1,15857
48053,1980,5,16457
48053,1981,2,16835
48053,1982,1,17607
48053,1984,2,19603
48053,1985,2,20490
48053,1986,3,21518
48053,1988,1,21105
48055,1979,2,21451
48055,1980,3,22120
48055,1981,3,22724
48055,1982,2,23019
48055,1983,2,23664
48055,1984,4,24061
48055,1985,1,24883
48055,1986,3,25714
48055,1987,4,25568
48055,1988,3,25502
48055,1995,10,27065
48057,1979,2,18954
48057,1980,3,19138
48057,1982,1,20598
48057,1984,1,20495
48057,1985,4,20334
48057,1986,2,20011
48057,1987,2,19579
48057,1988,2,18815
48059,1979,1,9888
48059,1980,2,10098
48059,1982,2,10884
48059,1984,1,11831
48059,1985,2,11733
48059,1986,1,11652
48059,1987,2,11620
48059,1988,1,11292
48061,1979,12,199615
48061,1980,30,203831
48061,1981,24,213545
48061,1982,14,223394
48061,1983,27,230782
48061,1984,18,233856
48061,1985,22,237139
48061,1986,26,241854
48061,1987,21,244467
48061,1988,25,245306
48061,1989,40,247509
48061,1990,44,250916
48061,1991,39,259115
48061,1992,46,266907
48061,1993,54,277625
48061,1994,52,286102
48061,1995,62,293105
48061,1996,65,299548
48061,1997,66,304789
48061,1998,57,310768
48063,1980,1,8653
48063,1981,2,8789
48063,1982,1,9138
48063,1983,1,9392
48063,1985,1,9185
48063,1986,2,9208
48063,1987,6,9162
48063,1988,1,9136
48065,1981,2,6585
48065,1982,1,6963
48065,1985,1,6755
48065,1988,1,6362
48067,1979,5,27153
48067,1980,3,27610
48067,1981,5,28161
48067,1982,2,28718
48067,1983,6,28519
48067,1984,3,28330
48067,1985,2,28317
48067,1986,1,28182
48067,1987,1,27905
48067,1988,4,28016
48067,1992,11,27587
48069,1979,1,10206
48069,1983,1,9964
48069,1988,1,8996
48071,1979,3,17316
48071,1980,2,18087
48071,1982,2,19154
48071,1984,1,19640
48071,1986,1,19822
48071,1987,1,19384
48071,1988,2,18864
48073,1979,3,34276
48073,1980,2,35497
48073,1982,2,36092
48073,1983,2,36514
48073,1984,1,36983
48073,1985,2,37068
48073,1988,1,37649
48073,1990,12,37661
48073,1993,17,38332
48073,1996,10,40870
48075,1979,1,6064
48075,1980,1,6293
48075,1983,1,6215
48075,1985,2,5845
48075,1986,2,5710
48075,1987,1,5697
48075,1988,1,5469
48077,1979,1,8386
48077,1981,1,8900
48077,1982,1,9270
48077,1984,1,9524
48077,1985,1,9500
48079,1981,2,4590
48079,1987,2,4063
48081,1979,1,2904
48081,1983,1,3346
48081,1984,1,3347
48081,1986,1,3176
48083,1980,1,9266
48083,1981,1,9332
48083,1982,1,9358
48083,1983,1,9488
48083,1984,1,9611
48083,1987,1,8857
48085,1979,14,132060
48085,1980,5,140592
48085,1981,7,149921
48085,1982,7,160596
48085,1983,5,170941
48085,1984,13,184644
48085,1985,13,199666
48085,1986,12,213372
48085,1987,19,225265
48085,1988,16,236692
48085,1989,10,247891
48085,1990,17,258357
48085,1991,15,272541
48085,1992,19,285427
48085,1993,19,303340
48085,1994,25,323426
48085,1995,23,344581
48085,1996,14,369702
48085,1998,15,427666
48087,1979,1,4232
48087,1981,2,4191
48087,1983,1,3964
48087,1986,2,3483
48087,1987,1,3382
48089,1979,3,16913
48089,1980,5,17520
48089,1982,1,18443
48089,1984,1,18846
48089,1985,2,18749
48089,1988,2,17330
48091,1979,4,33361
48091,1980,1,34518
48091,1981,5,35622
48091,1982,5,36874
48091,1983,8,38596
48091,1984,2,40450
48091,1985,1,42421
48091,1986,6,44304
48091,1987,4,46046
48091,1988,5,46989
48091,1995,10,59294
48091,1996,12,62703
48093,1979,2,11177
48093,1980,2,11399
48093,1981,1,11559
48093,1982,2,11788
48093,1984,2,12048
48093,1985,1,11963
48093,1986,1,11923
48095,1983,1,2835
48095,1988,1,2659
48097,1979,3,25181
48097,1980,4,26190
48097,1981,2,26858
48097,1982,2,27305
48097,1983,2,27342
48097,1984,3,27411
48097,1986,2,27786
48097,1987,4,28587
48097,1988,3,28635
48099,1979,1,56007
48099,1980,5,55247
48099,1983,2,57695
48099,1984,1,56108
48099,1986,1,57094
48099,1987,3,59246
48099,1988,3,60686
48099,1998,10,72490
48101,1980,1,2659
48101,1981,2,2572
48101,1982,1,2582
48101,1987,1,2189
48101,1988,1,2113
48103,1979,1,4372
48103,1985,1,5086
48103,1987,1,4693
48105,1979,1,4462
48105,1980,1,4457
48107,1979,1,8222
48107,1980,1,8351
48107,1981,1,8301
48107,1982,1,8049
48107,1984,1,7783
48109,1986,1,3454
48109,1988,1,3386
48111,1980,1,6230
48113,1979,102,1481047
48113,1980,86,1515629
48113,1981,91,1554898
48113,1982,92,1593501
48113,1983,99,1632064
48113,1984,110,1666432
48113,1985,109,1712335
48113,1986,122,1755092
48113,1987,111,1764271
48113,1988,109,1760833
48113,1989,131,1776575
48113,1990,168,1794317
48113,1991,187,1843242
48113,1992,205,1872545
48113,1993,240,1902345
48113,1994,229,1929919
48113,1995,236,1962058
48113,1996,212,2001504
48113,1997,228,2044661
48113,1998,235,2087595
48115,1979,4,15485
48115,1980,1,15389
48115,1981,2,15562
48115,1982,1,15828
48115,1986,1,15025
48115,1987,3,14038
48117,1979,1,20499
48117,1980,1,20526
48117,1981,2,20400
48117,1982,1,19852
48117,1984,2,20018
48117,1985,3,19292
48117,1986,1,19046
48117,1987,1,18856
48117,1988,1,18480
48119,1979,1,4256
48119,1982,1,4334
48119,1985,1,4248
48121,1979,5,131584
48121,1980,2,139909
48121,1981,4,150958
48121,1982,7,162903
48121,1983,8,172454
48121,1984,6,188397
48121,1985,8,207189
48121,1986,8,224545
48121,1987,13,237764
48121,1988,15,247657
48121,1989,21,256564
48121,1990,15,267713
48121,1991,21,279088
48121,1992,20,289446
48121,1993,12,301542
48121,1994,15,316597
48121,1995,16,331160
48121,1996,21,346739
48121,1997,14,363904
48121,1998,33,384888
48123,1979,3,16743
48123,1980,2,17133
48123,1981,2,17229
48123,1982,2,17779
48123,1983,1,18010
48123,1984,4,18035
48123,1985,3,17827
48123,1986,2,17763
48123,1987,1,17276
48125,1982,2,2995
48125,1985,1,2750
48127,1979,2,11109
48127,1981,3,11259
48127,1982,8,11494
48127,1986,2,11100
48127,1987,1,10785
48127,1988,5,10582
48129,1979,1,3539
48129,1980,2,3713
48131,1979,3,11625
48131,1980,2,11894
48131,1981,1,12043
48131,1982,1,12430
48131,1983,1,12865
48131,1984,2,12799
48131,1985,3,12917
48131,1987,1,12891
48131,1988,1,12720
48133,1979,1,17091
48133,1980,1,17518
48133,1981,2,18242
48133,1982,2,18801
48133,1983,5,19247
48133,1984,1,18915
48133,1985,1,18474
48133,1986,1,18199
48133,1987,1,17769
48133,1988,1,17239
48135,1979,6,109324
48135,1980,4,113269
48135,1981,6,121145
48135,1982,6,133059
48135,1983,6,134889
48135,1984,5,130677
48135,1985,7,129797
48135,1986,6,129681
48135,1987,5,121186
48135,1988,8,118196
48135,1989,17,115756
48135,1990,20,114782
48135,1991,12,115634
48135,1992,21,116483
48135,1993,14,116337
48135,1994,23,116436
48135,1995,15,116038
48135,1996,18,116440
48135,1997,24,116721
48135,1998,11,118350
48137,1985,1,2105
48139,1979,5,54310
48139,1980,5,56582
48139,1981,6,57932
48139,1982,6,59447
48139,1983,5,61967
48139,1984,5,65125
48139,1985,5,69542
48139,1986,4,73433
48139,1987,3,76802
48139,1988,4,78799
48139,1990,11,81176
48139,1991,10,82494
48139,1993,13,85994
48139,1995,19,90156
48139,1996,13,93291
48139,1997,13,96641
48139,1998,13,99842
48141,1979,38,462167
48141,1980,32,469280
48141,1981,31,486727
48141,1982,33,500408
48141,1983,50,508769
48141,1984,43,517046
48141,1985,37,525574
48141,1986,39,535560
48141,1987,49,545281
48141,1988,36,554655
48141,1989,64,566836
48141,1990,79,577084
48141,1991,78,591416
48141,1992,79,602530
48141,1993,97,616934
48141,1994,113,627879
48141,1995,138,634833
48141,1996,114,635795
48141,1997,133,642730
48141,1998,120,648211
48143,1979,2,19774
48143,1980,2,20574
48143,1981,2,21243
48143,1982,3,21932
48143,1983,1,22563
48143,1984,2,23423
48143,1986,3,23849
48143,1987,2,24698
48143,1988,4,25278
48145,1980,4,16163
48145,1981,3,16219
48145,1983,1,16697
48145,1984,1,16657
48145,1986,4,16323
48145,1987,3,16027
48145,1988,2,15896
48147,1979,2,21432
48147,1980,4,22026
48147,1981,3,21977
48147,1982,6,22059
48147,1983,4,22284
48147,1984,4,22566
48147,1985,3,22303
48147,1986,1,22239
48147,1988,1,22521
48149,1979,4,16538
48149,1980,1,17041
48149,1981,4,17876
48149,1982,2,18966
48149,1983,1,18881
48149,1984,1,18650
48149,1985,1,19159
48149,1986,1,19506
48149,1988,3,18721
48151,1979,3,5541
48151,1981,2,5343
48151,1982,3,5305
48151,1984,1,5115
48151,1987,1,4789
48151,1988,1,4709
48153,1979,2,9013
48153,1980,1,9278
48153,1983,1,8537
48153,1988,1,7849
48155,1979,1,1902
48157,1979,7,116337
48157,1980,5,128754
48157,1981,7,139831
48157,1982,8,154890
48157,1983,7,169726
48157,1984,3,179130
48157,1985,9,187825
48157,1986,11,191941
48157,1987,6,193729
48157,1988,10,198764
48157,1989,16,210112
48157,1990,17,221118
48157,1991,20,235753
48157,1992,26,247867
48157,1993,23,259246
48157,1994,17,269218
48157,1995,23,279755
48157,1996,22,292716
48157,1997,21,305090
48157,1998,20,320032
48159,1980,1,6304
48159,1987,1,7031
48161,1979,3,13108
48161,1980,2,13573
48161,1981,1,14077
48161,1982,1,14437
48161,1983,2,15088
48161,1985,1,15560
48161,1988,1,14804
48163,1979,1,13253
48163,1980,2,13157
48163,1981,2,13147
48163,1982,1,13531
48163,1983,5,13492
48163,1984,3,13336
48163,1985,3,13242
48163,1986,2,12997
48163,1987,1,13035
48163,1988,1,12799
48165,1982,1,13610
48165,1983,1,13925
48165,1985,2,14530
48165,1987,2,13572
48165,1988,1,13419
48167,1979,21,189075
48167,1980,17,190328
48167,1981,13,195308
48167,1982,13,202409
48167,1983,19,206479
48167,1984,28,206346
48167,1985,20,207396
48167,1986,13,205869
48167,1987,24,203179
48167,1988,25,203412
48167,1989,40,205364
48167,1990,27,208912
48167,1991,37,213851
48167,1992,23,218051
48167,1993,44,222540
48167,1994,31,224574
48167,1995,41,226800
48167,1996,52,229280
48167,1997,41,231418
48167,1998,29,234088
48169,1979,1,5123
48169,1981,1,5339
48169,1982,1,5475
48169,1983,1,5609
48169,1984,1,5476
48171,1980,1,12205
48171,1981,1,12539
48171,1985,1,14151
48171,1986,2,14626
48171,1987,1,14887
48171,1988,1,14949
48175,1984,1,5443
48175,1985,2,5426
48175,1986,2,5399
48177,1979,1,15279
48177,1980,2,15563
48177,1981,1,16172
48177,1982,2,17162
48177,1983,2,17320
48177,1984,2,17175
48177,1985,2,17083
48177,1986,1,17023
48177,1988,1,16403
48179,1979,1,24193
48179,1980,2,24964
48179,1981,4,25641
48179,1983,1,26746
48179,1985,2,25827
48179,1986,1,25074
48179,1987,3,23792
48179,1988,2,22893
48181,1979,5,81922
48181,1980,7,84178
48181,1981,9,85344
48181,1982,6,86052
48181,1983,10,86523
48181,1984,11,87624
48181,1985,7,88491
48181,1986,6,90214
48181,1987,10,89003
48181,1988,8,88398
48181,1989,12,88473
48181,1990,13,88095
48181,1991,17,88965
48181,1992,22,89055
48181,1993,20,90094
48181,1994,29,91323
48181,1995,18,92725
48181,1996,22,95368
48181,1998,12,99037
48183,1979,6,92751
48183,1980,2,95269
48183,1981,6,98905
48183,1982,5,104858
48183,1983,4,105534
48183,1984,10,104842
48183,1985,5,104204
48183,1986,7,102616
48183,1987,2,100703
48183,1988,3,99319
48183,1991,20,100368
48183,1992,10,101072
48183,1993,21,101470
48183,1994,20,102208
48183,1995,14,102771
48183,1996,16,104002
48183,1997,18,104598
48183,1998,16,104910
48185,1979,2,12187
48185,1981,2,13470
48185,1982,1,14643
48185,1983,1,16568
48185,1984,2,17366
48185,1985,4,18061
48185,1986,2,17932
48185,1987,2,17843
48185,1988,2,17749
48187,1979,7,43961
48187,1980,4,44605
48187,1981,3,46325
48187,1982,5,47851
48187,1983,2,49624
48187,1984,1,51601
48187,1985,4,53462
48187,1986,4,55784
48187,1987,5,58443
48187,1988,4,59838
48187,1989,10,60906
48187,1990,14,61750
48187,1994,10,68442
48187,1996,12,72972
48187,1997,14,75925
48187,1998,10,79184
48189,1980,3,36026
48189,1981,5,36692
48189,1982,4,36340
48189,1983,1,35932
48189,1984,4,35402
48189,1985,5,34687
48189,1986,1,34416
48191,1979,1,5262
48191,1982,1,4699
48193,1979,1,7125
48193,1980,1,7273
48193,1981,1,7230
48193,1982,2,7209
48193,1983,2,7308
48193,1987,1,7081
48195,1982,1,6177
48195,1983,1,6226
48195,1985,1,6180
48195,1986,1,5990
48195,1987,1,5784
48197,1979,1,5641
48197,1980,1,5790
48197,1981,2,5974
48197,1982,2,5864
48197,1983,1,6003
48197,1984,1,5879
48197,1988,1,5033
48199,1979,4,38188
48199,1980,5,39351
48199,1981,3,39932
48199,1982,3,40678
48199,1984,1,41519
48199,1985,2,40834
48199,1986,5,40153
48199,1987,1,39444
48199,1988,1,39165
48199,1998,12,45078
48201,1979,113,2294110
48201,1980,135,2366814
48201,1981,125,2499118
48201,1982,151,2645695
48201,1983,158,2700563
48201,1984,146,2698373
48201,1985,170,2687379
48201,1986,172,2717800
48201,1987,159,2679810
48201,1988,171,2664993
48201,1989,224,2697358
48201,1990,251,2748298
48201,1991,323,2835437
48201,1992,298,2902284
48201,1993,338,2950597
48201,1994,337,2993832
48201,1995,323,3031857
48201,1996,340,3080532
48201,1997,352,3133221
48201,1998,358,3195767
48203,1979,6,48403
48203,1980,6,49327
48203,1981,5,50641
48203,1982,5,52390
48203,1983,5,53357
48203,1984,1,53909
48203,1985,7,53605
48203,1986,5,53887
48203,1987,7,53925
48203,1988,4,53910
48203,1992,10,54097
48203,1993,13,54945
48203,1996,13,56869
48203,1997,11,57368
48203,1998,11,58031
48205,1982,1,3763
48207,1979,4,6931
48207,1980,2,7030
48207,1981,1,7004
48207,1983,1,6942
48207,1986,1,6451
48207,1988,1,6228
48209,1979,4,38119
48209,1980,1,39520
48209,1981,3,41715
48209,1982,3,42319
48209,1983,5,45595
48209,1984,2,49396
48209,1985,3,54689
48209,1986,6,59683
48209,1987,3,61341
48209,1988,6,62567
48209,1993,12,68394
48209,1996,10,79299
48211,1982,1,6173
48211,1984,1,5471
48211,1986,1,4433
48211,1988,1,3802
48213,1979,8,39037
48213,1980,7,40303
48213,1981,4,41660
48213,1982,6,43435
48213,1983,1,45289
48213,1984,7,47421
48213,1985,4,49532
48213,1986,3,51393
48213,1987,3,52477
48213,1988,4,53494
48213,1991,10,54954
48213,1992,11,55777
48213,1993,10,56859
48213,1997,11,63370
48213,1998,10,64986
48215,1979,27,267943
48215,1980,29,275700
48215,1981,27,289977
48215,1982,31,303783
48215,1983,19,315928
48215,1984,22,323370
48215,1985,16,329685
48215,1986,20,338772
48215,1987,31,346191
48215,1988,26,353333
48215,1989,32,365042
48215,1990,65,371441
48215,1991,59,390056
48215,1992,66,409894
48215,1993,60,432711
48215,1994,71,452988
48215,1995,72,470554
48215,1996,77,485156
48215,1997,105,500108
48215,1998,95,517472
48217,1979,2,22476
48217,1980,3,22870
48217,1981,1,22810
48217,1982,3,23478
48217,1983,2,24040
48217,1984,2,24648
48217,1985,2,24421
48217,1986,2,24231
48217,1987,2,24440
48217,1988,4,24411
48219,1979,1,22044
48219,1980,2,22473
48219,1981,3,23170
48219,1982,2,23874
48219,1983,2,24264
48219,1984,4,24343
48219,1985,1,24764
48219,1986,1,24230
48219,1987,2,23235
48221,1980,2,16874
48221,1981,2,17487
48221,1982,1,18472
48221,1985,2,22711
48221,1986,1,23856
48221,1988,1,26874
48221,1993,11,29192
48223,1979,3,23063
48223,1980,3,23499
48223,1981,8,23765
48223,1982,1,24502
48223,1983,3,25259
48223,1984,2,26032
48223,1985,6,26527
48223,1986,2,26965
48223,1987,3,26636
48223,1988,3,27111
48225,1979,2,19868
48225,1980,1,20683
48225,1981,2,20947
48225,1982,3,20797
48225,1983,3,20708
48225,1984,2,19961
48225,1985,3,19943
48225,1986,2,19935
48225,1987,2,20052
48225,1988,2,19809
48227,1979,7,32005
48227,1980,6,31763
48227,1981,4,32719
48227,1982,3,35009
48227,1983,4,35197
48227,1984,3,34645
48227,1985,8,33451
48227,1986,2,33681
48227,1987,3,32069
48227,1988,5,31615
48229,1979,1,2521
48229,1986,2,2592
48231,1979,5,51201
48231,1980,4,52164
48231,1981,4,53637
48231,1982,5,55367
48231,1983,4,57487
48231,1984,4,58784
48231,1985,1,59901
48231,1986,3,60671
48231,1987,2,60741
48231,1988,1,61117
48231,1994,14,63096
48231,1995,12,64289
48231,1996,13,65693
48231,1997,11,67150
48233,1979,3,24687
48233,1980,4,25316
48233,1981,1,26593
48233,1982,4,28739
48233,1983,4,29240
48233,1984,1,28175
48233,1985,2,27319
48233,1986,4,26520
48233,1987,1,25064
48233,1988,3,24894
48235,1984,1,1707
48237,1980,1,6800
48237,1982,1,7306
48237,1983,2,7151
48237,1984,1,7341
48237,1985,1,7298
48237,1986,2,7173
48237,1987,2,7107
48239,1979,1,12587
48239,1980,3,12768
48239,1981,2,13092
48239,1982,1,13234
48239,1984,1,13255
48239,1985,1,13051
48239,1986,1,13077
48239,1987,1,12667
48241,1979,3,28374
48241,1980,3,29192
48241,1981,5,29612
48241,1982,2,29776
48241,1983,2,30179
48241,1985,4,30372
48241,1986,6,29846
48241,1987,4,29753
48241,1988,1,29469
48241,1993,11,30305
48243,1980,1,1575
48243,1982,1,1547
48245,1979,26,239031
48245,1980,30,241161
48245,1981,27,242014
48245,1982,29,245542
48245,1983,35,245631
48245,1984,32,244076
48245,1985,24,240440
48245,1986,20,230821
48245,1987,30,229779
48245,1988,26,226677
48245,1989,35,225278
48245,1990,39,225235
48245,1991,38,228199
48245,1992,39,230603
48245,1993,43,233327
48245,1994,72,233328
48245,1995,55,235510
48245,1996,52,234016
48245,1997,49,234058
48245,1998,45,234718
48247,1979,1,4725
48247,1983,2,5219
48247,1985,1,5171
48249,1979,1,34525
48249,1980,2,35358
48249,1981,7,36089
48249,1982,7,37419
48249,1983,6,38508
48249,1984,2,38724
48249,1985,6,38760
48249,1986,1,38860
48249,1987,7,37635
48249,1988,4,36831
48249,1993,11,36242
48249,1995,14,36848
48251,1979,8,62245
48251,1980,4,64290
48251,1981,4,66643
48251,1982,6,70009
48251,1983,6,73712
48251,1984,5,78936
48251,1985,13,82965
48251,1986,7,87889
48251,1987,10,91410
48251,1988,8,92158
48251,1992,12,95512
48251,1993,15,97107
48251,1994,11,99687
48251,1995,12,103063
48251,1996,20,105756
48251,1997,10,109295
48251,1998,17,113539
48253,1979,1,15865
48253,1980,2,15899
48253,1981,1,16017
48253,1982,2,16276
48253,1983,3,17164
48253,1984,2,16991
48253,1985,2,16729
48253,1987,2,16151
48253,1988,4,15686
48255,1979,1,12415
48255,1980,2,12773
48255,1981,2,12804
48255,1982,2,12885
48255,1983,1,12787
48255,1984,1,12766
48255,1986,1,12337
48255,1987,1,12131
48255,1988,2,11699
48257,1979,5,35315
48257,1980,1,36809
48257,1981,5,37932
48257,1982,7,39304
48257,1983,5,41520
48257,1984,2,42773
48257,1985,1,44167
48257,1986,5,46397
48257,1988,3,49155
48257,1993,17,53107
48257,1994,12,55296
48257,1995,10,57014
48257,1996,11,58867
48257,1997,13,61053
48257,1998,16,62889
48259,1980,1,9891
48259,1981,1,10270
48259,1982,1,10585
48259,1984,1,11422
48259,1985,1,11654
48261,1983,1,446
48265,1979,1,25134
48265,1980,6,26181
48265,1981,3,26705
48265,1982,1,27451
48265,1983,3,28654
48265,1984,3,29917
48265,1986,3,32087
48265,1987,3,31952
48265,1988,2,32320
48265,1996,10,36489
48271,1980,1,2185
48271,1981,1,2286
48271,1982,1,2280
48271,1983,1,2359
48271,1985,1,2540
48271,1987,1,2763
48273,1979,7,32301
48273,1980,3,32566
48273,1981,2,33131
48273,1982,2,33836
48273,1983,3,33978
48273,1984,4,33979
48273,1985,3,32983
48273,1986,1,31826
48273,1987,2,30780
48273,1988,3,30217
48275,1979,2,4777
48275,1980,1,4817
48275,1984,1,5073
48277,1979,4,38467
48277,1980,2,39267
48277,1981,7,39495
48277,1982,3,39719
48277,1983,5,40249
48277,1984,2,40486
48277,1986,4,40468
48277,1987,4,40203
48277,1988,2,40165
48277,1994,11,41909
48279,1979,1,17574
48279,1981,1,17675
48279,1982,5,17588
48279,1984,2,16617
48279,1985,1,15992
48279,1986,1,15407
48281,1980,1,11163
48281,1982,1,11614
48281,1984,1,11984
48281,1986,1,12314
