FIPS,Year,SubUseDisDeaths,Population
24037,1988,5,69602
24037,1994,10,75923
24039,1988,5,20948
24041,1987,2,26327
24041,1988,4,26962
24043,1987,5,111440
24043,1988,10,111702
24043,1993,10,119215
24043,1995,10,120711
24043,1998,12,121785
24045,1987,8,67002
24045,1988,2,68252
24045,1995,11,76823
24045,1996,13,77287
24047,1987,6,31990
24047,1988,4,32188
24047,1998,12,41104
24510,1987,286,712002
24510,1988,305,708780
24510,1989,379,701176
24510,1990,180,696210
24510,1991,168,695455
24510,1992,248,690513
24510,1993,397,682917
24510,1994,377,672305
24510,1995,382,660363
24510,1996,353,647749
24510,1997,375,636288
24510,1998,356,626849
25001,1987,22,160265
25001,1988,21,164586
25001,1989,21,167474
25001,1990,16,168937
25001,1991,15,170673
25001,1992,23,172431
25001,1993,26,174913
25001,1994,25,177906
25001,1995,27,181415
25001,1996,26,184491
25001,1997,43,187273
25001,1998,30,190643
25003,1987,16,130311
25003,1988,20,129691
25003,1993,15,125791
25003,1994,14,125566
25003,1995,10,125059
25003,1996,17,124663
25003,1997,14,124413
25003,1998,14,123388
25005,1987,57,460616
25005,1988,65,468071
25005,1989,51,473261
25005,1990,47,475487
25005,1991,61,476549
25005,1992,93,476945
25005,1993,101,479208
25005,1994,89,481466
25005,1995,87,483165
25005,1996,74,484489
25005,1997,90,486615
25005,1998,89,489751
25007,1988,1,10597
25009,1987,68,622940
25009,1988,79,625328
25009,1989,64,629429
25009,1990,67,629044
25009,1991,71,629384
25009,1992,77,630733
25009,1993,98,633339
25009,1994,99,637466
25009,1995,73,642763
25009,1996,99,649767
25009,1997,104,657048
25009,1998,118,664232
25011,1987,2,62338
25011,1988,4,63800
25011,1992,11,66018
25013,1987,54,421374
25013,1988,48,426230
25013,1989,39,428853
25013,1990,57,427961
25013,1991,38,427395
25013,1992,53,425535
25013,1993,64,424681
25013,1994,48,423538
25013,1995,49,421370
25013,1996,52,420080
25013,1997,51,420465
25013,1998,85,421347
25015,1987,12,135487
25015,1988,9,136851
25015,1989,12,138835
25015,1990,15,139461
25015,1991,14,138884
25015,1992,14,139062
25015,1993,12,139688
25015,1994,17,141093
25015,1995,12,141732
25015,1996,11,141750
25015,1997,12,141963
25015,1998,11,141888
25017,1987,129,1319909
25017,1988,127,1324373
25017,1989,92,1326033
25017,1990,123,1322511
25017,1991,124,1319767
25017,1992,135,1323165
25017,1993,140,1325800
25017,1994,132,1330206
25017,1995,162,1337190
25017,1996,125,1346151
25017,1997,133,1355871
25017,1998,170,1363671
25019,1987,2,5504
25021,1987,42,577244
25021,1988,40,578977
25021,1989,44,578180
25021,1990,39,577881
25021,1991,48,579216
25021,1992,45,583009
25021,1993,62,586384
25021,1994,68,589526
25021,1995,51,593151
25021,1996,50,595793
25021,1997,69,598920
25021,1998,57,601053
25023,1987,33,406653
25023,1988,35,410868
25023,1989,25,412501
25023,1990,27,414005
25023,1991,20,415051
25023,1992,27,415999
25023,1993,41,419474
25023,1994,65,422875
25023,1995,44,425786
25023,1996,47,429239
25023,1997,50,433316
25023,1998,52,437942
25025,1987,122,645920
25025,1988,79,643742
25025,1989,106,641026
25025,1990,81,629400
25025,1991,89,618879
25025,1992,114,613482
25025,1993,118,617117
25025,1994,115,621107
25025,1995,99,635122
25025,1996,90,637136
25025,1997,95,641258
25025,1998,103,646149
25027,1987,62,640628
25027,1988,60,652953
25027,1989,44,665100
25027,1990,55,666880
25027,1991,62,665075
25027,1992,60,664159
25027,1993,92,667203
25027,1994,84,670539
25027,1995,88,671208
25027,1996,81,674358
25027,1997,82,680046
25027,1998,121,686908
26001,1987,4,9104
26003,1987,1,8192
26003,1988,1,8242
26005,1987,4,82834
26005,1988,3,84046
26005,1998,10,97119
26007,1987,4,28980
26007,1988,2,28642
26009,1987,2,16087
26009,1988,2,16509
26011,1988,2,13955
26015,1987,1,46936
26015,1988,4,47425
26017,1987,4,108267
26017,1988,11,107079
26017,1989,13,106070
26017,1990,10,105635
26017,1994,11,105048
26017,1995,16,104492
26017,1998,10,102900
26019,1987,1,10952
26021,1987,14,154498
26021,1988,14,154256
26021,1989,23,153335
26021,1990,14,152215
26021,1991,19,152299
26021,1992,10,152496
26021,1993,20,152404
26021,1994,22,152278
26021,1995,13,152851
26021,1996,23,152518
26021,1997,19,151688
26021,1998,17,151088
26023,1987,5,38252
26023,1988,4,38571
26025,1987,16,127740
26025,1988,25,127248
26025,1989,20,128086
26025,1990,23,128401
26025,1991,19,129050
26025,1992,12,129438
26025,1993,19,129674
26025,1994,12,129823
26025,1995,15,129166
26025,1996,13,128231
26025,1997,23,128331
26025,1998,21,129222
26027,1987,5,46319
26029,1987,1,19310
26029,1988,1,19718
26031,1987,1,19254
26033,1987,1,28814
26033,1988,2,29770
26035,1987,3,22748
26035,1988,1,22963
26037,1987,3,54535
26037,1988,3,54824
26039,1988,2,10977
26041,1987,3,35427
26041,1988,1,35159
26043,1987,1,24226
26043,1988,2,24163
26045,1987,5,86670
26045,1988,6,87483
26047,1987,1,22434
26047,1988,2,22974
26049,1987,52,416838
26049,1988,54,413370
26049,1989,50,412399
26049,1990,46,413219
26049,1991,45,413566
26049,1992,43,412904
26049,1993,31,412177
26049,1994,53,411671
26049,1995,73,412762
26049,1996,56,413468
26049,1997,58,412483
26049,1998,67,412313
26051,1987,4,19800
26053,1987,6,16850
26053,1988,1,16526
26055,1987,2,58064
26055,1988,5,59745
26055,1996,13,68341
26057,1987,2,36498
26057,1988,2,36445
26059,1987,2,40184
26061,1987,3,33212
26061,1988,3,33011
26063,1987,2,33135
26063,1988,3,32819
26065,1987,20,270390
26065,1988,16,271606
26065,1989,16,271154
26065,1990,27,271758
26065,1991,23,272836
26065,1992,18,273269
26065,1993,25,273439
26065,1994,28,272677
26065,1995,30,270910
26065,1996,21,272523
26065,1997,20,271687
26065,1998,19,269456
26067,1987,2,52459
26067,1988,5,53480
26069,1987,1,28354
26071,1987,2,12014
26073,1988,2,52070
26075,1987,13,140680
26075,1988,4,141038
26075,1989,12,141393
26075,1990,14,142210
26075,1992,12,143301
26075,1994,12,143708
26075,1995,13,144650
26075,1996,16,145352
26075,1997,20,146180
26077,1987,15,209468
26077,1988,12,211794
26077,1989,15,212756
26077,1990,21,213294
26077,1991,19,214508
26077,1992,18,216398
26077,1993,23,218273
26077,1994,22,219147
26077,1995,21,220318
26077,1996,24,221875
26077,1997,13,222715
26077,1998,26,223694
26081,1987,48,458154
26081,1988,29,466192
26081,1989,35,473184
26081,1990,48,477422
26081,1991,53,487276
26081,1992,43,493546
26081,1993,56,499650
26081,1994,53,506777
26081,1995,51,514142
26081,1996,51,521170
26081,1997,59,527315
26081,1998,42,532729
26085,1987,2,7520
26085,1988,1,7709
26087,1987,3,69108
26089,1987,1,14750
26091,1987,4,84476
26091,1988,5,85076
26091,1993,10,89291
26093,1987,8,104098
26093,1988,6,106714
26093,1991,11,115706
26093,1992,10,118524
26093,1995,14,129647
26093,1997,10,138000
26093,1998,11,142447
26095,1987,1,5372
26095,1988,2,5351
26097,1988,3,9879
26099,1987,71,679005
26099,1988,78,679542
26099,1989,75,681980
26099,1990,82,684427
26099,1991,75,692701
26099,1992,76,699308
26099,1993,78,705027
26099,1994,84,709540
26099,1995,78,717527
26099,1996,104,726761
26099,1997,127,728345
26099,1998,108,730033
26101,1987,2,19983
26101,1988,1,19847
26103,1987,3,67814
26103,1988,4,67256
26103,1995,11,62069
26105,1987,2,23354
26105,1988,1,23520
26107,1987,4,35189
26107,1988,1,35215
26109,1987,3,24018
26109,1988,4,23792
26111,1987,2,70325
26111,1988,2,71194
26113,1987,1,10823
26113,1988,2,10938
26115,1987,11,126523
26115,1988,10,126536
26115,1989,12,127086
26115,1990,10,127668
26115,1991,11,128690
26115,1992,14,129024
26115,1994,15,130467
26115,1995,17,132140
26115,1996,16,133484
26115,1997,14,134938
26115,1998,13,136102
26117,1987,1,48308
26117,1988,4,49646
26119,1987,2,7544
26119,1988,1,7654
26121,1987,15,148503
26121,1988,10,149647
26121,1989,23,150223
26121,1990,17,150566
26121,1991,16,152136
26121,1992,23,153081
26121,1993,13,153724
26121,1994,12,154202
26121,1995,19,154704
26121,1996,22,155912
26121,1997,20,157025
26121,1998,20,157903
26123,1987,2,34978
26123,1988,4,35422
26125,1987,98,1009345
26125,1988,94,1018358
26125,1989,129,1027037
26125,1990,88,1036480
26125,1991,103,1051454
26125,1992,106,1065775
26125,1993,124,1076411
26125,1994,111,1087330
26125,1995,106,1099382
26125,1996,133,1108773
26125,1997,138,1115890
26125,1998,159,1119818
26127,1988,2,21067
26129,1987,1,16402
26129,1988,2,17004
26133,1987,2,18671
26133,1988,1,18873
26137,1987,1,15783
26139,1987,8,167533
26139,1988,4,172036
26139,1989,11,176052
26139,1992,17,189130
26139,1996,13,207851
26139,1997,14,213059
26139,1998,14,218174
26141,1988,1,12703
26143,1987,2,17003
26143,1988,2,17453
26145,1987,11,204202
26145,1988,19,203276
26145,1989,29,201940
26145,1990,18,201211
26145,1991,28,201463
26145,1992,20,201182
26145,1993,21,200496
26145,1994,24,200463
26145,1995,21,199892
26145,1996,15,199310
26145,1997,23,198534
26145,1998,26,197678
26147,1987,9,134437
26147,1988,7,135254
26147,1989,18,136289
26147,1990,14,138200
26147,1991,18,140824
26147,1992,11,142200
26147,1993,17,143526
26147,1994,17,144824
26147,1995,15,146433
26147,1996,18,147798
26147,1997,17,149555
26147,1998,12,151503
26149,1987,7,55511
26149,1988,3,55505
26149,1997,11,57753
26151,1987,4,37537
26151,1988,4,37260
26153,1987,2,7559
26155,1987,5,66936
26155,1988,2,66961
26155,1995,12,67997
26155,1998,12,68084
26157,1987,1,52698
26157,1988,3,53007
26159,1987,3,64007
26159,1988,5,64786
26161,1987,25,262205
26161,1988,21,265098
26161,1989,23,271161
26161,1990,25,274143
26161,1991,15,278054
26161,1992,12,280902
26161,1993,30,281845
26161,1994,23,283749
26161,1995,22,287550
26161,1996,23,292239
26161,1997,28,297293
26161,1998,42,300983
26163,1987,610,2062963
26163,1988,563,2036440
26163,1989,583,2024779
26163,1990,517,2010434
26163,1991,467,2008837
26163,1992,431,2008109
26163,1993,396,2005129
26163,1994,413,1999397
26163,1995,441,1998869
26163,1996,402,1999012
26163,1997,441,1985263
26163,1998,421,1969148
26165,1987,1,24366
26165,1988,1,24629
27001,1987,2,11508
27003,1987,11,220448
27003,1988,21,227719
27003,1989,12,232994
27003,1990,21,238695
27003,1991,17,246495
27003,1993,13,255994
27003,1994,14,261967
27003,1995,20,266584
27003,1996,15,271117
27003,1997,15,275416
27003,1998,24,280088
27005,1987,1,25897
27007,1988,2,31634
27009,1987,2,26356
27013,1987,4,49839
27013,1988,5,50425
27015,1987,1,25155
27015,1988,1,25102
27017,1987,4,26994
27017,1988,3,26925
27019,1987,3,41009
27019,1988,1,42971
27021,1987,2,19666
27021,1988,1,19736
27023,1987,2,12304
27023,1988,1,12190
27025,1987,1,26424
27025,1988,1,27412
27027,1987,2,46119
27027,1988,4,46768
27031,1987,1,3619
27031,1988,1,3580
27033,1988,1,11666
27035,1987,2,39363
27037,1987,16,235108
27037,1988,12,248532
27037,1989,13,258815
27037,1990,17,268042
27037,1991,16,279385
27037,1992,17,288693
27037,1993,22,297583
27037,1994,12,302424
27037,1995,14,310142
27037,1996,16,318421
27037,1997,28,325214
27037,1998,26,332560
27041,1987,3,25823
27041,1988,3,26090
27043,1987,1,16015
27043,1988,2,15743
27045,1987,1,18851
27045,1988,1,18825
27047,1987,2,30753
27047,1988,1,30779
27049,1987,3,36328
27049,1988,3,36779
27053,1987,112,956011
27053,1988,117,969092
27053,1989,119,976165
27053,1990,140,980664
27053,1991,144,989655
27053,1992,123,995058
27053,1993,152,1003373
27053,1994,127,1011871
27053,1995,153,1018793
27053,1996,165,1024807
27053,1997,132,1029732
27053,1998,133,1038346
27055,1987,1,16910
27055,1988,1,17053
27057,1987,2,13606
27057,1988,3,13623
27061,1987,3,38443
27061,1988,1,38020
27063,1987,1,10998
27065,1988,2,11787
27067,1987,3,35148
27067,1988,4,35782
27069,1988,2,5338
27071,1987,4,14498
27073,1987,3,8387
27075,1987,2,10151
27075,1988,1,9826
27079,1988,2,21501
27081,1987,1,6293
27083,1987,2,23125
27085,1988,1,29649
27087,1988,1,4673
27089,1987,1,10603
27089,1988,1,10478
27091,1987,1,21396
27093,1987,2,18967
27093,1988,1,19275
27095,1988,1,16995
27097,1987,4,27315
27097,1988,2,27452
27099,1987,1,34710
27099,1988,3,34378
27103,1987,5,26087
27103,1988,2,26390
27105,1987,4,18545
27109,1987,3,95515
27109,1988,6,98259
27111,1987,2,46052
27111,1988,3,46234
27113,1987,1,12404
27115,1987,1,19205
27115,1988,3,19360
27119,1987,2,30124
27119,1988,6,30184
27121,1987,2,9629
27123,1987,44,454289
27123,1988,44,457237
27123,1989,34,459212
27123,1990,38,458316
27123,1991,44,460404
27123,1992,49,463045
27123,1993,41,463588
27123,1994,46,464606
27123,1995,43,466568
27123,1996,47,468450
27123,1997,48,472382
27123,1998,57,475728
27127,1987,1,16277
27127,1988,1,15942
27131,1987,2,44908
27131,1988,3,45478
27133,1987,2,8934
27133,1988,1,8959
27135,1987,1,12830
27137,1987,19,184188
27137,1988,19,182417
27137,1989,19,182355
27137,1990,33,182852
27137,1991,21,183938
27137,1992,27,184912
27137,1993,12,184435
27137,1994,24,184335
27137,1995,21,182110
27137,1996,29,182168
27137,1997,27,182795
27137,1998,26,182300
27139,1987,2,50817
27139,1988,3,53089
27139,1994,10,66353
27143,1987,2,13401
27143,1988,1,13320
27145,1987,3,109088
27145,1988,7,110748
27145,1992,10,116245
27147,1987,1,27978
27147,1988,1,28072
27149,1987,1,9861
27151,1987,1,10041
27153,1987,2,22066
27153,1988,1,21966
27157,1987,1,17794
27157,1988,3,18179
27159,1987,1,12325
27159,1988,1,12069
27161,1987,1,16594
27163,1987,10,127494
27163,1988,6,133322
27163,1991,10,148239
27163,1994,12,169062
27163,1995,11,174096
27163,1996,10,178471
27165,1987,3,10488
27165,1988,2,10524
27169,1987,5,43993
27169,1988,5,44249
27171,1987,4,61047
27171,1988,1,63559
27173,1987,1,10946
27173,1988,1,10781
28001,1987,2,34498
28001,1988,6,33772
28003,1987,3,30100
28003,1988,5,29892
28005,1988,1,12544
28007,1987,1,17491
28009,1988,1,7828
28011,1987,1,39904
28011,1988,1,40046
28013,1987,1,13960
28015,1988,1,8666
28019,1988,2,8363
28021,1987,2,11509
28021,1988,2,10849
28023,1988,2,15824
28025,1987,3,19974
28025,1988,1,19979
28027,1987,5,31386
28027,1988,2,30520
28029,1987,5,25824
28029,1988,3,25766
28031,1987,1,15552
28033,1987,5,59920
28033,1988,1,62009
28033,1998,10,95000
28035,1987,6,64863
28035,1988,8,64636
28035,1994,12,66112
28035,1998,11,68618
28037,1987,1,8023
28039,1988,1,15544
28041,1987,1,9491
28043,1987,1,20083
28043,1988,1,20274
28045,1987,1,29469
28045,1988,3,29663
28047,1987,20,165348
28047,1988,16,161085
28047,1989,21,159543
28047,1990,20,158597
28047,1991,20,159012
28047,1992,25,162953
28047,1993,22,166754
28047,1994,17,171623
28047,1995,28,173801
28047,1996,14,173875
28047,1997,23,175765
28047,1998,25,177735
28049,1987,27,248949
28049,1988,12,244843
28049,1989,27,243115
28049,1990,19,242461
28049,1991,21,242424
28049,1992,20,242010
28049,1993,32,241173
28049,1994,20,240973
28049,1995,24,239721
28049,1996,28,239686
28049,1997,18,238658
28049,1998,12,238856
28051,1987,1,20875
28051,1988,1,20524
28057,1988,3,18594
28059,1987,7,115097
28059,1988,6,115319
28059,1992,13,115630
28059,1993,10,118414
28059,1994,14,120387
28059,1995,13,121878
28059,1996,16,121181
28059,1997,18,121846
28059,1998,14,123220
28063,1988,1,8491
28067,1987,7,59705
28067,1988,5,59303
28071,1987,2,29611
28071,1988,1,29929
28073,1988,3,28106
28075,1987,6,73569
28075,1988,9,73265
28075,1990,10,71025
28075,1991,14,71345
28075,1995,10,72941
28077,1988,1,11692
28079,1987,1,17235
28079,1988,5,17032
28081,1987,13,60261
28081,1988,6,61113
28083,1987,1,36290
28083,1988,2,35914
28085,1987,1,29298
28085,1988,3,29142
28087,1987,7,56642
28087,1988,3,57253
28089,1987,4,46214
28089,1988,3,49037
28089,1998,12,68948
28091,1987,2,24591
28091,1988,2,24197
28093,1987,3,28758
28093,1988,5,29112
28095,1987,2,34615
28095,1988,4,34368
28097,1987,1,11665
28097,1988,1,11630
28099,1987,2,22916
28099,1988,5,23219
28103,1987,2,11853
28105,1988,2,35956
28107,1987,3,27384
28107,1988,1,27575
28109,1987,3,36886
28109,1988,2,36674
28111,1988,1,10235
28113,1987,1,35040
28113,1988,4,34825
28115,1987,2,20064
28115,1988,1,20430
28117,1987,1,22381
28117,1988,3,22469
28121,1987,4,79796
28121,1988,2,80952
28121,1995,11,95835
28123,1987,3,22626
28125,1987,2,6960
28125,1988,3,6823
28127,1987,2,22577
28127,1988,2,22441
28129,1987,1,14106
28129,1988,1,14071
28131,1988,1,10199
28133,1987,3,32231
28133,1988,1,31925
28137,1987,1,20199
28139,1987,1,17786
28139,1988,2,17625
28141,1987,1,16436
28141,1988,2,16419
28145,1988,2,20593
28147,1987,1,13095
28149,1987,3,46488
28149,1988,5,46348
28151,1988,2,66166
28151,1996,10,62101
28153,1987,2,18814
28153,1988,1,18511
28159,1987,1,18010
28159,1988,3,17993
28161,1987,1,11278
28161,1988,2,11178
28163,1987,1,24675
28163,1988,2,24371
29001,1987,1,23215
29003,1987,1,13450
29003,1988,1,13492
29005,1987,1,6995
29007,1988,1,22172
29009,1987,1,24628
29009,1988,1,24897
29011,1987,1,10268
29013,1988,1,13981
29015,1987,2,11793
29015,1988,2,11980
29017,1988,1,9798
29019,1987,5,103583
29019,1988,3,105377
29019,1989,10,107136
29019,1990,10,108116
29019,1991,12,110852
29019,1993,15,115647
29019,1995,11,120596
29019,1998,15,127135
29021,1987,8,78054
29021,1988,6,77174
29021,1990,12,76667
29021,1998,11,78763
29023,1987,3,35777
29023,1988,1,35499
29025,1988,1,7495
29027,1987,1,30119
29027,1988,2,30394
29029,1987,1,24215
29029,1988,2,24781
29031,1987,3,56883
29031,1988,5,57260
29035,1987,1,5122
29035,1988,1,5137
29037,1988,6,57941
29039,1988,1,10646
29041,1988,1,8425
29043,1987,3,27318
29043,1988,1,28696
29047,1987,12,140814
29047,1988,11,142600
29047,1989,12,144893
29047,1991,14,150431
29047,1992,12,152622
29047,1993,12,155488
29047,1994,11,158017
29047,1995,19,160336
29047,1996,16,163558
29047,1997,17,167159
29047,1998,18,169574
29049,1987,2,14918
29049,1988,1,15039
29051,1987,3,59356
29051,1988,3,59480
29053,1988,2,13822
29055,1987,3,17322
29055,1988,1,17534
29061,1988,1,7366
29065,1987,1,12650
29065,1988,1,12695
29069,1987,1,30760
29069,1988,2,30718
29071,1987,1,73323
29071,1988,4,74530
29071,1998,10,86786
29073,1988,1,12413
29077,1987,16,190392
29077,1988,16,192112
29077,1989,15,193689
29077,1990,18,195547
29077,1991,14,199786
29077,1993,18,208587
29077,1994,21,213085
29077,1995,18,216399
29077,1996,24,217283
29077,1997,17,219448
