FIPS,Year,InfectDeaths,Population
42089,1992,20,100310
42089,1993,26,104480
42089,1994,24,108961
42089,1995,34,112982
42089,1996,21,116971
42089,1997,23,120882
42089,1998,19,124224
42091,1988,94,632619
42091,1989,98,634120
42091,1990,98,635225
42091,1991,115,642828
42091,1992,130,648221
42091,1993,108,653760
42091,1994,138,660762
42091,1995,157,666765
42091,1996,128,672544
42091,1997,118,676192
42091,1998,109,683959
42093,1988,5,16062
42095,1988,34,228485
42095,1989,33,231112
42095,1990,33,232423
42095,1991,44,234947
42095,1992,54,236772
42095,1993,49,238282
42095,1994,65,239870
42095,1995,54,241102
42095,1996,58,242077
42095,1997,50,242770
42095,1998,34,244037
42097,1988,19,89688
42097,1989,16,89084
42097,1990,22,88811
42097,1991,17,88627
42097,1992,20,88233
42097,1993,16,88237
42097,1994,21,88122
42097,1995,24,88167
42097,1996,17,87772
42097,1997,12,87200
42097,1998,20,86255
42099,1988,4,38320
42099,1990,10,39423
42099,1995,11,40948
42099,1996,10,41058
42101,1988,771,1531904
42101,1989,787,1511242
42101,1990,802,1488467
42101,1991,893,1482153
42101,1992,912,1474982
42101,1993,959,1472806
42101,1994,1056,1468013
42101,1995,1102,1454460
42101,1996,979,1439957
42101,1997,781,1429530
42101,1998,725,1423637
42103,1988,3,22743
42103,1993,11,33215
42105,1988,3,15849
42107,1988,35,140822
42107,1989,24,140199
42107,1990,25,139867
42107,1991,37,139851
42107,1992,17,141150
42107,1993,18,140820
42107,1994,28,140309
42107,1995,23,140160
42107,1996,21,139209
42107,1997,27,137945
42107,1998,33,136884
42109,1988,6,34094
42111,1988,11,73729
42111,1989,11,73073
42111,1990,10,72799
42111,1991,12,73108
42111,1992,16,73038
42111,1993,12,73078
42111,1994,15,73038
42111,1995,10,73407
42111,1996,13,73561
42111,1997,12,73450
42111,1998,16,73114
42115,1988,6,37521
42115,1996,11,39097
42117,1988,7,37971
42117,1995,10,38369
42119,1988,1,33643
42121,1988,18,56515
42121,1991,13,55707
42121,1992,14,55472
42121,1994,16,55151
42121,1996,13,54612
42121,1998,11,53824
42123,1988,11,42502
42123,1994,10,41743
42125,1988,43,191798
42125,1989,31,190804
42125,1990,44,190570
42125,1991,41,190154
42125,1992,46,190522
42125,1993,39,190948
42125,1994,47,190524
42125,1995,43,189350
42125,1996,36,188273
42125,1997,48,187120
42125,1998,40,186242
42127,1988,7,35709
42127,1994,11,40955
42127,1996,14,42140
42129,1988,55,348681
42129,1989,60,346119
42129,1990,68,345611
42129,1991,57,345756
42129,1992,60,347151
42129,1993,61,347429
42129,1994,74,347501
42129,1995,75,346535
42129,1996,67,345128
42129,1997,62,342935
42129,1998,74,341123
42131,1988,3,26335
42133,1988,36,313720
42133,1989,43,318271
42133,1990,51,321217
42133,1991,50,327303
42133,1992,65,331344
42133,1993,64,335788
42133,1994,76,340030
42133,1995,68,344244
42133,1996,72,347592
42133,1997,55,349848
42133,1998,52,352367
44001,1988,9,46274
44001,1989,12,45773
44001,1992,13,45916
44001,1994,11,46034
44001,1995,10,45938
44003,1988,27,150987
44003,1989,24,150887
44003,1990,28,151453
44003,1991,31,152149
44003,1992,34,152694
44003,1993,36,153126
44003,1994,26,153157
44003,1995,26,152748
44003,1996,22,152680
44003,1997,23,152383
44003,1998,25,152734
44005,1988,11,82960
44005,1989,13,81481
44005,1991,16,83428
44005,1993,22,80899
44005,1994,14,79482
44005,1995,15,78335
44005,1996,12,78630
44007,1988,115,552399
44007,1989,131,557124
44007,1990,154,555552
44007,1991,146,557617
44007,1992,170,557901
44007,1993,186,558640
44007,1994,174,558744
44007,1995,178,558303
44007,1996,128,559286
44007,1997,136,561228
44007,1998,102,564658
44009,1988,9,102413
44009,1989,18,103061
44009,1990,13,104464
44009,1991,15,105534
44009,1992,13,106286
44009,1993,25,107089
44009,1994,11,108175
44009,1995,12,109400
44009,1996,14,110344
44009,1997,10,111444
44009,1998,14,112801
45001,1988,4,21891
45003,1988,19,112582
45003,1989,33,113659
45003,1990,34,116179
45003,1991,37,121701
45003,1992,40,124484
45003,1993,44,127084
45003,1994,34,128291
45003,1995,44,129505
45003,1996,36,129829
45003,1997,33,131047
45003,1998,33,131939
45005,1988,3,10989
45007,1988,24,135134
45007,1989,18,136940
45007,1990,25,137590
45007,1991,31,138442
45007,1992,37,140079
45007,1993,45,142550
45007,1994,33,144180
45007,1995,41,146080
45007,1996,44,148067
45007,1997,46,150078
45007,1998,48,151975
45009,1988,2,16369
45009,1996,13,15944
45009,1998,11,15732
45011,1988,4,19077
45011,1994,10,21021
45011,1996,13,21348
45013,1988,19,80325
45013,1990,18,83267
45013,1991,19,86278
45013,1992,21,89342
45013,1993,14,92714
45013,1994,23,96281
45013,1995,20,99687
45013,1996,19,103158
45013,1997,23,106067
45013,1998,13,109306
45015,1988,10,122328
45015,1989,11,124555
45015,1990,25,126261
45015,1991,27,130087
45015,1992,31,132245
45015,1993,19,133829
45015,1994,21,134956
45015,1995,30,130798
45015,1996,23,127577
45015,1997,30,129374
45015,1998,26,132680
45017,1988,2,11604
45019,1988,78,280473
45019,1989,91,284947
45019,1990,91,284785
45019,1991,99,293541
45019,1992,84,296339
45019,1993,90,294063
45019,1994,109,289334
45019,1995,112,286520
45019,1996,106,284488
45019,1997,86,289329
45019,1998,78,291115
45021,1988,6,41833
45021,1989,13,41992
45021,1990,10,42219
45021,1993,15,44160
45021,1994,11,44873
45021,1995,15,45568
45021,1996,19,46471
45021,1998,13,48021
45023,1988,8,30456
45023,1993,10,30667
45023,1995,11,30701
45023,1996,12,30965
45025,1988,11,36726
45025,1991,10,37264
45025,1993,11,37597
45025,1994,16,38056
45025,1995,13,38347
45025,1996,11,38737
45025,1997,12,39118
45027,1988,7,26895
45027,1990,14,27112
45027,1992,10,27544
45027,1993,12,27830
45027,1994,12,28198
45027,1995,14,28568
45027,1996,11,29617
45027,1997,10,29991
45029,1988,10,32057
45029,1989,13,32296
45029,1990,17,32689
45029,1992,21,33833
45029,1993,13,34332
45029,1994,19,34472
45029,1995,14,34778
45029,1996,18,34947
45029,1997,15,35258
45029,1998,14,35491
45031,1988,16,58734
45031,1989,18,59093
45031,1990,14,58979
45031,1991,20,59863
45031,1992,24,60653
45031,1993,18,61419
45031,1994,19,61498
45031,1995,17,61914
45031,1996,28,62236
45031,1997,28,62756
45031,1998,22,63232
45033,1988,8,28659
45033,1989,10,28308
45033,1993,12,28314
45033,1994,17,28618
45033,1995,18,28702
45033,1996,14,28689
45033,1998,12,29071
45035,1988,11,76677
45035,1989,17,79221
45035,1990,19,80846
45035,1991,17,83977
45035,1992,18,84538
45035,1993,21,85919
45035,1994,20,85614
45035,1995,17,84155
45035,1996,24,83963
45035,1997,26,86552
45035,1998,15,88322
45037,1988,1,17490
45037,1991,13,18107
45039,1988,2,20859
45039,1994,15,21352
45041,1988,23,108955
45041,1989,33,109386
45041,1990,22,109742
45041,1991,30,111828
45041,1992,42,113202
45041,1993,39,114297
45041,1994,34,115485
45041,1995,50,116831
45041,1996,50,117358
45041,1997,42,118256
45041,1998,38,118620
45043,1988,13,43892
45043,1989,11,44175
45043,1990,14,44442
45043,1992,17,46362
45043,1993,18,46914
45043,1994,20,47392
45043,1995,23,48089
45043,1996,16,48779
45043,1997,18,49570
45043,1998,18,50714
45045,1988,57,298859
45045,1989,59,302537
45045,1990,60,305445
45045,1991,81,310167
45045,1992,74,313678
45045,1993,88,318417
45045,1994,99,323748
45045,1995,94,329461
45045,1996,107,336071
45045,1997,77,341860
45045,1998,74,348293
45047,1988,7,56028
45047,1989,13,56484
45047,1990,16,56234
45047,1991,11,56927
45047,1992,10,57650
45047,1994,16,59278
45047,1995,20,59875
45047,1996,14,60727
45047,1997,23,60937
45047,1998,17,61590
45049,1988,6,17378
45049,1993,10,18524
45049,1995,10,19191
45049,1996,12,19389
45051,1988,15,132648
45051,1989,28,135569
45051,1990,25,138732
45051,1991,37,144345
45051,1992,36,147791
45051,1993,47,145119
45051,1994,41,149751
45051,1995,51,156066
45051,1996,72,163075
45051,1997,33,169507
45051,1998,47,176096
45053,1988,3,14596
45053,1995,12,16555
45053,1996,12,17292
45055,1988,5,41707
45055,1991,18,42385
45055,1992,10,43155
45055,1993,17,44119
45055,1994,15,44622
45055,1995,13,45209
45055,1996,17,46166
45055,1997,10,47081
45055,1998,11,48029
45057,1988,9,51861
45057,1989,13,51805
45057,1990,13,51997
45057,1991,14,52839
45057,1992,10,52864
45057,1994,16,53781
45057,1995,13,54330
45057,1996,11,54891
45057,1997,11,55835
45057,1998,15,57088
45059,1988,15,53627
45059,1989,12,54367
45059,1990,11,54870
45059,1992,16,56625
45059,1993,16,57536
45059,1994,23,58411
45059,1995,23,59646
45059,1996,20,61026
45059,1997,17,62505
45059,1998,18,63871
45061,1988,2,17658
45061,1995,11,19105
45061,1996,13,18979
45061,1998,12,19212
45063,1988,28,156671
45063,1989,23,159636
45063,1990,39,162612
45063,1991,35,167812
45063,1992,42,172089
45063,1993,40,177142
45063,1994,41,181905
45063,1995,39,186326
45063,1996,37,190553
45063,1997,33,195614
45063,1998,43,200221
45065,1988,5,7806
45067,1988,9,32369
45067,1990,10,32341
45067,1991,11,32859
45067,1992,15,33018
45067,1993,13,33292
45067,1994,12,33622
45067,1995,13,33687
45067,1996,19,33556
45067,1997,11,33790
45067,1998,13,33526
45069,1988,12,28383
45069,1990,13,27935
45069,1994,15,28275
45069,1995,12,28140
45069,1996,13,27942
45069,1998,19,27523
45071,1988,4,31015
45071,1991,10,31492
45071,1993,10,31812
45071,1994,11,31759
45071,1996,15,32646
45071,1997,11,32844
45073,1988,9,52929
45073,1989,12,54035
45073,1990,11,54593
45073,1991,12,55169
45073,1994,11,57219
45073,1995,16,58227
45073,1997,11,59972
45075,1988,20,80852
45075,1989,22,81047
45075,1990,25,80946
45075,1991,21,82666
45075,1992,26,83589
45075,1993,32,84377
45075,1994,36,84889
45075,1995,50,84718
45075,1996,42,84941
45075,1997,32,85423
45075,1998,33,85905
45077,1988,15,86714
45077,1991,17,92512
45077,1992,13,94130
45077,1993,31,95046
45077,1994,17,96165
45077,1995,25,97762
45077,1996,16,99257
45077,1997,11,100855
45077,1998,23,103138
45079,1988,68,273051
45079,1989,75,274774
45079,1990,90,275913
45079,1991,128,282650
45079,1992,132,285185
45079,1993,141,287506
45079,1994,136,288561
45079,1995,130,291060
45079,1996,142,294503
45079,1997,100,297357
45079,1998,92,301347
45081,1988,5,15274
45083,1988,42,210503
45083,1989,62,213829
45083,1990,45,215587
45083,1991,69,219161
45083,1992,55,221163
45083,1993,65,223019
45083,1994,55,225502
45083,1995,56,228382
45083,1996,74,231257
45083,1997,57,233203
45083,1998,56,235378
45085,1988,19,96492
45085,1989,20,98578
45085,1990,29,99020
45085,1991,33,98800
45085,1992,32,99252
45085,1993,38,101079
45085,1994,40,101253
45085,1995,40,101353
45085,1996,39,101316
45085,1997,36,100631
45085,1998,28,100552
45087,1988,4,28647
45087,1995,11,28475
45087,1998,12,28069
45089,1988,11,35778
45089,1989,13,35616
45089,1991,16,35339
45089,1992,20,35312
45089,1993,17,35473
45089,1994,14,35742
45089,1995,17,35597
45089,1996,14,35521
45089,1997,10,35419
45089,1998,11,35290
45091,1988,24,121483
45091,1989,27,124206
45091,1990,29,126463
45091,1991,31,129797
45091,1992,22,131560
45091,1993,22,133731
45091,1994,28,135729
45091,1995,39,138759
45091,1996,27,142051
45091,1997,34,146170
45091,1998,33,150192
46003,1988,1,2913
46005,1988,1,16707
46009,1988,2,6208
46011,1988,1,23698
46013,1988,6,33852
46015,1988,1,5156
46017,1988,1,1671
46019,1988,1,7374
46027,1988,1,12481
46029,1988,1,20486
46033,1988,1,5944
46035,1988,3,15997
46039,1988,1,4156
46041,1988,2,5347
46047,1988,1,7104
46051,1988,3,8020
46053,1988,2,4878
46057,1988,1,4530
46059,1988,1,4045
46065,1988,3,14010
46067,1988,1,7407
46073,1988,2,2241
46081,1988,2,18679
46083,1988,1,13880
46091,1988,1,4379
46093,1988,3,21245
46095,1988,1,2052
46099,1988,9,115836
46099,1989,10,116276
46099,1990,14,117436
46099,1991,14,120542
46099,1992,19,123610
46099,1993,24,126021
46099,1994,23,128988
46099,1995,21,130764
46099,1996,22,132944
46099,1997,12,133306
46099,1998,11,135109
46101,1988,1,6021
46103,1988,4,77672
46103,1989,10,77261
46103,1992,12,80752
46103,1993,10,81943
46103,1995,14,82740
46103,1996,12,82394
46105,1988,1,3826
46107,1988,2,3057
46109,1988,1,9189
46113,1988,4,9811
46115,1988,3,7546
46117,1988,1,2377
46121,1988,5,7573
46123,1988,1,6526
46125,1988,1,7605
46127,1988,3,9557
46129,1988,2,5745
46135,1988,2,17624
46137,1988,1,2133
47001,1988,10,64124
47001,1989,12,64141
47001,1990,15,64199
47001,1992,11,65999
47001,1994,15,66259
47001,1995,13,66579
47001,1996,17,66641
47001,1998,19,65854
47003,1988,8,27868
47003,1997,11,33519
47005,1988,1,13364
47009,1988,13,79551
47009,1989,19,80134
47009,1990,14,80900
47009,1991,20,83170
47009,1992,16,85259
47009,1993,20,87301
47009,1994,19,89181
47009,1995,23,91664
47009,1996,10,93521
47009,1997,21,94427
47009,1998,13,95977
47011,1988,11,69687
47011,1990,14,70453
47011,1991,15,71717
47011,1992,14,72772
47011,1993,18,74140
47011,1994,17,75030
47011,1995,13,76602
47011,1996,28,77976
47011,1997,23,80613
47011,1998,16,81859
47013,1988,8,32687
47013,1994,10,34505
47013,1996,10,35429
47013,1997,15,36078
47013,1998,12,36529
47015,1988,1,9726
47017,1988,8,25442
47019,1988,8,48458
47019,1993,12,49762
47019,1994,14,50365
47019,1995,16,50578
47019,1998,12,51989
47021,1988,5,24991
47021,1997,12,32608
47023,1988,1,12010
47025,1988,3,24434
47027,1988,5,6878
47029,1988,7,27741
47029,1993,12,28324
47029,1995,11,29723
47029,1998,19,30982
47031,1988,6,37834
47033,1988,5,12362
47035,1988,4,31184
47035,1998,11,41377
47037,1988,104,487004
47037,1989,107,488678
47037,1990,129,485958
47037,1991,133,491183
47037,1992,152,498594
47037,1993,183,506941
47037,1994,183,515671
47037,1995,223,523211
47037,1996,203,529657
47037,1997,162,535934
47037,1998,147,536916
47039,1988,3,9639
47041,1988,1,13173
47043,1988,4,32158
47043,1994,10,35553
47043,1998,10,39772
47045,1988,2,32192
47045,1990,10,32491
47045,1991,12,32541
47045,1994,11,33292
47045,1996,11,33907
47047,1988,5,24230
47047,1995,11,23795
47049,1988,3,14220
47051,1988,6,32151
47053,1988,12,43096
47053,1993,16,42961
47053,1994,11,43168
47053,1996,15,43892
47053,1997,12,43942
47053,1998,14,43886
47055,1988,5,23750
47055,1997,10,26615
47057,1988,1,16023
47059,1988,10,52475
47059,1989,14,52495
47059,1990,11,52622
47059,1991,16,53306
47059,1993,11,54440
47059,1994,14,54103
47059,1995,19,54881
47059,1996,13,55311
47059,1997,16,56501
47059,1998,16,57637
47061,1988,1,12686
47063,1988,11,48106
47063,1989,17,47993
47063,1990,11,48264
47063,1992,14,49706
47063,1993,10,50320
47063,1994,20,51300
47063,1995,11,51942
47063,1997,14,53439
47063,1998,15,54013
47065,1988,54,272009
47065,1989,65,271306
47065,1990,81,269492
47065,1991,67,271974
47065,1992,76,273678
47065,1993,73,277392
47065,1994,100,280226
47065,1995,89,282118
47065,1996,84,284034
47065,1997,76,285751
47065,1998,70,286183
47069,1988,8,21971
47069,1995,11,24244
47071,1988,1,21370
47073,1988,9,41913
47073,1991,10,43069
47073,1996,10,47108
47073,1998,11,48976
47075,1988,8,18402
47077,1988,4,20388
47079,1988,6,25791
47081,1988,3,15558
47087,1988,3,8457
47089,1988,1,31195
47089,1993,12,33609
47091,1988,1,12888
47093,1988,59,313060
47093,1989,54,316423
47093,1990,62,318084
47093,1991,66,324425
47093,1992,57,330894
47093,1993,73,336799
47093,1994,85,342891
47093,1995,68,348779
47093,1996,69,352756
47093,1997,62,355314
47093,1998,76,356501
47095,1988,2,6748
47097,1988,5,21957
47099,1988,4,33031
47101,1988,3,8748
47103,1988,9,26023
47105,1988,6,28946
47105,1994,10,32579
47107,1988,9,40118
47107,1993,10,41667
47107,1994,13,42295
47107,1995,10,43150
47107,1996,10,43668
47107,1997,16,44337
47107,1998,10,44708
47109,1988,5,21163
47111,1988,5,15103
47113,1988,12,72675
47113,1989,14,73049
47113,1990,12,73169
47113,1991,14,74844
47113,1992,12,76260
47113,1993,27,77789
47113,1994,17,79154
47113,1995,30,80560
47113,1996,24,81645
47113,1997,19,82570
47113,1998,20,84155
47115,1988,7,23653
47115,1990,13,23548
47115,1995,11,25069
47115,1996,11,25211
47117,1988,4,19331
47119,1988,5,50304
47119,1989,12,50558
47119,1990,12,51741
47119,1992,10,55992
47119,1994,12,59684
47119,1995,15,60595
47119,1996,12,62201
47119,1998,14,64627
47121,1988,2,7633
47123,1988,6,28744
47123,1995,10,31950
47125,1988,8,91779
47125,1989,11,94338
47125,1990,14,97284
47125,1991,19,98440
47125,1992,18,104802
47125,1993,13,106492
47125,1994,11,110524
47125,1995,18,113751
47125,1996,23,119291
47125,1997,23,122863
47125,1998,13,125746
47127,1988,1,4526
47129,1988,4,16351
47131,1988,5,30033
47135,1988,3,6018
47137,1988,3,4120
47139,1988,2,12914
47141,1988,4,47415
47141,1993,10,52132
47141,1996,10,55369
47141,1998,10,57380
47143,1988,2,22897
47145,1988,4,44945
47145,1991,10,45061
47145,1993,13,45603
47145,1994,12,46436
47145,1995,11,46705
47145,1998,14,47958
47147,1988,4,38399
47147,1990,12,39274
47147,1994,11,43481
47147,1995,10,45028
47147,1997,11,48381
47147,1998,14,49678
47149,1988,11,107326
47149,1989,13,111275
47149,1990,19,114647
47149,1991,17,120457
47149,1992,12,125408
47149,1993,16,132158
47149,1994,16,138298
47149,1995,26,145739
47149,1996,15,152778
47149,1997,16,158938
47149,1998,14,165926
47151,1988,3,17606
47153,1988,3,8135
47155,1988,6,46593
47155,1991,10,50842
47155,1993,10,54586
47155,1995,11,58209
47155,1997,10,62086
47157,1988,189,785319
47157,1989,193,791111
47157,1990,204,792245
47157,1991,263,801988
47157,1992,297,809776
47157,1993,312,816221
47157,1994,366,825455
47157,1995,361,833670
47157,1996,335,839238
47157,1997,345,841667
47157,1998,302,846770
47159,1988,1,13092
47161,1988,2,8664
47163,1988,19,136242
47163,1989,20,135785
47163,1990,33,135785
47163,1991,31,137008
47163,1992,37,138498
47163,1993,38,139185
47163,1994,31,139451
47163,1995,29,140614
47163,1996,28,141412
47163,1997,27,142221
47163,1998,18,142509
47165,1988,17,96520
47165,1989,11,98091
47165,1990,16,98913
47165,1991,23,101138
47165,1992,17,103379
47165,1993,25,106148
47165,1994,14,108973
47165,1995,28,112299
47165,1996,19,115336
47165,1997,15,117874
47165,1998,24,120008
47167,1988,6,34496
47167,1990,12,35840
47167,1992,11,37593
47167,1993,19,39413
47167,1994,11,40785
47167,1996,12,43961
47167,1997,14,45236
47169,1988,1,5539
47171,1988,5,15548
47173,1988,3,12463
47177,1988,9,30953
47177,1994,11,33138
47179,1988,18,85755
47179,1989,11,86238
47179,1990,25,86921
47179,1991,20,88638
47179,1992,17,89466
47179,1993,26,90946
47179,1994,38,92343
47179,1995,21,94060
47179,1996,14,95647
47179,1997,18,97443
47179,1998,23,98496
47181,1988,1,13076
47183,1988,5,29891
47185,1988,5,18766
47187,1988,7,73363
47187,1990,11,78262
47187,1991,11,82015
47187,1993,11,88835
47187,1994,11,94005
47187,1995,15,97940
47187,1997,11,106971
47189,1988,11,63552
47189,1991,16,66884
47189,1992,12,68166
47189,1993,18,70061
47189,1994,17,72226
47189,1995,14,74072
47189,1996,14,76397
47189,1997,11,78557
47189,1998,10,80987
48001,1988,7,45270
48001,1990,10,45161
48001,1994,12,47743
48001,1995,10,50094
48001,1996,16,50430
48001,1997,27,51042
48001,1998,34,51304
48003,1988,1,14487
48005,1988,8,65125
48005,1989,10,65661
48005,1990,12,65957
48005,1991,15,66855
48005,1993,11,69484
48005,1994,23,70703
48005,1995,21,71515
48005,1996,14,72405
48005,1997,13,73567
48005,1998,15,74574
48007,1988,6,16944
48009,1988,1,7508
48011,1988,1,1879
48013,1988,7,28978
48015,1988,5,17952
48017,1988,1,6935
48019,1988,5,9443
48021,1988,2,36361
48021,1991,11,36666
48021,1994,10,41211
48021,1995,10,43488
48021,1998,11,50568
48023,1988,1,4092
48025,1988,4,25017
48025,1995,10,28654
48027,1988,33,181036
48027,1989,20,183466
48027,1990,37,184557
48027,1991,39,182911
48027,1992,34,185934
48027,1993,35,197745
48027,1994,39,213595
48027,1995,43,216213
48027,1996,41,220359
48027,1997,36,222135
48027,1998,37,224796
48029,1988,294,1135661
48029,1989,291,1137379
48029,1990,363,1140719
48029,1991,351,1157756
48029,1992,377,1181276
48029,1993,375,1203853
48029,1994,380,1227586
48029,1995,394,1248398
48029,1996,352,1264533
48029,1997,302,1280222
48029,1998,283,1297951
48031,1988,3,5497
48035,1988,3,13318
48037,1988,14,76561
48037,1989,15,76148
48037,1990,19,76608
48037,1991,12,77521
48037,1992,16,78378
48037,1993,23,79417
48037,1994,29,80439
48037,1995,19,81026
48037,1996,29,82183
48037,1997,29,82150
48037,1998,19,82460
48039,1988,27,179985
48039,1989,34,182705
48039,1990,37,186237
48039,1991,36,192724
48039,1992,42,197090
48039,1993,33,201506
48039,1994,38,205538
48039,1995,26,208644
48039,1996,43,212767
48039,1997,27,217570
48039,1998,30,223028
48041,1988,20,118008
48041,1989,19,117686
48041,1990,22,118370
48041,1991,22,121063
48041,1992,19,125013
48041,1993,18,130702
48041,1994,18,133390
48041,1995,13,135421
48041,1996,17,136821
48041,1997,11,140104
48041,1998,13,142967
48043,1988,1,8212
48047,1988,1,8061
48049,1988,5,31875
48049,1994,11,32450
48049,1995,10,33675
48049,1997,13,34078
48051,1988,3,12900
48053,1988,5,21105
48055,1988,1,25502
48057,1988,2,18815
48059,1988,3,11292
48061,1988,39,245306
48061,1989,35,247509
48061,1990,38,250916
48061,1991,48,259115
48061,1992,52,266907
48061,1993,51,277625
48061,1994,35,286102
48061,1995,60,293105
48061,1996,41,299548
48061,1997,49,304789
48061,1998,49,310768
48063,1988,3,9136
48065,1988,2,6362
48067,1988,1,28016
48067,1990,11,27626
48069,1988,3,8996
48071,1988,2,18864
48071,1998,14,24167
48073,1988,7,37649
48073,1989,10,37823
48073,1996,10,40870
48073,1997,12,41499
48075,1988,2,5469
48077,1988,1,9258
48079,1988,5,4052
48081,1988,1,3159
48083,1988,2,8713
48085,1988,20,236692
48085,1989,25,247891
48085,1990,21,258357
48085,1991,27,272541
48085,1992,33,285427
48085,1993,28,303340
48085,1994,27,323426
48085,1995,25,344581
48085,1996,24,369702
48085,1997,38,398753
48085,1998,48,427666
48087,1988,2,3353
48089,1988,4,17330
48091,1988,11,46989
48091,1991,12,49522
48091,1992,12,51302
48091,1993,16,53373
48091,1994,14,56495
48091,1995,13,59294
48091,1998,12,67976
48093,1988,2,11877
48095,1988,2,2659
48097,1988,4,28635
48097,1991,10,28648
48099,1988,2,60686
48099,1997,13,72097
48099,1998,11,72490
48103,1988,1,4562
48105,1988,2,4031
48107,1988,2,6855
48111,1988,2,5178
48113,1988,528,1760833
48113,1989,575,1776575
48113,1990,672,1794317
48113,1991,744,1843242
48113,1992,721,1872545
48113,1993,819,1902345
48113,1994,827,1929919
48113,1995,822,1962058
48113,1996,677,2001504
48113,1997,512,2044661
48113,1998,464,2087595
48115,1988,1,13964
48117,1988,3,18480
48121,1988,34,247657
48121,1989,39,256564
48121,1990,33,267713
48121,1991,37,279088
48121,1992,41,289446
48121,1993,42,301542
48121,1994,51,316597
48121,1995,51,331160
48121,1996,47,346739
48121,1997,41,363904
48121,1998,31,384888
48127,1988,2,10582
48129,1988,2,3380
48131,1988,5,12720
48133,1988,4,17239
48135,1988,15,118196
48135,1989,19,115756
48135,1990,23,114782
48135,1991,14,115634
48135,1992,25,116483
48135,1993,28,116337
48135,1994,35,116436
48135,1995,30,116038
48135,1996,28,116440
48135,1997,19,116721
48135,1998,22,118350
48139,1988,11,78799
48139,1989,17,80518
48139,1990,18,81176
48139,1991,16,82494
48139,1992,13,84132
48139,1993,11,85994
48139,1994,13,87872
48139,1995,18,90156
48139,1996,14,93291
48139,1997,17,96641
48139,1998,12,99842
48141,1988,69,554655
48141,1989,88,566836
48141,1990,83,577084
48141,1991,94,591416
48141,1992,121,602530
48141,1993,123,616934
48141,1994,142,627879
48141,1995,119,634833
48141,1996,142,635795
48141,1997,128,642730
48141,1998,123,648211
48143,1988,3,25278
48145,1988,7,15896
48147,1988,6,22521
48149,1988,5,18721
48151,1988,1,4709
48153,1988,1,7849
48157,1988,24,198764
48157,1989,34,210112
48157,1990,38,221118
48157,1991,42,235753
48157,1992,37,247867
48157,1993,47,259246
48157,1994,42,269218
48157,1995,57,279755
48157,1996,56,292716
48157,1997,36,305090
48157,1998,39,320032
48159,1988,3,6941
48161,1988,1,14804
48163,1988,2,12799
48165,1988,2,13419
48167,1988,58,203412
48167,1989,62,205364
48167,1990,77,208912
48167,1991,67,213851
48167,1992,68,218051
48167,1993,81,222540
48167,1994,85,224574
48167,1995,77,226800
48167,1996,63,229280
48167,1997,55,231418
48167,1998,72,234088
48169,1988,1,4910
48171,1988,3,14949
48175,1988,2,5460
48177,1988,5,16403
48179,1988,7,22893
48181,1988,18,88398
48181,1989,12,88473
48181,1990,19,88095
48181,1991,20,88965
48181,1992,17,89055
48181,1993,30,90094
48181,1994,31,91323
48181,1995,29,92725
48181,1996,34,95368
48181,1997,18,97305
48181,1998,22,99037
48183,1988,20,99319
48183,1989,16,98550
48183,1990,25,98729
48183,1991,23,100368
48183,1992,22,101072
48183,1993,22,101470
48183,1994,49,102208
48183,1995,22,102771
48183,1996,27,104002
48183,1997,24,104598
48183,1998,26,104910
48185,1988,1,17749
48187,1988,6,59838
48187,1993,14,66020
48187,1994,12,68442
48187,1995,11,70492
48187,1997,13,75925
48187,1998,11,79184
48189,1988,10,33656
48189,1998,10,34709
48193,1988,3,6752
48199,1988,14,39165
48199,1992,19,41007
48201,1988,983,2664993
48201,1989,1130,2697358
48201,1990,1190,2748298
48201,1991,1180,2835437
48201,1992,1298,2902284
48201,1993,1277,2950597
48201,1994,1362,2993832
48201,1995,1315,3031857
48201,1996,1068,3080532
48201,1997,848,3133221
48201,1998,818,3195767
48203,1988,4,53910
48203,1989,11,54102
48203,1991,11,53754
48203,1992,10,54097
48203,1993,13,54945
48203,1994,10,55343
48203,1995,15,56102
48203,1997,12,57368
48205,1988,1,3586
48207,1988,1,6228
48209,1988,10,62567
48209,1989,12,63329
48209,1994,10,72226
48209,1995,13,76253
48209,1996,12,79299
48211,1988,1,3802
48213,1988,13,53494
48213,1989,11,53803
48213,1990,21,54429
48213,1992,15,55777
48213,1993,17,56859
48213,1994,13,57965
48213,1995,23,59881
48213,1996,19,61381
48213,1997,18,63370
48213,1998,24,64986
48215,1988,41,353333
48215,1989,72,365042
48215,1990,57,371441
48215,1991,66,390056
48215,1992,79,409894
48215,1993,76,432711
48215,1994,69,452988
48215,1995,76,470554
48215,1996,71,485156
48215,1997,77,500108
48215,1998,73,517472
48217,1988,11,24411
48217,1991,11,24794
48219,1988,6,23398
48221,1988,8,26874
48221,1989,10,27836
48223,1988,3,27111
48223,1994,11,27628
48225,1988,2,19809
48225,1993,11,19922
48227,1988,11,31615
48227,1989,10,30937
48227,1990,10,30397
48227,1993,12,30798
48227,1994,11,31054
48227,1995,20,31352
48229,1988,1,2696
48231,1988,6,61117
48231,1989,19,60562
48231,1990,18,60341
48231,1991,13,60257
48231,1992,12,61609
48231,1993,13,62591
48231,1994,18,63096
48231,1995,15,64289
48231,1996,11,65693
48231,1997,18,67150
48231,1998,16,68992
