FIPS,Year,UnintInjDeaths,Population
29167,1990,15,20110
29167,1992,14,21083
29167,1993,10,21546
29167,1995,11,23166
29167,1996,19,23858
29167,1997,10,24182
29167,1998,15,24480
29169,1979,15,41527
29169,1980,16,41297
29169,1981,19,41436
29169,1982,13,41938
29169,1983,15,41263
29169,1984,11,40261
29169,1985,15,39656
29169,1986,20,40440
29169,1987,18,39397
29169,1988,16,39017
29169,1989,12,38839
29169,1990,15,40171
29169,1991,17,40645
29169,1992,12,42575
29169,1993,13,39061
29169,1994,14,38398
29169,1995,17,36808
29169,1996,17,36322
29169,1997,16,37054
29169,1998,13,38669
29171,1979,4,5760
29171,1980,4,5501
29171,1981,4,5486
29171,1982,3,5390
29171,1983,1,5291
29171,1984,3,5108
29171,1985,3,4870
29171,1986,1,4742
29171,1987,1,4639
29171,1988,1,4575
29173,1979,5,8082
29173,1980,2,8354
29173,1981,2,8351
29173,1982,2,8314
29173,1983,4,8348
29173,1984,2,8374
29173,1985,1,8261
29173,1986,2,8116
29173,1987,5,8087
29173,1988,1,8056
29175,1979,11,22883
29175,1980,6,23553
29175,1981,6,23676
29175,1982,10,23410
29175,1983,6,23468
29175,1984,9,23602
29175,1985,6,23911
29175,1986,4,23736
29175,1987,3,23559
29175,1988,9,23253
29175,1994,18,22445
29175,1996,19,22712
29177,1979,11,19687
29177,1980,7,20152
29177,1981,9,20210
29177,1982,10,20115
29177,1983,13,19994
29177,1984,12,20165
29177,1985,13,20425
29177,1986,9,20299
29177,1987,11,20519
29177,1988,13,20685
29177,1993,14,20757
29177,1996,11,21145
29177,1998,13,21928
29179,1979,5,6587
29179,1980,3,6848
29179,1981,4,6882
29179,1982,4,6727
29179,1983,5,6723
29179,1984,5,6735
29179,1985,2,6516
29179,1986,2,6255
29179,1987,3,6203
29179,1988,2,6151
29181,1979,5,11549
29181,1980,9,11661
29181,1981,7,11602
29181,1982,4,11401
29181,1983,4,11327
29181,1984,9,11364
29181,1985,6,11395
29181,1986,4,11269
29181,1987,6,11199
29181,1988,8,11177
29181,1992,11,11450
29181,1995,10,12183
29181,1998,11,12504
29183,1979,46,134995
29183,1980,56,140740
29183,1981,34,145830
29183,1982,39,148996
29183,1983,25,152475
29183,1984,27,160095
29183,1985,33,167293
29183,1986,53,176619
29183,1987,47,187310
29183,1988,49,195563
29183,1989,52,201967
29183,1990,38,207245
29183,1991,49,212861
29183,1992,54,218120
29183,1993,37,225376
29183,1994,45,230778
29183,1995,51,238794
29183,1996,57,245917
29183,1997,53,253272
29183,1998,65,260718
29185,1979,8,7455
29185,1980,3,7766
29185,1981,7,7849
29185,1983,9,7778
29185,1984,6,7549
29185,1985,5,7487
29185,1986,9,7475
29185,1987,1,7465
29185,1988,3,7486
29186,1979,8,14421
29186,1980,2,14432
29186,1981,11,14385
29186,1982,9,14199
29186,1983,17,14170
29186,1984,8,14412
29186,1985,6,14510
29186,1986,4,14672
29186,1987,12,14775
29186,1988,7,15013
29187,1979,36,38848
29187,1980,21,40126
29187,1981,18,40280
29187,1982,20,39827
29187,1983,13,40332
29187,1984,16,40653
29187,1985,20,41150
29187,1986,19,41479
29187,1987,16,43179
29187,1988,16,44511
29187,1989,27,45066
29187,1990,24,45611
29187,1991,17,46230
29187,1992,16,46525
29187,1993,25,47480
29187,1994,26,48231
29187,1995,26,49205
29187,1996,16,49878
29187,1997,24,50453
29187,1998,11,51087
29189,1979,234,933900
29189,1980,282,935731
29189,1981,227,934652
29189,1982,197,935225
29189,1983,200,933933
29189,1984,212,934057
29189,1985,180,936865
29189,1986,217,935304
29189,1987,204,936865
29189,1988,180,938367
29189,1989,189,938021
29189,1990,185,938786
29189,1991,180,942359
29189,1992,160,944291
29189,1993,176,947700
29189,1994,186,950900
29189,1995,172,951914
29189,1996,183,952376
29189,1997,178,951441
29189,1998,178,947952
29195,1979,12,22950
29195,1980,10,22984
29195,1981,16,22871
29195,1982,9,22852
29195,1983,16,22761
29195,1984,9,22572
29195,1985,7,22259
29195,1986,11,22136
29195,1987,9,22085
29195,1988,11,21936
29195,1989,11,21673
29195,1995,12,21391
29195,1997,10,21388
29195,1998,14,21378
29197,1979,3,4527
29197,1980,5,4516
29197,1981,1,4488
29197,1982,5,4408
29197,1983,1,4302
29197,1984,1,4149
29197,1985,2,4076
29197,1986,2,3981
29197,1988,3,3739
29199,1979,8,5054
29199,1980,6,4865
29199,1981,3,4886
29199,1982,1,4846
29199,1983,2,4769
29199,1984,2,4665
29199,1985,7,4649
29199,1986,3,4543
29199,1987,3,4440
29199,1988,1,4395
29201,1979,23,37318
29201,1980,22,37944
29201,1981,10,37742
29201,1982,16,37648
29201,1983,18,37562
29201,1984,14,37494
29201,1985,4,37577
29201,1986,13,37261
29201,1987,14,37442
29201,1988,19,37259
29201,1989,11,36966
29201,1990,15,37005
29201,1991,14,36817
29201,1992,13,37035
29201,1993,15,37305
29201,1994,12,37335
29201,1995,20,37600
29201,1996,15,37554
29201,1997,24,37689
29201,1998,12,37593
29203,1979,7,7399
29203,1980,5,7486
29203,1981,9,7537
29203,1982,3,7487
29203,1983,2,7458
29203,1984,3,7417
29203,1985,1,7313
29203,1986,3,7077
29203,1987,2,7118
29203,1988,7,7125
29205,1979,6,7191
29205,1980,7,7054
29205,1981,5,7029
29205,1982,2,6977
29205,1984,3,6730
29205,1985,3,6544
29205,1986,2,6418
29205,1987,2,6335
29205,1988,1,6250
29207,1979,9,26806
29207,1980,11,27188
29207,1981,14,26858
29207,1982,8,26558
29207,1983,12,26491
29207,1984,12,26569
29207,1985,6,26657
29207,1986,18,26505
29207,1987,10,26310
29207,1988,10,26231
29207,1990,16,26550
29207,1991,14,26449
29207,1992,10,26613
29207,1994,13,26883
29207,1996,12,27181
29207,1997,13,27145
29207,1998,17,27304
29209,1979,8,14101
29209,1980,8,14740
29209,1981,3,14981
29209,1982,7,14879
29209,1983,4,15347
29209,1984,7,15771
29209,1985,4,15979
29209,1986,10,16408
29209,1987,7,16740
29209,1988,5,16992
29209,1992,12,19399
29209,1994,14,22706
29209,1996,10,24776
29209,1997,10,25198
29209,1998,17,25579
29211,1979,6,6861
29211,1980,3,6734
29211,1981,1,6606
29211,1982,3,6478
29211,1983,3,6413
29211,1984,4,6298
29211,1985,1,6147
29211,1986,1,5914
29211,1987,1,5745
29213,1979,4,18918
29213,1980,8,19057
29213,1981,13,19497
29213,1982,12,19790
29213,1983,4,20513
29213,1984,17,21224
29213,1985,22,21814
29213,1986,11,22057
29213,1987,4,22505
29213,1988,12,22575
29213,1989,12,22834
29213,1991,13,24367
29213,1992,12,25864
29213,1993,16,28095
29213,1994,15,29960
29213,1995,15,31544
29213,1996,12,32855
29213,1997,18,33832
29213,1998,14,34638
29215,1979,8,19657
29215,1980,14,19785
29215,1981,8,19929
29215,1982,8,19677
29215,1983,9,19755
29215,1984,23,19947
29215,1985,9,19837
29215,1986,15,19715
29215,1987,12,19554
29215,1988,11,19690
29215,1990,12,19831
29215,1991,11,20165
29215,1993,13,20295
29215,1995,13,20792
29215,1996,11,20872
29215,1997,11,20894
29217,1979,7,17967
29217,1980,9,18331
29217,1981,9,18421
29217,1982,6,17978
29217,1983,10,18062
29217,1984,7,18066
29217,1985,9,17879
29217,1986,9,17968
29217,1987,7,17868
29217,1988,4,17715
29217,1996,11,18301
29219,1979,3,13806
29219,1980,6,14067
29219,1981,7,14595
29219,1982,6,14662
29219,1983,4,14955
29219,1984,10,15346
29219,1985,8,16195
29219,1986,16,16909
29219,1987,5,17356
29219,1988,9,17844
29221,1979,15,16982
29221,1980,13,17273
29221,1981,18,17378
29221,1982,10,17334
29221,1983,11,17501
29221,1984,8,17758
29221,1985,5,17925
29221,1986,15,18136
29221,1987,9,18396
29221,1988,14,18603
29221,1989,13,19047
29221,1990,15,19395
29221,1991,12,19593
29221,1992,11,19750
29221,1994,12,20355
29221,1995,16,20725
29221,1996,12,21073
29221,1997,12,21449
29221,1998,15,21768
29223,1979,12,10534
29223,1980,8,10520
29223,1981,10,10621
29223,1982,8,10498
29223,1983,7,10524
29223,1984,3,10500
29223,1985,6,10498
29223,1986,11,10385
29223,1987,8,10483
29223,1988,4,10572
29223,1989,11,10499
29223,1990,13,10528
29223,1991,10,10897
29223,1996,12,11908
29223,1998,16,12156
29225,1979,5,18749
29225,1980,5,19322
29225,1981,6,19463
29225,1982,10,19519
29225,1983,5,20014
29225,1984,11,20458
29225,1985,8,20842
29225,1986,12,21196
29225,1987,15,21620
29225,1988,7,22164
29225,1990,17,22313
29225,1992,11,23096
29225,1993,16,23992
29225,1994,11,24772
29225,1998,14,28063
29227,1979,2,2875
29227,1980,2,2650
29227,1981,1,2652
29227,1983,1,2575
29227,1984,4,2488
29227,1986,1,2314
29227,1988,1,2193
29229,1979,7,14749
29229,1980,10,15291
29229,1981,8,15403
29229,1982,5,15169
29229,1983,12,15217
29229,1984,5,15344
29229,1985,8,15288
29229,1986,7,15226
29229,1987,6,15297
29229,1988,11,15334
29229,1993,10,15428
29229,1998,13,16520
29510,1979,187,424812
29510,1980,238,420208
29510,1981,149,410831
29510,1982,146,402179
29510,1983,135,398074
29510,1984,143,395882
29510,1985,131,394433
29510,1986,156,392288
29510,1987,147,386556
29510,1988,146,380352
29510,1989,169,372344
29510,1990,142,365830
29510,1991,150,363618
29510,1992,150,359453
29510,1993,128,353687
29510,1994,146,348000
29510,1995,116,341390
29510,1996,105,335644
29510,1997,115,331686
29510,1998,112,328184
30001,1979,3,7558
30001,1980,6,7825
30001,1981,5,8046
30001,1982,4,8301
30001,1983,5,8282
30001,1984,3,8069
30001,1985,3,8065
30001,1986,4,8013
30001,1987,4,7977
30001,1988,9,8026
30003,1979,12,10651
30003,1980,16,10835
30003,1981,14,10580
30003,1982,14,10659
30003,1983,7,10768
30003,1984,9,10953
30003,1985,6,11054
30003,1986,9,11085
30003,1987,15,10919
30003,1988,13,10838
30003,1989,11,11055
30003,1990,12,10914
30003,1991,15,10959
30003,1993,11,11325
30003,1994,17,11640
30003,1995,12,11778
30003,1996,11,12004
30003,1998,12,12205
30005,1979,6,6929
30005,1980,7,6692
30005,1981,10,6686
30005,1982,9,6651
30005,1983,8,6645
30005,1984,3,6803
30005,1985,3,6823
30005,1986,4,6676
30005,1987,4,6600
30005,1988,3,6551
30007,1979,1,3115
30007,1981,1,3016
30007,1982,1,3136
30007,1983,3,3213
30007,1985,3,3303
30007,1986,1,3260
30007,1987,1,3253
30009,1979,3,7859
30009,1980,7,7549
30009,1981,6,7598
30009,1982,4,7766
30009,1983,3,7966
30009,1984,5,8108
30009,1985,3,7950
30009,1986,3,7757
30009,1987,6,7540
30009,1988,2,7475
30009,1997,10,8605
30011,1979,4,1698
30011,1980,2,1676
30011,1983,2,1645
30011,1984,1,1605
30011,1985,2,1608
30011,1986,1,1550
30013,1979,46,81503
30013,1980,37,77701
30013,1981,39,77086
30013,1982,26,76559
30013,1983,40,77278
30013,1984,22,76893
30013,1985,22,76028
30013,1986,21,74497
30013,1987,29,73912
30013,1988,29,73725
30013,1989,25,74029
30013,1990,27,73495
30013,1991,27,74350
30013,1992,27,75270
30013,1993,27,76454
30013,1994,25,77377
30013,1995,18,77423
30013,1996,20,77411
30013,1997,16,75723
30013,1998,31,75523
30015,1979,3,5825
30015,1980,3,5773
30015,1981,4,5769
30015,1982,4,5797
30015,1983,2,5808
30015,1984,6,5691
30015,1985,1,5564
30015,1986,2,5380
30015,1987,3,5323
30015,1988,2,5268
30017,1979,9,12379
30017,1980,4,12332
30017,1981,12,12266
30017,1982,3,12286
30017,1983,7,12367
30017,1984,10,12381
30017,1985,5,12203
30017,1986,6,11909
30017,1987,10,11768
30017,1988,4,11410
30019,1979,1,2656
30019,1980,4,2621
30019,1981,4,2592
30019,1982,2,2554
30019,1983,1,2542
30019,1985,2,2397
30019,1986,1,2265
30019,1987,2,2249
30021,1979,5,11469
30021,1980,11,11391
30021,1981,10,11453
30021,1982,5,11942
30021,1983,4,11744
30021,1984,5,11305
30021,1985,2,10874
30021,1986,1,10329
30021,1987,6,9836
30021,1988,3,9606
30023,1979,7,12280
30023,1980,7,11880
30023,1981,4,11011
30023,1982,4,10759
30023,1983,8,10548
30023,1984,3,10336
30023,1985,5,10250
30023,1986,6,9955
30023,1987,4,9783
30023,1988,1,9665
30023,1990,10,9462
30025,1979,4,3731
30025,1980,3,3638
30025,1981,4,3612
30025,1982,2,3638
30025,1984,2,3546
30025,1985,1,3531
30025,1986,3,3368
30025,1987,2,3221
30025,1988,1,3094
30027,1979,9,12153
30027,1980,13,12154
30027,1981,5,12138
30027,1982,12,12062
30027,1983,8,11964
30027,1984,5,11891
30027,1985,4,11876
30027,1986,4,11569
30027,1987,9,11341
30027,1988,8,11084
30027,1991,15,11144
30029,1979,33,49490
30029,1980,34,49923
30029,1981,28,50254
30029,1982,13,50447
30029,1983,25,51520
30029,1984,31,53619
30029,1985,29,54970
30029,1986,24,54935
30029,1987,33,54494
30029,1988,28,54558
30029,1989,19,55321
30029,1990,28,56045
30029,1991,21,57565
30029,1992,27,59445
30029,1993,23,61810
30029,1994,12,63863
30029,1995,19,65941
30029,1996,22,67390
30029,1997,32,68132
30029,1998,26,68269
30031,1979,13,40801
30031,1980,19,41573
30031,1981,12,42687
30031,1982,22,43954
30031,1983,10,44973
30031,1984,11,46179
30031,1985,19,47406
30031,1986,8,47463
30031,1987,24,47173
30031,1988,9,47074
30031,1990,13,48649
30031,1991,18,50648
30031,1992,15,52559
30031,1993,12,54552
30031,1994,17,56639
30031,1996,15,59385
30031,1997,18,60606
30031,1998,18,62199
30033,1979,1,1677
30033,1980,3,1589
30033,1981,1,1593
30033,1982,1,1575
30033,1983,3,1578
30033,1984,1,1591
30033,1986,2,1492
30033,1987,7,1480
30033,1988,1,1509
30035,1979,21,10106
30035,1980,22,10352
30035,1981,8,10155
30035,1982,18,10567
30035,1983,19,10911
30035,1984,16,11296
30035,1985,14,11282
30035,1986,9,11233
30035,1987,16,11368
30035,1988,12,11410
30035,1992,11,11797
30035,1994,10,12169
30035,1997,14,12642
30035,1998,12,12598
30037,1979,3,944
30037,1981,1,1022
30037,1982,1,993
30037,1983,2,976
30037,1984,1,980
30037,1985,2,990
30039,1979,3,2580
30039,1980,3,2538
30039,1981,1,2545
30039,1982,2,2488
30039,1983,2,2537
30039,1984,2,2523
30039,1985,4,2529
30039,1986,1,2449
30039,1988,2,2461
30041,1979,15,17364
30041,1980,11,17337
30041,1981,17,17565
30041,1982,11,17762
30041,1983,8,17603
30041,1984,6,17409
30041,1985,7,17050
30041,1986,14,16861
30041,1987,9,16780
30041,1988,3,16653
30041,1995,12,16417
30041,1997,12,16204
30043,1979,4,7025
30043,1980,7,6834
30043,1981,2,7026
30043,1982,3,7085
30043,1983,11,7337
30043,1984,6,7448
30043,1985,4,7426
30043,1987,6,7463
30043,1988,1,7478
30045,1981,3,2557
30045,1982,3,2492
30045,1983,2,2521
30045,1984,1,2478
30045,1985,1,2421
30045,1988,2,2211
30047,1979,20,17650
30047,1980,10,18119
30047,1981,23,18251
30047,1982,17,18487
30047,1983,22,18763
30047,1984,12,19243
30047,1985,15,19621
30047,1986,6,19364
30047,1987,15,19298
30047,1988,14,19392
30047,1989,13,19685
30047,1990,13,19584
30047,1992,15,20492
30047,1993,15,21421
30047,1994,17,22038
30047,1995,20,22800
30047,1996,13,23369
30047,1997,13,23745
30047,1998,13,23935
30049,1979,27,41068
30049,1980,27,41488
30049,1981,24,42552
30049,1982,17,43124
30049,1983,15,43798
30049,1984,16,44341
30049,1985,12,44991
30049,1986,21,45028
30049,1987,23,45340
30049,1988,16,45084
30049,1989,12,45025
30049,1990,12,45164
30049,1991,11,46025
30049,1992,12,47314
30049,1993,10,48580
30049,1994,17,49368
30049,1995,11,50604
30049,1996,13,51270
30049,1997,15,51310
30049,1998,15,51663
30051,1979,2,2269
30051,1980,1,2246
30051,1981,1,2276
30051,1982,2,2314
30051,1983,6,2303
30051,1987,1,2210
30051,1988,1,2253
30053,1979,10,17506
30053,1980,4,17323
30053,1981,13,17354
30053,1982,12,17445
30053,1983,9,17754
30053,1984,10,18065
30053,1985,8,17954
30053,1986,7,17545
30053,1987,11,17275
30053,1988,2,17053
30053,1991,10,16776
30053,1992,10,16732
30053,1993,11,17354
30053,1994,10,17444
30053,1996,14,17747
30053,1997,17,17688
30053,1998,12,17635
30055,1979,1,2624
30055,1981,2,2675
30055,1983,5,2653
30055,1984,1,2526
30055,1986,4,2404
30055,1988,1,2281
30057,1979,6,5204
30057,1980,7,5098
30057,1981,11,5352
30057,1982,3,5459
30057,1983,5,5500
30057,1984,4,5518
30057,1985,6,5464
30057,1986,7,5437
30057,1987,4,5475
30057,1988,3,5417
30059,1979,1,2216
30059,1980,5,2061
30059,1981,2,2075
30059,1983,2,2149
30059,1984,3,2052
30059,1985,1,1978
30059,1988,1,1735
30061,1979,6,3635
30061,1980,6,3570
30061,1981,1,3466
30061,1982,2,3399
30061,1983,4,3444
30061,1985,2,3510
30061,1986,2,3376
30061,1987,4,3269
30061,1988,2,3149
30063,1979,49,71926
30063,1980,40,73835
30063,1981,42,74015
30063,1982,28,72785
30063,1983,35,72942
30063,1984,27,74194
30063,1985,32,74919
30063,1986,33,74949
30063,1987,22,74407
30063,1988,19,74241
30063,1989,29,74597
30063,1990,18,75124
30063,1991,21,77379
30063,1992,27,79651
30063,1993,20,82245
30063,1994,20,83914
30063,1995,26,86130
30063,1996,24,87481
30063,1997,35,88541
30063,1998,35,89196
30065,1979,4,4319
30065,1980,3,4163
30065,1981,5,4367
30065,1982,1,4409
30065,1984,5,4462
30065,1985,3,4406
30065,1986,7,4207
30065,1987,1,4086
30065,1988,2,3932
30067,1979,8,12005
30067,1980,5,11934
30067,1981,2,12666
30067,1982,8,12756
30067,1983,8,12922
30067,1984,5,12966
30067,1985,8,13122
30067,1986,2,12994
30067,1987,3,12281
30067,1988,3,12521
30067,1997,11,14654
30069,1981,1,640
30069,1987,1,511
30071,1979,5,4941
30071,1980,2,5055
30071,1981,6,5085
30071,1982,5,5106
30071,1983,2,5275
30071,1984,3,5294
30071,1985,2,5218
30071,1986,1,4992
30071,1987,2,4946
30071,1988,4,4868
30073,1979,6,6533
30073,1980,4,6372
30073,1981,6,6354
30073,1982,5,6481
30073,1984,4,6467
30073,1985,3,6322
30073,1986,4,6110
30073,1987,5,5987
30073,1988,5,6043
30075,1980,2,2416
30075,1982,3,2373
30075,1983,1,2367
30075,1984,2,2373
30075,1985,1,2334
30075,1986,1,2257
30075,1987,3,2213
30075,1988,1,2159
30077,1979,7,6877
30077,1980,5,6655
30077,1982,4,6479
30077,1983,2,6539
30077,1984,5,6467
30077,1985,4,6541
30077,1986,4,6403
30077,1987,3,6400
30077,1988,5,6256
30079,1981,1,1704
30079,1983,3,1691
30079,1984,1,1625
30081,1979,9,20581
30081,1980,16,21335
30081,1981,9,22065
30081,1982,18,22379
30081,1983,14,22450
30081,1984,9,22859
30081,1985,14,22933
30081,1986,11,22886
30081,1987,11,22896
30081,1988,4,23067
30081,1994,18,28327
30081,1996,14,30818
30081,1997,12,31652
30081,1998,16,32116
30083,1979,13,11337
30083,1980,11,11800
30083,1981,13,12751
30083,1982,9,13690
30083,1983,5,13409
30083,1984,8,13033
30083,1985,9,12696
30083,1986,1,12060
30083,1987,6,11195
30083,1988,3,10818
30083,1990,10,10077
30085,1979,13,9841
30085,1980,6,10076
30085,1981,20,10066
30085,1982,16,10536
30085,1983,13,10797
30085,1984,13,10831
30085,1985,11,11059
30085,1986,16,10903
30085,1987,7,10780
30085,1988,15,10632
30085,1990,13,10498
30085,1991,12,10235
30085,1995,15,10366
30085,1997,14,10294
30087,1979,14,9483
30087,1980,9,9651
30087,1981,10,10765
30087,1982,9,11930
30087,1983,16,13069
30087,1984,11,12998
30087,1985,4,11896
30087,1986,12,11450
30087,1987,10,11096
30087,1988,8,10609
30087,1990,10,10244
30087,1996,12,9861
30089,1979,8,8550
30089,1980,9,8195
30089,1981,10,8288
30089,1982,4,8539
30089,1983,8,8625
30089,1984,6,8836
30089,1985,5,8622
30089,1986,9,8421
30089,1987,2,8223
30089,1988,4,8101
30091,1979,4,5176
30091,1980,5,5100
30091,1981,2,5355
30091,1982,2,5520
30091,1983,2,5427
30091,1984,5,5250
30091,1985,1,5149
30091,1986,3,4970
30091,1987,1,4793
30091,1988,2,4632
30093,1979,31,37144
30093,1980,33,36010
30093,1981,23,35780
30093,1982,22,35125
30093,1983,16,34342
30093,1984,12,33463
30093,1985,17,33031
30093,1986,15,32619
30093,1987,4,32088
30093,1988,15,31777
30093,1989,10,31508
30093,1990,15,31317
30093,1991,14,31492
30093,1992,14,31695
30093,1993,16,32105
30093,1994,15,32243
30093,1995,14,32157
30093,1996,10,32145
30093,1997,12,32079
30095,1979,6,5468
30095,1980,3,5247
30095,1981,4,5351
30095,1982,4,5445
30095,1983,5,5482
30095,1984,5,5497
30095,1985,7,5511
30095,1986,6,5557
30095,1987,2,5757
30095,1988,3,5845
30097,1980,2,2968
30097,1981,2,2980
30097,1982,1,3034
30097,1983,4,2993
30097,1984,1,2994
30097,1986,1,2948
30097,1988,1,2877
30099,1979,5,6391
30099,1980,9,6099
30099,1981,4,6213
30099,1982,5,6276
30099,1983,3,6233
30099,1985,2,5921
30099,1986,4,5792
30099,1987,3,5788
30099,1988,1,5833
30101,1979,2,5287
30101,1980,1,5302
30101,1981,3,5350
30101,1982,4,5331
30101,1983,6,5422
30101,1984,6,5336
30101,1986,7,5066
30101,1987,2,4836
30103,1979,1,1022
30103,1983,2,984
30103,1985,1,936
30103,1986,1,941
30105,1979,8,10398
30105,1980,8,9809
30105,1981,10,9325
30105,1982,13,9220
30105,1983,1,9015
30105,1984,3,8874
30105,1985,4,8770
30105,1986,2,8387
30105,1987,3,8148
30105,1988,1,7962
30107,1980,1,2203
30107,1982,2,2126
30107,1983,2,2151
30107,1985,1,2092
30107,1988,1,2092
30109,1979,1,1484
30109,1980,2,1389
30109,1981,2,1460
30109,1984,3,1339
30109,1986,1,1191
30109,1987,1,1164
30111,1979,41,104503
30111,1980,47,104525
30111,1981,45,106489
30111,1982,38,108916
30111,1983,43,111499
30111,1984,49,113763
30111,1985,38,114276
30111,1986,39,113281
30111,1987,21,110905
30111,1988,32,108726
30111,1989,36,107910
30111,1990,34,107644
30111,1991,33,109247
30111,1992,50,111963
30111,1993,32,114521
30111,1994,30,116267
30111,1995,30,118076
30111,1996,22,119066
30111,1997,29,119436
30111,1998,23,119610
30113,1987,1,55
31001,1979,8,28361
31001,1980,8,28355
31001,1981,10,28651
31001,1982,8,28786
31001,1983,6,28492
31001,1984,10,28420
31001,1985,5,28388
31001,1986,13,28031
31001,1987,6,27526
31001,1988,12,27478
31001,1991,11,27428
31001,1996,14,28215
31001,1997,11,28323
31001,1998,12,28377
31003,1979,7,8091
31003,1980,6,7961
31003,1981,3,7856
31003,1982,2,7899
31003,1983,5,7887
31003,1984,2,7749
31003,1985,1,7660
31003,1986,9,7465
31003,1987,2,7369
31003,1988,2,7312
31005,1979,1,559
31005,1984,4,435
31005,1988,1,407
31007,1979,1,920
31007,1987,1,814
31009,1980,4,809
31009,1984,1,703
31009,1985,2,663
31011,1979,2,6969
31011,1980,4,6791
31011,1981,10,6724
31011,1983,2,6603
31011,1984,1,6586
31011,1985,3,6434
31011,1986,4,6223
31011,1987,3,6093
31011,1988,4,6030
31013,1979,8,12080
31013,1980,8,12885
31013,1981,6,13230
31013,1982,4,13155
31013,1983,6,13057
31013,1984,5,13095
31013,1985,2,13180
31013,1986,4,13043
31013,1987,7,12725
31013,1988,3,12477
31013,1992,11,12015
31015,1979,1,3008
31015,1980,2,2987
31015,1981,1,2934
31015,1984,1,2862
31015,1985,1,2698
31015,1986,2,2627
31015,1987,1,2578
31017,1979,1,3854
31017,1980,6,3999
31017,1981,1,3990
31017,1982,2,4001
31017,1983,2,3934
31017,1985,2,3733
31017,1986,1,3604
31017,1987,2,3458
31019,1979,19,32601
31019,1980,16,32931
31019,1981,21,33761
31019,1982,13,34299
31019,1983,7,34749
31019,1984,7,34993
31019,1985,14,34947
31019,1986,10,34395
31019,1987,14,34417
31019,1988,6,34673
31019,1989,17,34860
31019,1991,10,35860
31019,1993,10,37113
31019,1995,12,37976
31019,1997,11,38841
31021,1979,3,7845
31021,1980,5,7938
31021,1981,4,7779
31021,1982,4,7656
31021,1983,4,7661
31021,1984,7,7625
31021,1985,3,7477
31021,1986,2,7223
31021,1987,1,7124
31021,1988,5,6963
31023,1979,6,8132
31023,1980,9,8508
31023,1981,5,8473
31023,1982,4,8447
31023,1983,2,8385
31023,1984,3,8231
31023,1985,1,8159
31023,1986,3,7980
31023,1987,4,7877
31023,1988,3,7892
31025,1979,8,19689
31025,1980,10,19264
31025,1981,13,19203
31025,1982,5,19404
31025,1983,7,19642
31025,1984,5,19696
31025,1985,10,19819
31025,1986,7,20022
31025,1987,10,19979
31025,1988,3,19930
31027,1979,9,9943
31027,1980,8,10470
31027,1981,9,10291
31027,1982,5,10102
31027,1983,4,10125
31027,1984,5,9952
31027,1985,3,9767
31027,1986,6,9528
31027,1987,2,9358
31027,1988,3,9355
31029,1979,6,4306
31029,1980,2,4397
31029,1981,8,4405
31029,1982,1,4451
31029,1985,1,4258
31029,1986,3,4152
31029,1987,1,4047
31029,1988,2,4001
31031,1979,5,6373
31031,1980,6,6340
31031,1981,4,6335
31031,1982,3,6294
31031,1983,1,6344
31031,1984,2,6368
31031,1985,2,6353
31031,1986,3,6202
31031,1987,5,5938
31031,1988,3,5857
31033,1979,3,9512
31033,1980,6,9424
31033,1981,5,9352
31033,1982,9,9243
31033,1983,3,9177
31033,1984,5,9103
31033,1985,7,9103
31033,1986,4,9009
31033,1987,1,9006
31033,1988,4,8883
31035,1979,2,7495
31035,1980,3,7420
31035,1981,1,7353
31035,1982,3,7268
31035,1983,1,7210
31035,1984,2,7135
31035,1985,2,7040
31035,1986,1,6835
31035,1987,2,6725
31035,1988,1,6626
31037,1979,5,9044
31037,1980,6,8966
31037,1981,5,8928
31037,1982,4,8855
31037,1983,3,8712
31037,1984,9,8587
31037,1985,1,8520
31037,1986,5,8382
31037,1987,4,8246
31037,1988,4,8172
31039,1979,2,10737
31039,1980,4,10761
31039,1981,5,10629
31039,1982,1,10547
31039,1983,3,10305
31039,1984,1,10195
31039,1985,3,9921
31039,1986,3,9690
31039,1987,5,9409
31039,1988,4,9323
31041,1979,10,12867
31041,1980,4,12665
31041,1981,2,12613
31041,1982,8,12535
31041,1983,3,12476
31041,1984,4,12346
31041,1985,5,11958
31041,1986,8,11537
31041,1987,4,11240
31041,1988,4,11119
31041,1992,10,11007
31043,1979,9,15689
31043,1980,6,15866
31043,1981,10,16104
31043,1982,14,16145
31043,1983,4,16101
31043,1984,3,16222
31043,1985,8,16195
31043,1986,2,16047
31043,1987,4,15689
31043,1988,2,15770
31045,1979,6,8928
31045,1980,2,8988
31045,1981,8,8960
31045,1982,2,8875
31045,1983,2,8833
31045,1984,3,8799
31045,1985,3,8760
31045,1986,1,8677
31045,1987,2,8712
31045,1988,2,8708
31047,1979,8,20525
31047,1980,14,20897
31047,1981,12,20831
31047,1982,3,20646
31047,1983,8,20557
31047,1984,6,20441
31047,1985,9,19989
31047,1986,8,19085
31047,1987,6,18460
31047,1988,6,18318
31047,1993,13,21413
31047,1997,12,22026
31047,1998,16,22130
31049,1979,3,2209
31049,1980,1,2228
31049,1981,1,2196
31049,1982,2,2147
31049,1983,1,2121
31049,1985,1,2076
31049,1986,1,2070
31051,1979,1,6663
31051,1980,7,6534
31051,1981,10,6496
31051,1982,4,6357
31051,1983,6,6331
31051,1985,1,6033
31051,1986,2,5891
31051,1987,4,5721
31051,1988,4,5643
31053,1979,22,32662
