FIPS,Year,HeartDeaths,Population
55023,1991,21,14842
55023,1992,24,14927
55023,1993,16,15137
55023,1994,22,15249
55023,1995,21,15604
55023,1996,17,15593
55023,1997,21,15694
55023,1998,19,15856
55025,1979,277,307197
55025,1980,306,312551
55025,1981,272,315280
55025,1982,270,317295
55025,1983,307,319466
55025,1984,262,322904
55025,1985,256,327337
55025,1986,259,331667
55025,1987,265,336241
55025,1988,228,342100
55025,1989,238,346264
55025,1990,216,352038
55025,1991,223,361436
55025,1992,224,369126
55025,1993,211,377656
55025,1994,232,383412
55025,1995,244,389001
55025,1996,221,393921
55025,1997,218,399755
55025,1998,211,401248
55027,1979,109,69491
55027,1980,114,70816
55027,1981,106,70546
55027,1982,111,70441
55027,1983,96,69777
55027,1984,124,69796
55027,1985,112,69870
55027,1986,99,69756
55027,1987,95,69897
55027,1988,97,70487
55027,1989,83,70817
55027,1990,84,71263
55027,1991,93,72242
55027,1992,80,72859
55027,1993,87,73631
55027,1994,75,73891
55027,1995,82,74429
55027,1996,82,76206
55027,1997,95,77576
55027,1998,64,78453
55029,1979,31,22985
55029,1980,44,23541
55029,1981,35,23943
55029,1982,37,23969
55029,1983,33,23767
55029,1984,45,23749
55029,1985,35,23882
55029,1986,40,24023
55029,1987,40,24143
55029,1988,31,23936
55029,1989,35,23624
55029,1990,30,23535
55029,1991,32,23612
55029,1992,32,23804
55029,1993,35,24127
55029,1994,35,24294
55029,1995,29,24655
55029,1996,17,24893
55029,1997,22,24984
55029,1998,24,25174
55031,1979,97,42356
55031,1980,92,41920
55031,1981,86,42374
55031,1982,94,42065
55031,1983,97,41079
55031,1984,62,40138
55031,1985,73,39493
55031,1986,75,38718
55031,1987,68,38650
55031,1988,69,38482
55031,1989,59,38573
55031,1990,56,38565
55031,1991,57,38986
55031,1992,50,39344
55031,1993,70,39669
55031,1994,63,39664
55031,1995,46,39609
55031,1996,63,39772
55031,1997,59,39957
55031,1998,37,39897
55033,1979,33,31770
55033,1980,41,32565
55033,1981,39,33165
55033,1982,42,33112
55033,1983,41,33048
55033,1984,41,32874
55033,1985,39,32998
55033,1986,36,33064
55033,1987,28,32895
55033,1988,40,33387
55033,1989,22,33591
55033,1990,22,33780
55033,1991,24,34096
55033,1992,32,34442
55033,1993,31,35201
55033,1994,24,35580
55033,1995,37,36079
55033,1996,19,36563
55033,1997,26,36874
55033,1998,27,37214
55035,1979,105,74425
55035,1980,88,75191
55035,1981,83,76221
55035,1982,78,76846
55035,1983,89,76823
55035,1984,83,77419
55035,1985,73,77532
55035,1986,78,77801
55035,1987,73,78631
55035,1988,75,79381
55035,1989,80,80158
55035,1990,70,80452
55035,1991,69,81487
55035,1992,61,82234
55035,1993,63,83144
55035,1994,76,83859
55035,1995,53,84572
55035,1996,68,85269
55035,1997,58,85964
55035,1998,56,86184
55037,1979,7,3675
55037,1980,7,3879
55037,1981,8,3947
55037,1982,10,3925
55037,1983,9,3918
55037,1984,5,3885
55037,1985,3,3944
55037,1986,5,4016
55037,1987,11,4067
55037,1988,5,4145
55039,1979,135,83517
55039,1980,138,84256
55039,1981,111,83688
55039,1982,100,83345
55039,1983,111,83082
55039,1984,111,83302
55039,1985,128,83555
55039,1986,114,83374
55039,1987,109,83332
55039,1988,121,83990
55039,1989,106,83811
55039,1990,96,84271
55039,1991,92,85244
55039,1992,76,85931
55039,1993,91,86588
55039,1994,83,87372
55039,1995,88,88052
55039,1996,64,88954
55039,1997,84,89207
55039,1998,84,89579
55041,1979,22,8277
55041,1980,19,8546
55041,1981,20,8727
55041,1982,22,8629
55041,1983,17,8519
55041,1984,24,8619
55041,1985,18,8592
55041,1986,14,8369
55041,1987,25,8262
55041,1988,11,8266
55041,1989,18,8085
55041,1990,19,8042
55041,1991,19,8190
55041,1992,17,8317
55041,1993,18,8587
55041,1994,10,8673
55041,1995,19,8755
55041,1996,20,8875
55041,1997,13,8938
55041,1998,11,9128
55043,1979,63,48232
55043,1980,64,48695
55043,1981,62,48917
55043,1982,65,48448
55043,1983,86,48211
55043,1984,55,47946
55043,1985,59,47398
55043,1986,48,46841
55043,1987,62,46323
55043,1988,47,46291
55043,1989,64,45897
55043,1990,58,45893
55043,1991,41,45731
55043,1992,47,45955
55043,1993,54,46060
55043,1994,44,46196
55043,1995,38,46043
55043,1996,54,46058
55043,1997,51,45941
55043,1998,38,45904
55045,1979,42,27607
55045,1980,51,28170
55045,1981,36,28341
55045,1982,42,28133
55045,1983,37,28237
55045,1984,48,28265
55045,1985,31,28152
55045,1986,43,28223
55045,1987,33,27964
55045,1988,36,28180
55045,1989,29,28179
55045,1990,23,28187
55045,1991,33,28483
55045,1992,22,28855
55045,1993,25,29136
55045,1994,27,29394
55045,1995,35,29877
55045,1996,22,30087
55045,1997,21,30414
55045,1998,19,30659
55047,1979,41,17115
55047,1980,37,17056
55047,1981,27,17419
55047,1982,34,17396
55047,1983,45,17197
55047,1984,35,17376
55047,1985,29,17325
55047,1986,23,17034
55047,1987,26,16935
55047,1988,23,17014
55047,1989,23,16955
55047,1990,21,16966
55047,1991,21,17019
55047,1992,20,17052
55047,1993,19,17135
55047,1994,25,17238
55047,1995,25,17289
55047,1996,32,17296
55047,1997,12,17238
55047,1998,17,17331
55049,1979,26,18606
55049,1980,33,18697
55049,1981,32,18974
55049,1982,25,18909
55049,1983,18,18972
55049,1984,28,19136
55049,1985,29,18889
55049,1986,36,18873
55049,1987,35,18763
55049,1988,18,18924
55049,1989,16,18859
55049,1990,23,18917
55049,1991,22,19058
55049,1992,16,19243
55049,1993,12,19681
55049,1994,20,19860
55049,1995,16,20287
55049,1996,20,20499
55049,1997,15,20720
55049,1998,19,20921
55051,1979,24,6060
55051,1980,31,6219
55051,1981,24,6180
55051,1982,13,6129
55051,1983,16,5901
55051,1984,20,5764
55051,1985,11,5638
55051,1986,16,5601
55051,1987,16,5511
55051,1988,16,5472
55051,1989,15,5476
55051,1993,13,5867
55051,1995,14,6067
55051,1997,12,6144
55051,1998,15,6075
55053,1979,36,15567
55053,1980,37,15747
55053,1981,30,15997
55053,1982,27,15911
55053,1983,21,15824
55053,1984,21,15520
55053,1985,35,15413
55053,1986,19,15163
55053,1987,26,15030
55053,1988,20,15250
55053,1989,23,15305
55053,1990,24,15310
55053,1991,24,15570
55053,1992,17,15670
55053,1993,22,15886
55053,1994,22,16063
55053,1995,20,16415
55053,1996,26,16581
55053,1997,15,17053
55053,1998,24,17235
55055,1979,102,62303
55055,1980,97,62795
55055,1981,88,63487
55055,1982,86,62935
55055,1983,87,62533
55055,1984,92,62443
55055,1985,77,62477
55055,1986,78,62301
55055,1987,74,62251
55055,1988,75,62941
55055,1989,81,63128
55055,1990,75,63731
55055,1991,61,64236
55055,1992,53,64661
55055,1993,58,65751
55055,1994,60,67217
55055,1995,57,68289
55055,1996,58,68465
55055,1997,48,68686
55055,1998,61,68818
55057,1979,42,19311
55057,1980,40,19766
55057,1981,37,19923
55057,1982,44,19826
55057,1983,43,19739
55057,1984,49,19796
55057,1985,42,19702
55057,1986,32,19625
55057,1987,42,19594
55057,1988,33,19722
55057,1989,32,19944
55057,1990,28,20016
55057,1991,21,20452
55057,1992,33,20582
55057,1993,32,20941
55057,1994,37,21413
55057,1995,29,21685
55057,1996,28,22009
55057,1997,29,22137
55057,1998,27,22019
55059,1979,171,117847
55059,1980,170,117890
55059,1981,195,116456
55059,1982,151,115774
55059,1983,168,115195
55059,1984,192,115281
55059,1985,167,115411
55059,1986,158,114150
55059,1987,175,115174
55059,1988,147,117266
55059,1989,121,119155
55059,1990,166,121240
55059,1991,106,124888
55059,1992,138,127174
55059,1993,143,129257
55059,1994,118,130891
55059,1995,148,133075
55059,1996,144,135239
55059,1997,123,136987
55059,1998,121,138358
55061,1979,23,18259
55061,1980,34,18472
55061,1981,31,18758
55061,1982,32,18763
55061,1983,20,18489
55061,1984,18,18613
55061,1985,16,18372
55061,1986,20,18117
55061,1987,14,18067
55061,1988,8,17821
55061,1989,18,17566
55061,1990,24,17493
55061,1991,17,17509
55061,1992,22,17620
55061,1993,25,17763
55061,1994,20,17822
55061,1995,16,17938
55061,1996,16,18162
55061,1997,13,18233
55061,1998,16,18427
55063,1979,153,87415
55063,1980,107,86428
55063,1981,103,87225
55063,1982,93,87701
55063,1983,130,87798
55063,1984,108,88623
55063,1985,108,89178
55063,1986,81,89337
55063,1987,107,90294
55063,1988,91,90868
55063,1989,107,91501
55063,1990,85,92109
55063,1991,80,93228
55063,1992,76,94325
55063,1993,82,95417
55063,1994,100,96521
55063,1995,85,97335
55063,1996,78,98137
55063,1997,61,98721
55063,1998,68,99330
55065,1979,24,16593
55065,1980,23,16443
55065,1981,33,16597
55065,1982,29,16459
55065,1983,20,16214
55065,1984,24,16015
55065,1985,18,15747
55065,1986,28,15499
55065,1987,20,15279
55065,1988,28,15257
55065,1989,17,15138
55065,1990,17,14981
55065,1991,16,14963
55065,1992,21,14951
55065,1993,21,14986
55065,1994,18,15028
55065,1995,14,15308
55065,1996,18,15394
55065,1997,10,15182
55065,1998,21,15079
55067,1979,36,18417
55067,1980,26,18689
55067,1981,49,18884
55067,1982,44,18722
55067,1983,37,18696
55067,1984,48,18541
55067,1985,34,18246
55067,1986,34,18018
55067,1987,31,17770
55067,1988,28,17872
55067,1989,32,17843
55067,1990,23,17817
55067,1991,24,18037
55067,1992,24,18210
55067,1993,24,18325
55067,1994,24,18491
55067,1995,27,18670
55067,1996,17,18684
55067,1997,27,18773
55067,1998,22,18657
55069,1979,36,24195
55069,1980,48,24907
55069,1981,49,25157
55069,1982,52,24865
55069,1983,44,24823
55069,1984,43,25445
55069,1985,32,25272
55069,1986,35,24901
55069,1987,41,24886
55069,1988,36,24741
55069,1989,29,24781
55069,1990,33,24956
55069,1991,24,25381
55069,1992,24,25741
55069,1993,22,26039
55069,1994,28,26411
55069,1995,24,26537
55069,1996,24,26754
55069,1997,26,26863
55069,1998,27,26877
55071,1979,112,77831
55071,1980,121,78230
55071,1981,132,77646
55071,1982,106,77612
55071,1983,107,77197
55071,1984,114,76990
55071,1985,112,76180
55071,1986,114,75375
55071,1987,113,74875
55071,1988,90,74647
55071,1989,89,74449
55071,1990,80,74455
55071,1991,83,74838
55071,1992,93,75301
55071,1993,82,75490
55071,1994,84,75729
55071,1995,97,76028
55071,1996,78,76094
55071,1997,79,75871
55071,1998,77,76121
55073,1979,154,106039
55073,1980,152,106590
55073,1981,163,105906
55073,1982,132,105874
55073,1983,121,105570
55073,1984,135,105727
55073,1985,127,105696
55073,1986,150,105582
55073,1987,102,106009
55073,1988,81,106987
55073,1989,108,107991
55073,1990,100,108964
55073,1991,96,110302
55073,1992,75,111602
55073,1993,94,113033
55073,1994,84,113694
55073,1995,85,114394
55073,1996,73,115191
55073,1997,57,116021
55073,1998,63,116747
55075,1979,82,35492
55075,1980,77,36869
55075,1981,80,37637
55075,1982,70,37424
55075,1983,75,36832
55075,1984,73,37129
55075,1985,77,37504
55075,1986,67,37551
55075,1987,67,37601
55075,1988,65,37306
55075,1989,56,37080
55075,1990,71,37214
55075,1991,38,37613
55075,1992,47,37704
55075,1993,41,38119
55075,1994,52,38578
55075,1995,48,38995
55075,1996,61,39079
55075,1997,53,39302
55075,1998,46,39405
55077,1979,17,10402
55077,1980,27,10906
55077,1981,26,11075
55077,1982,25,11150
55077,1983,32,11062
55077,1984,21,11226
55077,1985,20,11115
55077,1986,18,11157
55077,1987,24,11128
55077,1988,22,11141
55077,1989,15,11186
55077,1990,20,11306
55077,1991,17,11581
55077,1992,18,11897
55077,1993,14,12316
55077,1994,24,12607
55077,1995,16,13029
55077,1996,20,13586
55077,1997,16,14089
55077,1998,16,14221
55078,1979,4,4003
55078,1980,7,3341
55078,1981,9,3327
55078,1982,18,3328
55078,1983,9,3325
55078,1984,5,3282
55078,1985,6,3407
55078,1986,8,3503
55078,1987,8,3481
55078,1988,10,3675
55079,1979,1596,924409
55079,1980,1632,916754
55079,1981,1479,911269
55079,1982,1544,910275
55079,1983,1519,905589
55079,1984,1486,899538
55079,1985,1433,900116
55079,1986,1365,897616
55079,1987,1393,895858
55079,1988,1291,896865
55079,1989,1189,900994
55079,1990,1109,901453
55079,1991,1077,905525
55079,1992,1032,907274
55079,1993,1059,904633
55079,1994,1034,899547
55079,1995,1045,895432
55079,1996,941,891812
55079,1997,977,886022
55079,1998,865,883161
55081,1979,59,32401
55081,1980,56,32983
55081,1981,52,33534
55081,1982,67,33489
55081,1983,58,33353
55081,1984,47,33303
55081,1985,55,33353
55081,1986,45,33328
55081,1987,56,33597
55081,1988,51,33992
55081,1989,46,34028
55081,1990,51,34338
55081,1991,51,34850
55081,1992,31,35437
55081,1993,39,35821
55081,1994,49,36177
55081,1995,45,36478
55081,1996,44,37029
55081,1997,42,37230
55081,1998,43,37591
55083,1979,58,26735
55083,1980,63,27330
55083,1981,68,27391
55083,1982,56,27232
55083,1983,57,27074
55083,1984,72,27537
55083,1985,50,27512
55083,1986,45,27538
55083,1987,37,27611
55083,1988,52,27858
55083,1989,39,27881
55083,1990,33,28021
55083,1991,32,28267
55083,1992,42,28626
55083,1993,56,29206
55083,1994,39,29743
55083,1995,38,30293
55083,1996,32,30913
55083,1997,39,31454
55083,1998,33,32019
55085,1979,46,29177
55085,1980,70,29621
55085,1981,70,29952
55085,1982,78,29784
55085,1983,62,29488
55085,1984,51,29272
55085,1985,55,29196
55085,1986,70,28906
55085,1987,60,28740
55085,1988,49,28784
55085,1989,39,28954
55085,1990,45,29276
55085,1991,57,29936
55085,1992,46,30666
55085,1993,50,31499
55085,1994,57,31989
55085,1995,44,32453
55085,1996,47,32867
55085,1997,49,33207
55085,1998,34,33314
55087,1979,170,121677
55087,1980,163,123775
55087,1981,149,124048
55087,1982,154,124489
55087,1983,166,124585
55087,1984,130,125153
55087,1985,107,126342
55087,1986,140,127393
55087,1987,121,128806
55087,1988,118,131048
55087,1989,109,132212
55087,1990,111,133477
55087,1991,119,135143
55087,1992,99,136981
55087,1993,111,138887
55087,1994,124,141383
55087,1995,95,143358
55087,1996,95,145477
55087,1997,97,147033
55087,1998,97,148994
55089,1979,68,64124
55089,1980,75,64829
55089,1981,76,65215
55089,1982,73,64660
55089,1983,67,64191
55089,1984,67,64709
55089,1985,62,65243
55089,1986,67,65397
55089,1987,58,66143
55089,1988,61,67419
55089,1989,50,68242
55089,1990,59,69464
55089,1991,58,71029
55089,1992,52,72353
55089,1993,60,73224
55089,1994,59,74367
55089,1995,50,75219
55089,1996,52,75969
55089,1997,39,76351
55089,1998,50,76716
55091,1979,10,6879
55091,1980,15,6901
55091,1981,13,6905
55091,1982,13,6811
55091,1983,3,6721
55091,1984,11,6752
55091,1985,8,6561
55091,1986,7,6471
55091,1987,13,6406
55091,1988,5,6481
55091,1996,11,6401
55093,1979,34,29427
55093,1980,31,29757
55093,1981,40,30213
55093,1982,31,30979
55093,1983,22,30589
55093,1984,32,30785
55093,1985,30,30885
55093,1986,32,30879
55093,1987,20,31123
55093,1988,26,31136
55093,1989,28,31339
55093,1990,24,31220
55093,1991,27,31501
55093,1992,21,31921
55093,1993,22,32316
55093,1994,20,32655
55093,1995,22,33109
55093,1996,28,33459
55093,1997,18,33753
55093,1998,17,34290
55095,1979,50,29417
55095,1980,55,30221
55095,1981,50,31118
55095,1982,57,31331
55095,1983,57,31156
55095,1984,51,31573
55095,1985,51,31631
55095,1986,40,31363
55095,1987,53,31581
55095,1988,41,31905
55095,1989,34,31854
55095,1990,28,32191
55095,1991,28,32693
55095,1992,30,33171
55095,1993,42,33846
55095,1994,34,34511
55095,1995,45,35266
55095,1996,34,35740
55095,1997,32,36330
55095,1998,39,36988
55097,1979,61,53759
55097,1980,56,55143
55097,1981,59,55713
55097,1982,70,55504
55097,1983,58,55143
55097,1984,72,56043
55097,1985,54,56208
55097,1986,62,56635
55097,1987,56,56928
55097,1988,62,57782
55097,1989,69,58112
55097,1990,46,58520
55097,1991,43,59614
55097,1992,48,60352
55097,1993,38,60985
55097,1994,57,61616
55097,1995,42,62410
55097,1996,54,62589
55097,1997,43,62802
55097,1998,38,63110
55099,1979,36,14473
55099,1980,39,14749
55099,1981,33,14884
55099,1982,29,14798
55099,1983,29,14804
55099,1984,19,15014
55099,1985,27,15010
55099,1986,24,14593
55099,1987,19,14361
55099,1988,20,14338
55099,1989,18,14193
55099,1990,22,14105
55099,1991,23,14201
55099,1992,30,14153
55099,1993,19,14266
55099,1994,25,14362
55099,1995,21,14460
55099,1996,17,14489
55099,1997,16,14406
55099,1998,22,14399
55101,1979,243,165146
55101,1980,236,165999
55101,1981,226,164521
55101,1982,225,163371
55101,1983,219,161890
55101,1984,222,161753
55101,1985,219,162056
55101,1986,226,161324
55101,1987,235,161685
55101,1988,173,163251
55101,1989,171,164878
55101,1990,175,165961
55101,1991,186,168650
55101,1992,190,170587
55101,1993,197,172000
55101,1994,174,173324
55101,1995,187,174582
55101,1996,175,175403
55101,1997,149,176131
55101,1998,154,177017
55103,1979,36,15957
55103,1980,26,16315
55103,1981,28,16638
55103,1982,22,16620
55103,1983,22,16294
55103,1984,31,16231
55103,1985,24,15976
55103,1986,20,15901
55103,1987,20,15897
55103,1988,21,15929
55103,1989,22,15954
55103,1990,23,16064
55103,1991,24,16096
55103,1992,16,16175
55103,1993,16,16112
55103,1994,18,16151
55103,1995,18,16134
55103,1996,18,16158
55103,1997,18,16169
55103,1998,18,16125
55105,1979,190,133632
55105,1980,219,133121
55105,1981,188,131731
55105,1982,210,131204
55105,1983,184,130594
55105,1984,179,130469
55105,1985,161,130563
55105,1986,204,130242
55105,1987,171,128237
55105,1988,179,129027
55105,1989,133,130396
55105,1990,174,131682
55105,1991,110,133281
55105,1992,125,134836
55105,1993,126,136239
55105,1994,127,137660
55105,1995,128,139671
55105,1996,148,141355
55105,1997,126,141465
55105,1998,136,142059
55107,1979,39,14126
55107,1980,26,14623
55107,1981,32,14664
55107,1982,23,14571
55107,1983,26,14482
55107,1984,30,14634
55107,1985,21,14280
55107,1986,26,14176
55107,1987,22,14014
55107,1988,20,13933
55107,1989,25,13857
55107,1990,24,13826
55107,1991,20,13870
55107,1992,15,13899
55107,1993,10,13947
55107,1994,17,13943
55107,1995,20,14003
55107,1996,11,14090
55107,1997,21,14079
55107,1998,19,13967
55109,1979,46,40339
55109,1980,38,41248
55109,1981,30,42286
55109,1982,44,42406
55109,1983,39,42452
55109,1984,58,42721
55109,1985,56,43090
55109,1986,52,43737
55109,1987,40,45002
55109,1988,33,46115
55109,1989,39,47072
55109,1990,40,47752
55109,1991,39,48894
55109,1992,36,49896
55109,1993,39,50846
55109,1994,22,51673
55109,1995,34,52678
55109,1996,37,54097
55109,1997,52,55589
55109,1998,35,57162
55111,1979,57,40192
55111,1980,59,40639
55111,1981,79,41367
55111,1982,47,41537
55111,1983,62,41576
55111,1984,66,41821
55111,1985,56,41864
55111,1986,59,42075
55111,1987,74,42106
55111,1988,50,42543
55111,1989,59,42975
55111,1990,66,43545
55111,1991,57,44245
55111,1992,34,45172
55111,1993,48,46073
55111,1994,59,46805
55111,1995,49,47697
55111,1996,51,48541
55111,1997,35,49420
55111,1998,55,49789
55113,1979,35,11876
55113,1980,21,12120
55113,1981,40,12630
55113,1982,32,12828
55113,1983,42,12840
55113,1984,27,12963
55113,1985,14,12885
55113,1986,22,12787
55113,1987,30,12813
55113,1988,19,12905
55113,1989,23,12993
55113,1990,34,12994
55113,1991,25,13251
55113,1992,17,13645
55113,1993,22,13740
55113,1994,25,14031
55113,1995,15,14431
55113,1996,24,14667
55113,1997,14,14754
55113,1998,20,14749
55115,1979,65,32944
55115,1980,69,33605
55115,1981,61,34078
55115,1982,82,34029
55115,1983,67,33804
55115,1984,59,33959
55115,1985,76,33725
55115,1986,66,33661
55115,1987,53,33731
55115,1988,59,34054
55115,1989,80,34009
55115,1990,53,34123
55115,1991,57,34272
55115,1992,43,34373
55115,1993,49,34743
55115,1994,52,35080
55115,1995,47,35558
55115,1996,47,35804
55115,1997,51,36032
55115,1998,38,36428
55117,1979,144,95271
55117,1980,157,95410
55117,1981,135,94893
55117,1982,152,94947
55117,1983,156,94561
55117,1984,128,94901
55117,1985,131,94736
55117,1986,123,94564
55117,1987,119,94664
55117,1988,104,95256
55117,1989,108,96082
55117,1990,96,96878
55117,1991,104,97522
55117,1992,99,98267
55117,1993,99,99234
55117,1994,98,100569
55117,1995,85,101965
55117,1996,82,102894
55117,1997,76,103616
55117,1998,105,103904
55119,1979,32,17646
55119,1980,25,17816
55119,1981,25,18110
55119,1982,32,18197
55119,1983,25,18084
55119,1984,19,17791
55119,1985,17,17593
55119,1986,27,17509
55119,1987,15,17407
55119,1988,17,17580
55119,1989,21,17531
55119,1990,22,17521
55119,1991,11,17572
55119,1992,13,17692
55119,1993,25,17866
55119,1994,15,17913
55119,1995,24,17944
55119,1996,16,17967
55119,1997,13,18008
55119,1998,13,18025
55121,1979,41,24101
55121,1980,50,24206
55121,1981,37,24396
55121,1982,31,24195
55121,1983,30,24012
55121,1984,42,23972
55121,1985,34,23583
55121,1986,44,23187
55121,1987,46,22940
55121,1988,33,23091
55121,1989,35,23040
55121,1990,38,23015
