FIPS,Year,SuicDeaths,Population
5059,1985,4,25091
5059,1986,2,25091
5059,1987,3,25093
5061,1979,2,12440
5061,1980,1,12508
5061,1981,1,12454
5061,1982,2,12421
5061,1983,3,12544
5061,1984,2,12662
5061,1985,4,12604
5061,1986,1,12586
5063,1979,8,27291
5063,1980,2,28449
5063,1981,5,29021
5063,1982,2,29520
5063,1983,6,29736
5063,1984,4,29674
5063,1985,3,29380
5063,1986,3,29383
5063,1987,10,29380
5063,1988,5,29122
5063,1992,12,29631
5065,1980,3,9867
5065,1981,2,9832
5065,1982,2,9751
5065,1983,1,9872
5065,1984,3,9820
5065,1985,2,9794
5065,1986,1,9788
5065,1987,6,9784
5067,1979,6,20773
5067,1980,4,20426
5067,1981,4,20077
5067,1982,4,19900
5067,1983,1,19724
5067,1984,5,19420
5067,1985,4,18858
5067,1986,3,18277
5067,1987,2,17925
5069,1979,6,85418
5069,1980,8,86509
5069,1981,12,86166
5069,1982,7,85017
5069,1983,9,84267
5069,1984,8,83771
5069,1985,6,83286
5069,1986,1,82704
5069,1987,5,82654
5069,1988,9,82231
5069,1990,13,80543
5069,1992,10,80667
5071,1980,1,16216
5071,1981,1,16465
5071,1982,2,16605
5071,1983,3,16665
5071,1984,1,16830
5071,1985,3,16831
5071,1986,2,16931
5071,1987,2,16819
5071,1988,4,16664
5073,1980,1,9421
5073,1981,1,9380
5073,1982,2,9325
5073,1983,1,9362
5073,1986,3,9214
5073,1987,1,9167
5073,1988,1,8961
5075,1979,1,17074
5075,1980,1,17272
5075,1981,1,17362
5075,1982,1,17175
5075,1983,1,17034
5075,1985,2,16750
5075,1986,4,16629
5075,1988,5,16153
5077,1980,1,14626
5077,1981,1,14579
5077,1982,2,14385
5077,1983,1,14209
5077,1984,2,13915
5077,1985,2,13686
5077,1986,2,13331
5079,1979,2,12616
5079,1981,1,12668
5079,1982,3,12407
5079,1983,3,12384
5079,1984,2,12436
5079,1986,1,12257
5079,1987,4,12433
5079,1988,1,12766
5081,1979,2,13779
5081,1980,3,13203
5081,1981,1,13245
5081,1983,2,13087
5081,1984,1,13121
5081,1985,1,13153
5081,1986,1,13005
5081,1987,3,12931
5081,1988,2,12986
5083,1979,1,18764
5083,1980,2,18827
5083,1981,2,18848
5083,1984,1,19094
5083,1985,2,19249
5083,1986,3,19143
5083,1987,2,19108
5083,1988,3,18953
5085,1979,4,32725
5085,1980,1,32969
5085,1981,5,33068
5085,1982,2,33398
5085,1983,2,33952
5085,1984,2,34352
5085,1985,3,34651
5085,1986,2,35416
5085,1987,6,35902
5085,1988,6,36165
5087,1979,2,10223
5087,1980,2,10692
5087,1982,1,10596
5087,1983,3,10807
5087,1985,3,10943
5087,1986,1,10873
5087,1987,1,10941
5087,1988,2,10808
5089,1979,3,10680
5089,1980,1,10634
5089,1982,1,10736
5089,1984,2,10921
5089,1985,1,10826
5089,1987,3,10907
5089,1988,3,10949
5091,1979,5,35502
5091,1980,6,35851
5091,1981,4,36169
5091,1982,2,36352
5091,1983,7,36802
5091,1984,3,36782
5091,1985,3,36465
5091,1986,3,36833
5091,1987,4,36876
5091,1988,4,36957
5093,1979,4,58250
5093,1980,11,57290
5093,1981,9,56671
5093,1982,10,56816
5093,1983,2,56459
5093,1984,8,56942
5093,1985,7,56597
5093,1986,5,55955
5093,1987,9,55265
5093,1988,4,55043
5093,1989,11,54971
5093,1991,10,54523
5095,1980,1,13175
5095,1981,1,12845
5095,1982,3,12789
5095,1984,1,12087
5095,1985,1,11813
5095,1986,1,11490
5095,1987,2,11268
5095,1988,1,10905
5097,1980,1,7252
5097,1982,2,6987
5097,1984,1,7124
5097,1987,2,7288
5097,1988,1,7257
5099,1979,2,10427
5099,1980,1,10232
5099,1981,2,10183
5099,1982,1,10126
5099,1983,1,10057
5099,1984,1,10005
5099,1985,2,9985
5099,1986,2,9909
5099,1987,2,9784
5099,1988,1,9603
5101,1979,4,7344
5101,1981,1,7320
5101,1982,3,7240
5101,1986,1,7410
5101,1987,1,7357
5101,1988,1,7348
5103,1979,4,28672
5103,1980,5,28709
5103,1981,5,28792
5103,1982,2,28868
5103,1983,3,29189
5103,1984,1,29616
5103,1985,2,29826
5103,1986,1,29705
5103,1987,2,29538
5103,1988,2,29312
5105,1979,1,7150
5105,1980,1,6896
5105,1983,3,7145
5105,1984,1,7249
5105,1985,3,7251
5105,1987,1,7498
5107,1979,4,33744
5107,1980,6,33020
5107,1981,1,32434
5107,1982,1,31743
5107,1983,4,31139
5107,1984,4,30745
5107,1985,1,30436
5107,1986,4,29594
5107,1987,2,28546
5107,1988,3,27785
5109,1979,2,9740
5109,1980,1,9702
5109,1984,1,9344
5109,1985,1,9357
5109,1986,2,9235
5109,1987,1,9320
5109,1988,3,9393
5111,1979,2,26333
5111,1980,3,25832
5111,1981,4,25363
5111,1982,3,24929
5111,1983,1,24656
5111,1984,4,24292
5111,1986,5,24017
5111,1987,2,23883
5111,1988,3,23573
5113,1979,2,16021
5113,1980,2,15893
5113,1981,3,16063
5113,1982,1,15865
5113,1983,1,15929
5113,1984,2,15999
5113,1986,4,15605
5113,1988,4,15739
5115,1979,1,36124
5115,1980,3,37183
5115,1981,2,38109
5115,1983,4,38743
5115,1984,5,39376
5115,1985,2,40278
5115,1987,5,41700
5115,1988,6,42174
5117,1979,3,9461
5117,1981,1,9484
5117,1983,3,9413
5117,1986,1,9189
5117,1987,1,9136
5117,1988,2,8991
5119,1979,33,321689
5119,1980,57,328386
5119,1981,29,329281
5119,1982,38,329809
5119,1983,36,330611
5119,1984,42,333202
5119,1985,50,335164
5119,1986,43,336418
5119,1987,50,337299
5119,1988,42,334383
5119,1989,16,334245
5119,1990,31,333230
5119,1991,32,335140
5119,1992,24,338240
5119,1993,49,340366
5119,1994,54,339415
5119,1995,62,338638
5119,1996,31,339933
5119,1997,34,338968
5119,1998,58,339751
5121,1979,3,15708
5121,1980,1,15784
5121,1982,3,15222
5121,1983,2,15357
5121,1984,3,15148
5121,1985,6,15340
5121,1986,4,15212
5121,1987,7,15223
5121,1988,3,15141
5123,1979,3,29643
5123,1980,2,29433
5123,1981,1,29387
5123,1982,2,29397
5123,1984,3,29053
5123,1985,2,28897
5123,1986,6,28728
5123,1987,1,28340
5123,1988,1,27660
5125,1979,5,50086
5125,1980,5,51419
5125,1981,5,52127
5125,1982,7,52946
5125,1983,6,53470
5125,1984,4,54108
5125,1985,4,55100
5125,1986,8,56482
5125,1987,5,57998
5125,1988,6,59357
5125,1990,10,61415
5125,1994,18,69170
5125,1997,14,74847
5125,1998,11,76407
5127,1980,1,9063
5127,1981,2,9005
5127,1983,3,8965
5127,1985,1,9262
5127,1986,4,9381
5127,1988,1,9575
5129,1979,1,8288
5129,1982,1,8129
5129,1984,1,8001
5129,1985,2,7852
5129,1986,1,7836
5129,1987,2,7706
5129,1988,1,7487
5131,1979,11,89774
5131,1980,6,90364
5131,1981,7,90992
5131,1982,9,90283
5131,1983,15,90996
5131,1984,11,92057
5131,1985,9,92650
5131,1986,10,93000
5131,1987,10,93676
5131,1988,11,94052
5131,1990,10,93480
5131,1991,16,95028
5131,1992,10,96703
5131,1994,12,99671
5131,1995,12,101455
5131,1996,10,103074
5131,1997,20,104404
5131,1998,13,105008
5133,1979,1,13005
5133,1980,2,13237
5133,1982,2,13077
5133,1983,2,13165
5133,1984,2,13145
5133,1985,3,13100
5133,1986,3,12818
5133,1988,1,12550
5135,1980,2,13558
5135,1981,1,13572
5135,1983,3,13392
5135,1984,2,13312
5135,1985,3,13110
5135,1986,2,12941
5135,1987,4,12896
5135,1988,2,12712
5137,1980,1,8511
5137,1981,4,8559
5137,1983,1,8699
5137,1984,1,8679
5137,1985,1,8703
5137,1986,1,8814
5137,1987,1,8908
5137,1988,3,8886
5139,1979,4,47080
5139,1980,3,45569
5139,1981,2,45385
5139,1982,3,45367
5139,1983,9,45210
5139,1984,4,45239
5139,1985,5,45083
5139,1986,7,44667
5139,1987,11,44357
5139,1988,5,44058
5139,1993,10,43094
5139,1998,11,42241
5141,1979,1,12442
5141,1981,2,12511
5141,1982,2,12641
5141,1983,4,12755
5141,1984,2,12857
5141,1985,3,12868
5141,1987,1,12866
5141,1988,1,12853
5143,1979,7,94281
5143,1980,5,96486
5143,1981,16,96955
5143,1982,13,97069
5143,1983,9,97635
5143,1984,21,98930
5143,1985,18,100467
5143,1986,23,101559
5143,1987,15,103109
5143,1988,11,104503
5143,1989,16,105955
5143,1990,13,107981
5143,1992,16,116523
5143,1993,18,122298
5143,1994,17,127852
5143,1995,18,134302
5143,1996,11,139273
5143,1997,21,142638
5143,1998,13,144799
5145,1979,7,47483
5145,1980,9,48347
5145,1981,7,48628
5145,1982,8,48496
5145,1983,2,48684
5145,1984,6,49141
5145,1985,8,49018
5145,1986,11,49496
5145,1987,4,49754
5145,1988,2,49969
5145,1993,10,54570
5145,1997,13,59916
5147,1979,1,10506
5147,1983,2,9999
5147,1985,1,9795
5147,1986,1,9561
5147,1988,1,9090
5149,1979,1,16340
5149,1980,2,15874
5149,1981,2,15904
5149,1982,1,15988
5149,1985,1,16291
5149,1986,3,16368
5149,1987,3,16463
5149,1988,5,16639
6001,1979,145,1055946
6001,1980,156,1061152
6001,1981,177,1081011
6001,1982,154,1094075
6001,1983,155,1112963
6001,1984,156,1130332
6001,1985,147,1147576
6001,1986,155,1164725
6001,1987,118,1178226
6001,1988,154,1199494
6001,1989,95,1218886
6001,1990,124,1224926
6001,1991,126,1259958
6001,1992,125,1272550
6001,1993,141,1277969
6001,1994,125,1279394
6001,1995,132,1282853
6001,1996,114,1293891
6001,1997,116,1314056
6001,1998,116,1338710
6003,1981,1,1120
6003,1982,1,1165
6003,1988,1,1134
6005,1980,1,18322
6005,1981,1,19122
6005,1983,3,19830
6005,1984,3,20516
6005,1985,9,21237
6005,1986,1,21896
6005,1987,4,22948
6005,1988,4,25255
6007,1979,21,130705
6007,1980,13,135843
6007,1981,21,139927
6007,1982,15,142869
6007,1983,18,144827
6007,1984,37,146841
6007,1985,29,150294
6007,1986,28,152341
6007,1987,24,155567
6007,1988,27,160030
6007,1989,26,164228
6007,1990,34,169199
6007,1991,27,173862
6007,1992,27,176374
6007,1993,25,178502
6007,1994,27,179901
6007,1995,22,181074
6007,1996,24,180932
6007,1997,31,182087
6007,1998,32,183790
6009,1979,3,18732
6009,1980,5,19608
6009,1981,1,20486
6009,1982,3,21515
6009,1983,3,22219
6009,1984,6,22764
6009,1985,4,23411
6009,1986,4,24290
6009,1987,5,25568
6009,1988,10,26524
6011,1979,4,12270
6011,1980,3,12140
6011,1982,3,13170
6011,1983,1,13395
6011,1984,3,13419
6011,1985,3,13969
6011,1986,4,14157
6011,1987,1,14219
6011,1988,4,14747
6013,1979,97,621619
6013,1980,79,634607
6013,1981,70,643799
6013,1982,82,654297
6013,1983,95,664240
6013,1984,84,671591
6013,1985,90,683479
6013,1986,95,696159
6013,1987,89,709722
6013,1988,91,728070
6013,1989,78,752104
6013,1990,101,769819
6013,1991,86,785641
6013,1992,83,800370
6013,1993,76,811531
6013,1994,76,819361
6013,1995,75,827917
6013,1996,70,837918
6013,1997,74,854968
6013,1998,96,872119
6015,1979,2,17240
6015,1980,1,17497
6015,1981,6,18028
6015,1982,1,17817
6015,1983,3,17899
6015,1984,5,17744
6015,1985,2,17862
6015,1986,3,18178
6015,1987,3,18590
6015,1988,3,19374
6017,1979,12,78460
6017,1980,11,83516
6017,1981,11,86750
6017,1982,16,89383
6017,1983,7,90251
6017,1984,7,92020
6017,1985,19,95485
6017,1986,22,98661
6017,1987,20,102803
6017,1988,21,108323
6017,1989,19,114096
6017,1990,23,120946
6017,1991,28,126827
6017,1992,23,129741
6017,1993,15,133104
6017,1994,18,135283
6017,1995,29,137462
6017,1996,28,139379
6017,1997,25,141822
6017,1998,22,144315
6019,1979,69,487580
6019,1980,38,495874
6019,1981,62,509496
6019,1982,64,520788
6019,1983,69,533968
6019,1984,56,549213
6019,1985,65,560418
6019,1986,62,569147
6019,1987,68,583844
6019,1988,72,602082
6019,1989,61,624480
6019,1990,67,640581
6019,1991,60,662415
6019,1992,74,680381
6019,1993,61,696260
6019,1994,70,708234
6019,1995,81,716765
6019,1996,53,727603
6019,1997,73,736312
6019,1998,67,743239
6021,1979,6,19941
6021,1980,1,20278
6021,1981,2,20873
6021,1982,4,21125
6021,1983,3,21633
6021,1984,3,21573
6021,1985,1,21821
6021,1986,4,21837
6021,1987,1,21947
6021,1988,3,22460
6023,1979,11,104001
6023,1980,16,104809
6023,1981,20,106391
6023,1982,18,105606
6023,1983,15,105222
6023,1984,21,105658
6023,1985,13,106282
6023,1986,17,106650
6023,1987,23,107586
6023,1988,17,109288
6023,1989,22,111424
6023,1990,29,113134
6023,1991,14,114911
6023,1992,15,116430
6023,1993,21,117405
6023,1994,27,117111
6023,1995,23,118886
6023,1996,20,118917
6023,1997,25,119721
6023,1998,15,119584
6025,1979,6,87789
6025,1980,12,89901
6025,1981,7,91975
6025,1982,8,93007
6025,1983,14,93990
6025,1984,13,94537
6025,1985,13,96110
6025,1986,8,95682
6025,1987,8,96942
6025,1988,7,98857
6025,1989,17,102210
6025,1990,11,105946
6025,1991,19,113236
6025,1994,10,129818
6027,1979,10,16777
6027,1980,4,16903
6027,1981,4,16933
6027,1982,2,17293
6027,1983,2,17294
6027,1984,6,17010
6027,1985,4,16824
6027,1986,1,16594
6027,1987,3,16500
6027,1988,7,16591
6029,1979,58,380985
6029,1980,51,390699
6029,1981,56,405786
6029,1982,58,419958
6029,1983,62,432140
6029,1984,67,443787
6029,1985,74,457839
6029,1986,80,469146
6029,1987,43,480248
6029,1988,52,493085
6029,1989,69,509328
6029,1990,71,524108
6029,1991,66,548020
6029,1992,65,568113
6029,1993,54,577080
6029,1994,53,591541
6029,1995,83,595974
6029,1996,55,601691
6029,1997,64,608927
6029,1998,63,617052
6031,1979,8,71321
6031,1980,10,71544
6031,1981,3,73895
6031,1982,9,75974
6031,1983,11,78817
6031,1984,6,80578
6031,1985,1,82645
6031,1986,9,83872
6031,1987,7,85538
6031,1988,12,91777
6031,1991,10,101029
6031,1992,13,104058
6031,1993,13,105753
6031,1995,11,110086
6031,1996,10,111706
6031,1997,10,112801
6033,1979,12,32434
6033,1980,6,33926
6033,1981,7,35926
6033,1982,14,37079
6033,1983,8,38700
6033,1984,14,40399
6033,1985,11,41921
6033,1986,8,42416
6033,1987,7,43231
6033,1988,13,43935
6033,1991,12,48423
6033,1992,13,49696
6033,1994,13,51217
6033,1995,16,51378
6033,1996,12,51281
6033,1998,16,51503
6035,1979,1,20582
6035,1980,6,21065
6035,1981,3,21920
6035,1982,3,22677
6035,1983,7,22815
6035,1984,5,23066
6035,1985,7,23305
6035,1986,3,23796
6035,1987,2,25135
6035,1988,2,25750
6037,1979,1012,7125514
6037,1980,1012,7203146
6037,1981,1020,7328658
6037,1982,1071,7476821
6037,1983,948,7620547
6037,1984,1007,7734369
6037,1985,956,7878796
6037,1986,961,8080700
6037,1987,1006,8237729
6037,1988,971,8354142
6037,1989,1008,8485817
6037,1990,860,8546671
6037,1991,886,8608371
6037,1992,873,8708341
6037,1993,975,8744771
6037,1994,829,8733924
6037,1995,875,8718357
6037,1996,785,8747015
6037,1997,694,8813724
6037,1998,739,8913914
6039,1979,1,57947
6039,1980,11,60907
6039,1981,7,64652
6039,1982,5,66503
6039,1983,10,68596
6039,1984,11,69869
6039,1985,6,71845
6039,1986,16,73501
6039,1987,8,75455
6039,1988,9,78091
6039,1990,10,84197
6039,1991,17,90696
6039,1995,15,104384
6039,1998,11,113719
6041,1979,32,214675
6041,1980,43,214062
6041,1981,44,215115
6041,1982,37,214287
6041,1983,35,214476
6041,1984,39,213467
6041,1985,33,212544
6041,1986,41,213798
6041,1987,39,214561
6041,1988,41,215365
6041,1989,37,218232
6041,1990,38,218795
6041,1991,30,221045
6041,1992,33,223080
6041,1993,29,224719
6041,1994,33,225273
6041,1995,37,224875
6041,1996,31,223872
6041,1997,28,226448
6041,1998,21,228901
6043,1980,2,10534
6043,1981,3,10931
6043,1982,3,11144
6043,1983,3,11312
6043,1984,3,11584
6043,1986,2,12075
6043,1987,3,12322
6043,1988,1,12677
6045,1979,11,62276
6045,1980,10,63972
6045,1981,7,65453
6045,1982,10,66528
6045,1983,10,67403
6045,1984,18,68387
6045,1985,16,69744
6045,1986,15,70449
6045,1987,13,71354
6045,1988,18,72397
6045,1989,15,74180
6045,1990,12,75939
6045,1991,19,77015
6045,1992,16,77138
6045,1993,24,77154
6045,1994,11,77420
6045,1995,15,78161
6045,1996,16,78528
6045,1997,15,78955
6045,1998,17,79625
6047,1979,17,128022
6047,1980,15,130817
6047,1981,9,135663
6047,1982,13,138592
6047,1983,18,143261
6047,1984,16,146663
6047,1985,27,150941
6047,1986,21,153674
6047,1987,15,157655
6047,1988,16,162234
6047,1989,17,167392
6047,1990,20,172516
6047,1991,10,179445
6047,1992,20,182619
6047,1993,11,186237
6047,1994,21,190585
6047,1995,17,187894
6047,1996,15,187065
6047,1997,12,190217
6047,1998,18,193936
6049,1979,2,8008
6049,1982,3,8764
6049,1983,2,8931
6049,1984,1,9068
6049,1985,1,8925
6049,1986,3,8784
6049,1987,2,8754
6049,1988,3,8764
6051,1979,3,8135
6051,1980,1,8480
6051,1981,2,8804
6051,1982,1,9177
6051,1983,1,9099
6051,1984,3,8701
6051,1985,1,8672
6051,1986,2,8636
6051,1987,1,8759
6051,1988,5,8922
6053,1979,35,277783
6053,1980,32,281351
6053,1981,40,289906
6053,1982,40,296049
6053,1983,32,303001
6053,1984,40,310106
6053,1985,37,316359
6053,1986,45,323578
6053,1987,43,328891
6053,1988,34,333481
6053,1989,25,337498
6053,1990,36,342458
6053,1991,44,350583
6053,1992,38,357382
6053,1993,34,355666
6053,1994,31,336729
6053,1995,38,339302
6053,1996,47,345435
6053,1997,25,359532
6053,1998,33,370154
6055,1979,13,92573
6055,1980,8,93011
6055,1981,11,93223
6055,1982,15,94512
6055,1983,12,94740
6055,1984,18,94793
6055,1985,17,95804
6055,1986,14,96835
6055,1987,16,97378
6055,1988,10,98315
6055,1989,16,100648
6055,1990,17,102480
6055,1991,13,103545
6055,1993,15,105989
6055,1994,12,106849
6055,1995,12,107278
6055,1996,12,108260
6055,1997,11,109878
6055,1998,12,111456
6057,1979,15,45946
6057,1980,8,49159
6057,1981,10,53318
6057,1982,9,55863
6057,1983,5,57366
6057,1984,7,59158
6057,1985,12,61345
6057,1986,9,63496
6057,1987,15,66054
6057,1988,11,68646
6057,1989,13,71059
6057,1991,10,75615
6057,1992,14,77106
6057,1993,15,77779
6057,1994,11,78779
6057,1995,13,79808
6057,1996,10,80833
6057,1997,11,81857
6057,1998,14,82692
6059,1979,238,1831496
6059,1980,212,1871820
6059,1981,229,1939972
6059,1982,248,1978380
6059,1983,261,2017482
6059,1984,265,2048919
6059,1985,262,2096384
6059,1986,248,2150380
6059,1987,235,2200804
6059,1988,203,2252350
6059,1989,199,2303661
6059,1990,215,2327566
6059,1991,198,2360294
6059,1992,242,2403208
6059,1993,227,2435630
6059,1994,228,2465362
6059,1995,188,2497942
6059,1996,194,2533305
6059,1997,222,2594233
6059,1998,206,2652911
6061,1979,14,108288
6061,1980,26,112659
6061,1981,15,117348
6061,1982,19,120803
6061,1983,21,122923
6061,1984,13,126447
6061,1985,18,130505
6061,1986,23,134835
6061,1987,19,140424
6061,1988,29,146453
6061,1989,22,155074
6061,1990,23,164587
6061,1991,24,172746
6061,1992,19,178066
6061,1993,31,183061
6061,1994,21,189264
6061,1995,31,196435
6061,1996,38,202959
6061,1997,22,209261
6061,1998,24,217206
6063,1979,6,16139
6063,1980,1,16751
6063,1981,2,17142
6063,1982,7,17429
6063,1983,2,17225
6063,1984,8,17322
6063,1985,3,17704
6063,1986,2,17720
6063,1987,4,17992
6063,1988,6,18229
6065,1979,84,605721
6065,1980,105,628025
6065,1981,104,656708
6065,1982,126,681536
6065,1983,115,706886
6065,1984,107,741500
6065,1985,122,782169
6065,1986,118,825195
6065,1987,136,881374
6065,1988,133,945166
6065,1989,132,1030473
6065,1990,136,1111276
6065,1991,130,1180217
6065,1992,159,1217866
6065,1993,136,1244024
6065,1994,165,1272842
6065,1995,140,1296014
6065,1996,135,1313144
6065,1997,153,1340011
6065,1998,144,1374810
6067,1979,109,742951
6067,1980,129,756994
6067,1981,112,778396
6067,1982,135,802629
6067,1983,117,821402
6067,1984,129,837403
6067,1985,140,857718
6067,1986,154,881297
6067,1987,130,912296
6067,1988,136,941642
6067,1989,115,969803
6067,1990,133,1000621
6067,1991,130,1061567
6067,1992,128,1074466
6067,1993,153,1078860
6067,1994,129,1079004
6067,1995,148,1088069
6067,1996,121,1099863
6067,1997,145,1111508
6067,1998,106,1126631
6069,1979,3,23406
6069,1981,2,24954
6069,1982,3,25861
6069,1983,3,26650
6069,1984,1,27850
6069,1985,5,29235
6069,1986,2,30407
6069,1987,2,31634
6069,1988,4,33086
6071,1979,101,824910
6071,1980,101,862665
6071,1981,107,898984
6071,1982,146,931766
6071,1983,114,960179
6071,1984,136,990557
6071,1985,149,1034053
6071,1986,164,1084670
6071,1987,189,1152160
6071,1988,159,1229775
6071,1989,171,1309830
6071,1990,165,1372371
6071,1991,172,1440595
6071,1992,208,1482081
6071,1993,177,1495830
6071,1994,174,1504135
6071,1995,169,1520089
6071,1996,139,1538250
6071,1997,160,1558072
6071,1998,140,1585062
6073,1979,257,1760532
6073,1980,260,1793365
6073,1981,259,1854349
6073,1982,282,1896671
6073,1983,269,1939145
6073,1984,277,1983906
6073,1985,285,2040550
6073,1986,306,2107912
6073,1987,264,2183123
6073,1988,265,2268879
6073,1989,287,2346623
6073,1990,301,2395042
6073,1991,299,2439901
6073,1992,294,2479419
6073,1993,332,2482079
6073,1994,315,2493461
6073,1995,303,2497963
6073,1996,301,2520582
6073,1997,301,2553959
6073,1998,290,2595096
6075,1979,181,634613
6075,1980,148,637302
6075,1981,159,645081
6075,1982,145,653260
6075,1983,130,661560
6075,1984,149,669540
6075,1985,113,683240
6075,1986,139,691717
6075,1987,117,690677
6075,1988,141,685408
6075,1989,101,681234
6075,1990,112,678480
6075,1991,124,683324
6075,1992,124,688547
6075,1993,119,693256
6075,1994,123,695217
6075,1995,120,698329
6075,1996,113,705292
6075,1997,94,713830
6075,1998,80,720799
6077,1979,56,324029
6077,1980,41,332894
6077,1981,54,346379
6077,1982,38,357672
6077,1983,41,369169
6077,1984,49,381301
6077,1985,55,397821
6077,1986,57,411883
6077,1987,61,426186
6077,1988,42,437039
6077,1989,67,446304
6077,1990,64,459413
6077,1991,54,469516
6077,1992,45,476568
6077,1993,43,482328
6077,1994,62,487617
6077,1995,50,492542
6077,1996,43,498319
6077,1997,59,504931
6077,1998,44,512587
6079,1979,19,143658
6079,1980,25,148070
6079,1981,23,154032
6079,1982,26,158328
6079,1983,23,162666
6079,1984,33,168249
6079,1985,32,175479
6079,1986,29,182036
6079,1987,29,188335
6079,1988,36,192954
6079,1989,38,201262
6079,1990,36,204840
6079,1991,28,206666
6079,1992,31,207999
6079,1993,32,209224
6079,1994,30,211686
6079,1995,28,214336
6079,1996,28,217153
6079,1997,29,220239
6079,1998,25,223164
6081,1979,78,563961
6081,1980,73,565511
6081,1981,82,568732
6081,1982,86,572048
6081,1983,78,581214
6081,1984,82,587351
6081,1985,72,593062
6081,1986,94,593738
6081,1987,91,599513
6081,1988,70,607067
6081,1989,70,615733
6081,1990,59,618115
6081,1991,62,621309
6081,1992,69,627999
6081,1993,81,633533
6081,1994,61,637995
6081,1995,77,641475
6081,1996,70,647954
6081,1997,57,657425
6081,1998,72,662001
6083,1979,42,282058
6083,1980,43,285176
6083,1981,47,291555
6083,1982,44,298296
6083,1983,44,306699
6083,1984,35,312736
6083,1985,59,321519
6083,1986,41,327972
6083,1987,39,333820
6083,1988,50,337654
6083,1989,48,347068
6083,1990,44,350457
6083,1991,43,354426
6083,1992,33,357324
6083,1993,53,359084
6083,1994,55,362651
6083,1995,39,362155
6083,1996,36,363266
6083,1997,35,367666
6083,1998,45,370828
6085,1979,166,1236684
6085,1980,167,1260650
6085,1981,161,1288260
6085,1982,158,1307131
6085,1983,163,1333749
6085,1984,142,1354856
6085,1985,167,1376732
6085,1986,185,1386240
6085,1987,154,1402554
6085,1988,173,1427328
6085,1989,153,1451798
6085,1990,140,1449767
6085,1991,145,1459931
6085,1992,100,1477148
6085,1993,131,1492484
6085,1994,146,1502915
6085,1995,118,1519052
6085,1996,116,1545806
6085,1997,133,1572355
6085,1998,120,1592604
6087,1979,22,173819
6087,1980,29,177784
6087,1981,26,183244
6087,1982,31,187010
6087,1983,31,191274
6087,1984,31,195373
6087,1985,24,201153
6087,1986,38,205570
6087,1987,23,209999
