FIPS,Year,CerebroDeaths,Population
48115,1980,7,15389
48115,1981,9,15562
48115,1982,8,15828
48115,1983,8,15728
48115,1984,3,14977
48115,1985,5,15025
48115,1986,2,15025
48115,1987,3,14038
48115,1988,1,13964
48117,1979,2,20499
48117,1980,2,20526
48117,1981,3,20400
48117,1982,2,19852
48117,1984,3,20018
48117,1985,1,19292
48117,1986,3,19046
48117,1987,5,18856
48117,1988,4,18480
48119,1979,2,4256
48119,1980,2,4303
48119,1981,2,4275
48119,1982,3,4334
48119,1983,3,4401
48119,1984,2,4402
48119,1985,2,4248
48119,1986,8,4242
48119,1987,1,4250
48119,1988,1,4289
48121,1979,23,131584
48121,1980,22,139909
48121,1981,16,150958
48121,1982,17,162903
48121,1983,11,172454
48121,1984,20,188397
48121,1985,16,207189
48121,1986,22,224545
48121,1987,22,237764
48121,1988,20,247657
48121,1989,20,256564
48121,1990,16,267713
48121,1991,29,279088
48121,1992,29,289446
48121,1993,22,301542
48121,1994,32,316597
48121,1995,21,331160
48121,1996,17,346739
48121,1997,38,363904
48121,1998,24,384888
48123,1979,17,16743
48123,1980,13,17133
48123,1981,14,17229
48123,1982,7,17779
48123,1983,4,18010
48123,1984,11,18035
48123,1985,4,17827
48123,1986,6,17763
48123,1987,10,17276
48123,1988,7,17010
48125,1979,2,3175
48125,1980,1,3203
48125,1981,3,3061
48125,1982,1,2995
48125,1983,2,2947
48125,1984,1,2823
48125,1985,1,2750
48125,1986,1,2559
48125,1988,2,2436
48127,1979,2,11109
48127,1980,2,10936
48127,1981,3,11259
48127,1982,3,11494
48127,1983,3,11498
48127,1984,3,11480
48127,1986,3,11100
48127,1988,2,10582
48129,1979,4,3539
48129,1980,4,3713
48129,1982,2,3765
48129,1984,2,3742
48129,1985,3,3620
48129,1987,2,3441
48129,1988,1,3380
48131,1979,2,11625
48131,1980,3,11894
48131,1981,5,12043
48131,1982,4,12430
48131,1983,3,12865
48131,1984,1,12799
48131,1985,2,12917
48131,1986,5,13178
48131,1987,2,12891
48131,1988,4,12720
48133,1979,11,17091
48133,1980,15,17518
48133,1981,11,18242
48133,1982,13,18801
48133,1983,13,19247
48133,1984,6,18915
48133,1985,7,18474
48133,1986,4,18199
48133,1987,5,17769
48133,1988,10,17239
48133,1992,10,16216
48135,1979,24,109324
48135,1980,27,113269
48135,1981,21,121145
48135,1982,19,133059
48135,1983,30,134889
48135,1984,25,130677
48135,1985,19,129797
48135,1986,12,129681
48135,1987,14,121186
48135,1988,11,118196
48135,1989,18,115756
48135,1990,25,114782
48135,1991,17,115634
48135,1993,21,116337
48135,1994,29,116436
48135,1995,22,116038
48135,1996,22,116440
48135,1997,19,116721
48135,1998,23,118350
48137,1979,1,1902
48137,1980,1,1933
48137,1982,1,2111
48137,1984,1,2145
48137,1986,1,2095
48137,1987,2,2071
48137,1988,1,2098
48139,1979,9,54310
48139,1980,20,56582
48139,1981,19,57932
48139,1982,11,59447
48139,1983,10,61967
48139,1984,12,65125
48139,1985,16,69542
48139,1986,14,73433
48139,1987,18,76802
48139,1988,13,78799
48139,1989,11,80518
48139,1991,11,82494
48139,1992,19,84132
48139,1993,12,85994
48139,1994,23,87872
48139,1995,17,90156
48139,1996,15,93291
48139,1997,15,96641
48139,1998,21,99842
48141,1979,61,462167
48141,1980,57,469280
48141,1981,66,486727
48141,1982,82,500408
48141,1983,86,508769
48141,1984,93,517046
48141,1985,76,525574
48141,1986,73,535560
48141,1987,90,545281
48141,1988,79,554655
48141,1989,74,566836
48141,1990,68,577084
48141,1991,71,591416
48141,1992,59,602530
48141,1993,88,616934
48141,1994,97,627879
48141,1995,72,634833
48141,1996,86,635795
48141,1997,87,642730
48141,1998,95,648211
48143,1979,6,19774
48143,1980,6,20574
48143,1981,5,21243
48143,1982,8,21932
48143,1983,4,22563
48143,1984,6,23423
48143,1985,5,23538
48143,1986,4,23849
48143,1987,3,24698
48143,1988,3,25278
48145,1979,10,15547
48145,1980,6,16163
48145,1981,11,16219
48145,1982,8,16518
48145,1983,10,16697
48145,1984,6,16657
48145,1985,7,16259
48145,1986,6,16323
48145,1987,11,16027
48145,1988,10,15896
48147,1979,6,21432
48147,1980,8,22026
48147,1981,11,21977
48147,1982,6,22059
48147,1983,9,22284
48147,1984,5,22566
48147,1985,5,22303
48147,1986,7,22239
48147,1987,11,22330
48147,1988,6,22521
48147,1992,11,22309
48149,1979,5,16538
48149,1980,12,17041
48149,1981,6,17876
48149,1982,5,18966
48149,1983,8,18881
48149,1984,4,18650
48149,1985,6,19159
48149,1986,7,19506
48149,1987,5,19149
48149,1988,4,18721
48149,1992,10,18060
48151,1979,1,5541
48151,1981,2,5343
48151,1982,2,5305
48151,1983,2,5420
48151,1984,2,5115
48151,1986,1,4803
48151,1987,2,4789
48151,1988,1,4709
48153,1979,1,9013
48153,1980,4,9278
48153,1981,6,9099
48153,1982,3,8944
48153,1983,4,8537
48153,1984,2,8458
48153,1986,5,7877
48153,1987,3,7878
48153,1988,3,7849
48155,1979,3,1902
48155,1982,1,1905
48155,1984,1,1805
48155,1985,1,1825
48155,1986,3,1770
48155,1987,1,1683
48155,1988,1,1711
48157,1979,16,116337
48157,1980,19,128754
48157,1981,13,139831
48157,1982,16,154890
48157,1983,16,169726
48157,1984,15,179130
48157,1985,19,187825
48157,1986,27,191941
48157,1987,19,193729
48157,1988,24,198764
48157,1989,25,210112
48157,1990,22,221118
48157,1991,16,235753
48157,1992,16,247867
48157,1993,26,259246
48157,1994,19,269218
48157,1995,25,279755
48157,1996,28,292716
48157,1997,24,305090
48157,1998,31,320032
48159,1979,1,6154
48159,1980,4,6304
48159,1981,2,6546
48159,1982,2,6665
48159,1983,2,6796
48159,1985,1,6922
48159,1986,2,7044
48159,1987,1,7031
48159,1988,4,6941
48161,1979,7,13108
48161,1980,5,13573
48161,1981,6,14077
48161,1982,1,14437
48161,1983,5,15088
48161,1984,8,15355
48161,1985,3,15560
48161,1986,5,15665
48161,1987,5,15194
48161,1988,5,14804
48163,1979,2,13253
48163,1980,1,13157
48163,1981,1,13147
48163,1982,2,13531
48163,1984,4,13336
48163,1985,6,13242
48163,1986,1,12997
48163,1987,2,13035
48163,1988,1,12799
48165,1979,5,12324
48165,1980,2,12795
48165,1981,1,13275
48165,1982,2,13610
48165,1984,3,14107
48165,1985,2,14530
48165,1986,1,14340
48165,1987,3,13572
48165,1988,1,13419
48167,1979,49,189075
48167,1980,50,190328
48167,1981,37,195308
48167,1982,42,202409
48167,1983,41,206479
48167,1984,45,206346
48167,1985,35,207396
48167,1986,49,205869
48167,1987,37,203179
48167,1988,42,203412
48167,1989,41,205364
48167,1990,34,208912
48167,1991,33,213851
48167,1992,27,218051
48167,1993,32,222540
48167,1994,34,224574
48167,1995,45,226800
48167,1996,35,229280
48167,1997,42,231418
48167,1998,33,234088
48169,1979,2,5123
48169,1980,2,5103
48169,1982,2,5475
48169,1983,4,5609
48169,1985,1,5424
48169,1987,2,5242
48169,1988,1,4910
48171,1979,2,11853
48171,1980,4,12205
48171,1981,6,12539
48171,1982,2,12987
48171,1983,3,13464
48171,1984,4,14020
48171,1985,5,14151
48171,1986,1,14626
48171,1987,3,14887
48171,1988,3,14949
48173,1982,1,1284
48173,1983,1,1356
48175,1979,2,4662
48175,1980,2,4875
48175,1981,1,5000
48175,1982,2,5198
48175,1983,4,5496
48175,1985,1,5426
48175,1986,2,5399
48175,1987,1,5450
48175,1988,1,5460
48177,1979,3,15279
48177,1980,5,15563
48177,1981,7,16172
48177,1982,7,17162
48177,1983,5,17320
48177,1984,6,17175
48177,1985,2,17083
48177,1986,4,17023
48177,1987,5,16867
48177,1988,2,16403
48179,1979,5,24193
48179,1980,10,24964
48179,1981,6,25641
48179,1982,7,26661
48179,1983,4,26746
48179,1984,3,26233
48179,1985,4,25827
48179,1986,8,25074
48179,1987,8,23792
48179,1988,5,22893
48179,1993,13,21488
48181,1979,48,81922
48181,1980,24,84178
48181,1981,37,85344
48181,1982,27,86052
48181,1983,23,86523
48181,1984,21,87624
48181,1985,19,88491
48181,1986,28,90214
48181,1987,27,89003
48181,1988,21,88398
48181,1989,24,88473
48181,1990,17,88095
48181,1991,19,88965
48181,1992,22,89055
48181,1993,26,90094
48181,1994,10,91323
48181,1995,20,92725
48181,1996,15,95368
48181,1997,21,97305
48181,1998,19,99037
48183,1979,33,92751
48183,1980,32,95269
48183,1981,39,98905
48183,1982,24,104858
48183,1983,31,105534
48183,1984,24,104842
48183,1985,32,104204
48183,1986,27,102616
48183,1987,23,100703
48183,1988,20,99319
48183,1989,29,98550
48183,1990,19,98729
48183,1991,17,100368
48183,1992,36,101072
48183,1993,26,101470
48183,1994,24,102208
48183,1995,21,102771
48183,1996,19,104002
48183,1997,22,104598
48183,1998,20,104910
48185,1979,9,12187
48185,1980,3,12615
48185,1981,5,13470
48185,1982,9,14643
48185,1983,4,16568
48185,1984,4,17366
48185,1985,5,18061
48185,1986,4,17932
48185,1987,5,17843
48185,1988,6,17749
48185,1996,10,20290
48187,1979,9,43961
48187,1980,8,44605
48187,1981,5,46325
48187,1982,8,47851
48187,1983,10,49624
48187,1984,12,51601
48187,1985,10,53462
48187,1986,12,55784
48187,1987,12,58443
48187,1988,9,59838
48187,1989,11,60906
48187,1990,11,61750
48187,1991,10,62758
48187,1993,10,66020
48187,1994,15,68442
48187,1997,17,75925
48189,1979,12,35756
48189,1980,13,36026
48189,1981,7,36692
48189,1982,10,36340
48189,1983,14,35932
48189,1984,9,35402
48189,1985,9,34687
48189,1986,9,34416
48189,1987,11,34217
48189,1988,10,33656
48189,1991,11,32812
48189,1992,10,33291
48191,1979,1,5262
48191,1980,1,5078
48191,1981,3,4841
48191,1982,3,4699
48191,1984,2,4447
48191,1985,1,4246
48191,1986,1,4067
48193,1979,6,7125
48193,1980,4,7273
48193,1981,1,7230
48193,1982,1,7209
48193,1983,1,7308
48193,1984,2,7300
48193,1985,1,7071
48193,1986,3,7064
48193,1987,4,7081
48193,1988,1,6752
48195,1979,1,5946
48195,1980,2,6014
48195,1982,1,6177
48195,1984,2,6124
48195,1986,1,5990
48195,1987,1,5784
48197,1979,3,5641
48197,1980,5,5790
48197,1981,9,5974
48197,1982,1,5864
48197,1983,1,6003
48197,1984,1,5879
48197,1985,4,5698
48197,1986,4,5429
48197,1987,1,5250
48197,1988,1,5033
48199,1979,8,38188
48199,1980,11,39351
48199,1981,12,39932
48199,1982,10,40678
48199,1983,14,41443
48199,1984,13,41519
48199,1985,10,40834
48199,1986,11,40153
48199,1987,9,39444
48199,1988,7,39165
48199,1990,12,39310
48199,1994,10,42922
48201,1979,506,2294110
48201,1980,476,2366814
48201,1981,423,2499118
48201,1982,485,2645695
48201,1983,461,2700563
48201,1984,468,2698373
48201,1985,455,2687379
48201,1986,419,2717800
48201,1987,440,2679810
48201,1988,429,2664993
48201,1989,431,2697358
48201,1990,459,2748298
48201,1991,458,2835437
48201,1992,430,2902284
48201,1993,458,2950597
48201,1994,454,2993832
48201,1995,501,3031857
48201,1996,461,3080532
48201,1997,469,3133221
48201,1998,451,3195767
48203,1979,25,48403
48203,1980,24,49327
48203,1981,29,50641
48203,1982,31,52390
48203,1983,23,53357
48203,1984,23,53909
48203,1985,21,53605
48203,1986,20,53887
48203,1987,14,53925
48203,1988,8,53910
48203,1989,15,54102
48203,1990,18,53969
48203,1991,19,53754
48203,1992,15,54097
48203,1993,20,54945
48203,1994,20,55343
48203,1995,10,56102
48203,1996,13,56869
48203,1998,14,58031
48205,1979,2,3672
48205,1982,1,3763
48207,1979,3,6931
48207,1980,2,7030
48207,1981,4,7004
48207,1982,4,6934
48207,1983,2,6942
48207,1984,3,6856
48207,1985,5,6651
48207,1986,4,6451
48207,1987,1,6279
48207,1988,2,6228
48209,1979,11,38119
48209,1980,7,39520
48209,1981,5,41715
48209,1982,10,42319
48209,1983,5,45595
48209,1984,8,49396
48209,1985,6,54689
48209,1986,6,59683
48209,1987,10,61341
48209,1988,5,62567
48209,1989,11,63329
48209,1990,12,63497
48209,1994,12,72226
48209,1995,12,76253
48211,1979,3,4949
48211,1980,3,5115
48211,1981,1,5486
48211,1983,1,6039
48211,1984,2,5471
48213,1979,11,39037
48213,1980,18,40303
48213,1981,14,41660
48213,1982,13,43435
48213,1983,13,45289
48213,1984,12,47421
48213,1985,7,49532
48213,1986,12,51393
48213,1987,14,52477
48213,1988,14,53494
48213,1989,12,53803
48213,1990,12,54429
48213,1992,12,55777
48213,1993,12,56859
48213,1994,18,57965
48213,1995,18,59881
48213,1996,16,61381
48213,1997,11,63370
48213,1998,18,64986
48215,1979,60,267943
48215,1980,48,275700
48215,1981,51,289977
48215,1982,40,303783
48215,1983,59,315928
48215,1984,62,323370
48215,1985,37,329685
48215,1986,54,338772
48215,1987,38,346191
48215,1988,58,353333
48215,1989,57,365042
48215,1990,37,371441
48215,1991,47,390056
48215,1992,56,409894
48215,1993,62,432711
48215,1994,67,452988
48215,1995,66,470554
48215,1996,56,485156
48215,1997,51,500108
48215,1998,61,517472
48217,1979,12,22476
48217,1980,16,22870
48217,1981,8,22810
48217,1982,11,23478
48217,1983,13,24040
48217,1984,13,24648
48217,1985,12,24421
48217,1986,5,24231
48217,1987,9,24440
48217,1988,5,24411
48217,1992,14,24982
48217,1993,16,25395
48217,1995,12,26615
48217,1997,11,27796
48219,1979,9,22044
48219,1980,2,22473
48219,1981,2,23170
48219,1982,2,23874
48219,1983,4,24264
48219,1984,3,24343
48219,1985,3,24764
48219,1986,3,24230
48219,1987,4,23235
48219,1988,5,23398
48221,1979,5,15577
48221,1980,1,16874
48221,1981,7,17487
48221,1982,3,18472
48221,1983,3,20233
48221,1984,6,21670
48221,1985,4,22711
48221,1986,4,23856
48221,1987,11,25197
48221,1988,6,26874
48221,1998,11,35559
48223,1979,7,23063
48223,1980,15,23499
48223,1981,8,23765
48223,1982,13,24502
48223,1983,9,25259
48223,1984,6,26032
48223,1985,11,26527
48223,1986,7,26965
48223,1987,7,26636
48223,1988,7,27111
48225,1979,4,19868
48225,1980,6,20683
48225,1981,10,20947
48225,1982,7,20797
48225,1983,5,20708
48225,1984,7,19961
48225,1985,10,19943
48225,1986,6,19935
48225,1987,3,20052
48225,1988,5,19809
48225,1991,12,19618
48225,1993,10,19922
48227,1979,7,32005
48227,1980,7,31763
48227,1981,10,32719
48227,1982,9,35009
48227,1983,6,35197
48227,1984,9,34645
48227,1985,5,33451
48227,1986,5,33681
48227,1987,6,32069
48227,1988,6,31615
48229,1980,1,2653
48229,1985,2,2620
48231,1979,18,51201
48231,1980,13,52164
48231,1981,9,53637
48231,1982,10,55367
48231,1983,15,57487
48231,1984,18,58784
48231,1985,13,59901
48231,1986,14,60671
48231,1987,15,60741
48231,1988,8,61117
48231,1989,10,60562
48231,1991,12,60257
48231,1992,11,61609
48231,1993,17,62591
48231,1994,10,63096
48231,1996,18,65693
48231,1997,16,67150
48231,1998,15,68992
48233,1979,6,24687
48233,1980,10,25316
48233,1981,8,26593
48233,1982,8,28739
48233,1983,9,29240
48233,1984,4,28175
48233,1985,4,27319
48233,1986,6,26520
48233,1987,3,25064
48233,1988,7,24894
48233,1991,10,24057
48235,1979,1,1280
48235,1985,1,1785
48235,1987,1,1665
48237,1979,4,6537
48237,1980,1,6800
48237,1981,3,6915
48237,1982,3,7306
48237,1983,4,7151
48237,1984,1,7341
48237,1986,1,7173
48237,1987,2,7107
48237,1988,1,6797
48239,1979,6,12587
48239,1980,1,12768
48239,1981,3,13092
48239,1982,1,13234
48239,1983,3,13387
48239,1984,6,13255
48239,1985,3,13051
48239,1986,8,13077
48239,1987,5,12667
48239,1988,3,12437
48241,1979,11,28374
48241,1980,6,29192
48241,1981,14,29612
48241,1982,8,29776
48241,1983,12,30179
48241,1984,6,30493
48241,1985,13,30372
48241,1986,11,29846
48241,1987,8,29753
48241,1988,9,29469
48241,1990,13,29017
48243,1979,1,1541
48243,1981,1,1619
48243,1982,2,1547
48245,1979,106,239031
48245,1980,92,241161
48245,1981,86,242014
48245,1982,82,245542
48245,1983,73,245631
48245,1984,80,244076
48245,1985,71,240440
48245,1986,66,230821
48245,1987,67,229779
48245,1988,54,226677
48245,1989,64,225278
48245,1990,73,225235
48245,1991,62,228199
48245,1992,66,230603
48245,1993,53,233327
48245,1994,58,233328
48245,1995,60,235510
48245,1996,53,234016
48245,1997,59,234058
48245,1998,56,234718
48247,1979,1,4725
48247,1980,1,4947
48247,1981,2,5028
48247,1984,1,5106
48247,1985,1,5171
48249,1979,8,34525
48249,1980,6,35358
48249,1981,9,36089
48249,1982,8,37419
48249,1983,10,38508
48249,1984,8,38724
48249,1985,6,38760
48249,1986,6,38860
48249,1987,12,37635
48249,1988,7,36831
48249,1989,10,35961
48249,1990,11,35796
48249,1991,11,35962
48251,1979,17,62245
48251,1980,15,64290
48251,1981,17,66643
48251,1982,10,70009
48251,1983,18,73712
48251,1984,20,78936
48251,1985,19,82965
48251,1986,13,87889
48251,1987,12,91410
48251,1988,10,92158
48251,1989,16,92538
48251,1990,18,92639
48251,1991,16,93774
48251,1992,19,95512
48251,1993,22,97107
48251,1994,15,99687
48251,1995,18,103063
48251,1996,17,105756
48251,1997,14,109295
48251,1998,21,113539
48253,1979,13,15865
48253,1980,5,15899
48253,1981,7,16017
48253,1982,4,16276
48253,1983,2,17164
48253,1984,5,16991
48253,1985,2,16729
48253,1986,4,16432
48253,1987,3,16151
48253,1988,5,15686
48255,1979,8,12415
48255,1980,5,12773
48255,1981,3,12804
48255,1982,2,12885
48255,1984,8,12766
48255,1985,2,12391
48255,1986,5,12337
48255,1987,3,12131
48255,1988,5,11699
48257,1979,11,35315
48257,1980,10,36809
48257,1981,13,37932
48257,1982,5,39304
48257,1983,14,41520
48257,1984,11,42773
48257,1985,20,44167
48257,1986,8,46397
48257,1987,6,47887
48257,1988,9,49155
48257,1990,11,49494
48257,1991,10,50844
48257,1992,13,51565
48257,1994,11,55296
48257,1995,11,57014
48257,1996,10,58867
48257,1997,10,61053
48257,1998,16,62889
48259,1979,9,9590
48259,1980,6,9891
48259,1981,2,10270
48259,1982,4,10585
48259,1983,4,10861
48259,1984,3,11422
48259,1985,1,11654
48259,1986,2,12234
48259,1987,3,12512
48259,1988,1,13117
48263,1981,1,1043
48263,1984,1,1114
48263,1985,1,1047
48265,1979,8,25134
48265,1980,4,26181
48265,1981,8,26705
48265,1982,8,27451
48265,1983,5,28654
48265,1984,15,29917
48265,1985,5,31223
48265,1986,8,32087
48265,1987,7,31952
48265,1988,9,32320
48265,1994,11,34671
48265,1996,11,36489
48265,1998,11,37464
48267,1979,2,3614
48267,1980,2,3723
48267,1981,1,3802
48267,1982,3,3819
48267,1988,1,3854
48271,1979,1,2100
48271,1983,2,2359
48271,1986,1,2681
48273,1979,6,32301
48273,1980,9,32566
48273,1981,8,33131
48273,1982,4,33836
48273,1983,5,33978
48273,1984,8,33979
48273,1985,4,32983
48273,1986,6,31826
48273,1987,8,30780
48273,1988,10,30217
48275,1979,2,4777
48275,1980,2,4817
48275,1981,1,4849
48275,1982,1,5087
48275,1986,4,4805
48275,1987,1,4610
48277,1979,24,38467
48277,1980,14,39267
48277,1981,14,39495
48277,1982,13,39719
48277,1983,9,40249
48277,1984,16,40486
48277,1985,10,40218
48277,1986,11,40468
48277,1987,11,40203
48277,1988,9,40165
48277,1989,13,40514
48277,1990,15,40407
48277,1991,10,40730
48277,1992,14,41070
48277,1993,11,41886
48277,1994,14,41909
48277,1995,10,42406
48277,1996,16,42922
48277,1997,13,43282
48277,1998,11,43721
48279,1979,6,17574
48279,1980,5,17710
48279,1981,6,17675
48279,1982,9,17588
48279,1983,7,16898
48279,1984,5,16617
48279,1985,6,15992
48279,1986,7,15407
48279,1987,4,14745
48279,1988,3,14485
48281,1979,3,11919
48281,1980,6,11163
48281,1981,3,11105
48281,1982,3,11614
48281,1983,3,11757
48281,1984,3,11984
48281,1985,3,12106
48281,1986,4,12314
48281,1987,2,12373
48281,1988,3,12393
48283,1979,1,5374
48283,1982,1,5695
48283,1983,1,5721
48283,1987,1,5097
48285,1979,6,17308
48285,1980,4,17189
48285,1981,6,17279
48285,1982,2,17692
48285,1983,6,17529
48285,1984,10,17586
48285,1985,5,17508
48285,1986,9,17478
48285,1987,8,16959
48285,1988,2,17109
48287,1979,8,9211
48287,1980,7,10192
48287,1981,2,11580
48287,1982,5,13103
48287,1983,2,12850
48287,1984,5,12985
48287,1985,4,13090
48287,1986,3,13348
48287,1987,5,12954
48287,1988,3,12528
48289,1979,7,8437
48289,1980,13,8744
48289,1981,1,9180
48289,1982,5,9803
48289,1983,5,10558
48289,1984,5,11210
48289,1985,7,11934
48289,1986,2,11931
48289,1987,5,11652
48289,1988,4,11660
48291,1979,12,44121
48291,1980,11,45378
48291,1981,17,47155
48291,1982,10,49621
48291,1983,9,51455
48291,1984,14,51883
48291,1985,7,51580
48291,1986,14,52040
48291,1987,10,50544
48291,1988,11,49823
48291,1989,12,49848
48291,1990,13,50291
48291,1991,11,51369
48291,1992,15,52572
48291,1993,10,54049
48291,1994,13,56298
48291,1995,14,59855
48291,1996,13,61046
48293,1979,9,18057
48293,1980,2,18324
48293,1981,5,18684
48293,1982,7,18848
48293,1983,5,19519
48293,1984,5,19597
48293,1985,11,20056
48293,1986,9,19610
48293,1987,3,19940
48293,1988,4,19590
48293,1993,11,19337
48295,1981,2,3820
48295,1982,1,4248
48295,1983,1,4164
48295,1985,2,3897
48297,1980,2,9210
48297,1981,1,9417
48297,1982,5,9415
48297,1983,1,9300
48297,1984,3,9216
48297,1985,4,9054
48297,1986,2,9086
48297,1987,3,8883
48299,1979,7,9200
48299,1980,4,9126
48299,1981,7,8948
48299,1982,9,9431
48299,1983,7,9919
48299,1984,4,10244
48299,1985,1,10446
48299,1986,3,10467
48299,1987,6,10552
48299,1988,6,10334
48303,1979,47,204711
48303,1980,48,206212
48303,1981,37,207095
48303,1982,50,209508
48303,1983,36,212992
48303,1984,34,214322
48303,1985,23,212686
48303,1986,21,213380
48303,1987,24,212961
48303,1988,40,213597
48303,1989,35,214365
48303,1990,36,213705
48303,1991,41,216024
48303,1992,40,217270
48303,1993,30,220937
48303,1994,34,225062
48303,1995,31,227489
48303,1996,39,228641
48303,1997,38,228692
48303,1998,35,227788
48305,1981,1,8010
48305,1982,3,7791
48305,1983,1,7589
48305,1986,1,6784
48305,1987,3,6562
48305,1988,2,6498
48307,1979,1,7793
48307,1980,1,7780
48307,1981,3,7811
48307,1982,4,7938
48307,1983,3,7908
48307,1984,4,8003
48307,1985,9,8190
48307,1986,1,7889
48307,1987,2,7848
48307,1988,3,8121
48309,1979,58,160622
48309,1980,55,161976
48309,1981,73,164593
48309,1982,54,166495
48309,1983,48,169745
48309,1984,45,171623
48309,1985,40,173271
48309,1986,39,176294
48309,1987,42,176148
48309,1988,32,176007
48309,1989,42,176708
48309,1990,47,177879
48309,1991,33,180140
48309,1992,43,181540
48309,1993,37,184162
48309,1994,41,188476
48309,1995,32,190292
48309,1996,34,193260
48309,1997,39,195074
48309,1998,29,196846
48311,1979,1,742
48311,1982,1,794
48311,1986,2,821
48313,1979,4,9397
48313,1980,3,9995
48313,1981,3,10375
48313,1982,1,10769
48313,1983,1,10922
48313,1984,1,10970
48313,1985,3,10745
48313,1986,3,10712
48313,1988,1,10263
48315,1979,1,9411
48315,1980,6,9643
48315,1981,4,9728
48315,1982,2,10086
48315,1983,5,10114
48315,1984,7,9795
48315,1985,1,9456
48315,1986,5,9173
48315,1987,3,9141
48315,1988,3,9510
48317,1979,1,4483
48317,1980,1,4478
48317,1981,3,4738
48317,1982,1,5065
48317,1984,1,5150
48317,1987,1,4904
48317,1988,1,4833
48319,1979,1,3070
48319,1981,1,3216
48319,1983,1,3202
48319,1984,1,3251
48319,1985,1,3237
48319,1988,1,3044
48321,1979,10,34941
48321,1980,13,36474
48321,1981,14,36972
48321,1982,13,35872
48321,1983,9,36106
48321,1984,9,38059
48321,1985,12,38648
48321,1986,8,38780
48321,1987,6,38460
48321,1988,12,37351
48321,1990,10,35135
48323,1979,5,29137
48323,1981,5,32335
48323,1982,5,33277
48323,1983,6,34101
48323,1984,4,33907
48323,1985,3,33804
48323,1986,1,33687
48323,1987,3,34119
48323,1988,6,34637
48325,1979,4,21730
48325,1980,5,21852
48325,1981,5,21893
48325,1982,7,22228
48325,1983,5,22752
48325,1984,4,22905
48325,1985,4,23396
48325,1986,7,24207
48325,1987,5,24685
48325,1988,2,25235
48327,1979,2,2180
48327,1981,4,2129
48327,1983,1,2189
48327,1985,2,2078
48327,1987,1,2169
48327,1988,1,2163
48329,1979,17,77040
48329,1980,17,80927
48329,1981,13,87058
48329,1982,18,96605
48329,1983,15,104249
48329,1984,8,103740
48329,1985,12,105717
48329,1986,13,108747
48329,1987,15,103804
48329,1988,16,102949
48329,1989,10,102826
48329,1990,14,103112
48329,1992,14,106200
48329,1993,13,106981
48329,1995,13,108672
48329,1997,13,111474
48329,1998,12,112773
48331,1979,11,20260
48331,1980,2,20974
48331,1981,10,21369
48331,1982,6,21417
48331,1983,9,21715
48331,1984,3,21934
48331,1985,7,22170
48331,1986,4,22168
48331,1987,5,21693
48333,1979,1,3851
48333,1980,1,3967
48333,1984,3,4140
48333,1985,1,4076
48333,1986,1,4044
48335,1979,2,8500
48335,1981,2,8443
48335,1984,1,8627
48335,1985,4,8308
48335,1986,5,8338
48335,1988,2,7777
48337,1979,9,15690
48337,1980,4,15780
48337,1981,13,16054
48337,1982,9,16757
48337,1983,13,16817
48337,1984,11,16651
48337,1985,4,16640
48337,1986,6,16545
48337,1987,8,16225
48337,1988,5,15995
48339,1979,11,119489
48339,1980,18,125557
48339,1981,21,133249
48339,1982,29,146558
48339,1983,23,156872
48339,1984,20,160832
48339,1985,29,163884
48339,1986,18,164988
48339,1987,15,164361
48339,1988,29,165486
48339,1989,32,170020
48339,1990,19,176436
48339,1991,17,186318
48339,1992,14,195659
48339,1993,25,204750
48339,1994,30,213736
48339,1995,18,223736
48339,1996,35,234622
48339,1997,40,246510
48339,1998,39,259450
48341,1979,3,15682
48341,1981,5,16812
48341,1983,4,17859
48341,1984,1,17581
48341,1985,3,17634
48341,1988,2,17570
48343,1979,4,13812
48343,1980,2,13854
48343,1981,3,14127
48343,1982,3,14588
48343,1983,4,14216
48343,1984,2,13750
48343,1985,4,13390
48343,1986,7,13366
48343,1987,4,12878
48343,1988,4,12597
48345,1982,1,1664
48345,1985,3,1464
48347,1979,8,43526
48347,1980,17,44623
48347,1981,12,45509
48347,1982,9,46626
48347,1983,8,47726
48347,1984,8,48572
48347,1985,7,48865
48347,1986,14,49684
48347,1987,9,50281
48347,1988,14,50396
48347,1996,12,54421
48347,1997,10,55601
48347,1998,13,55541
48349,1979,22,31648
48349,1980,24,32490
48349,1981,15,33815
48349,1982,19,34119
48349,1983,9,35140
48349,1984,11,35918
48349,1985,15,36200
48349,1986,6,36735
48349,1987,11,36828
48349,1988,8,36607
48349,1989,10,36539
48349,1995,11,38781
48349,1996,19,39342
48351,1979,3,12307
48351,1980,4,12659
48351,1981,6,12695
48351,1982,6,12773
48351,1983,3,12822
48351,1984,6,12795
48351,1985,4,12711
48351,1986,2,12880
48351,1988,1,12836
48353,1979,7,16216
48353,1980,8,16265
48353,1981,6,16569
48353,1982,7,16957
48353,1983,1,16903
48353,1984,4,16697
48353,1985,9,16518
48353,1986,4,16094
48353,1987,5,16061
48353,1988,2,15703
48355,1979,59,257697
48355,1980,56,261406
48355,1981,60,266284
48355,1982,48,274684
48355,1983,45,280389
48355,1984,54,281558
48355,1985,43,282201
48355,1986,62,284634
48355,1987,53,280598
48355,1988,56,278895
48355,1989,49,278784
48355,1990,34,280081
48355,1991,43,284031
48355,1992,55,286966
48355,1993,71,291332
