FIPS,Year,SubUseDisDeaths,Population
47141,2010,17,67675
47141,2011,22,68177
47141,2012,13,68402
47141,2013,25,68620
47141,2014,29,69194
47141,2015,25,69524
47141,2016,23,70858
47141,2017,21,72402
47141,2018,31,73317
47143,2010,14,29799
47143,2013,11,30371
47143,2014,13,30447
47143,2015,10,30332
47143,2018,13,30560
47145,2009,23,50006
47145,2010,28,49781
47145,2011,29,49400
47145,2012,27,49010
47145,2013,25,48509
47145,2014,25,48136
47145,2015,39,47974
47145,2016,45,48020
47145,2017,30,48043
47145,2018,43,48060
47147,2009,13,62665
47147,2010,13,63076
47147,2011,20,63799
47147,2012,15,63585
47147,2013,17,63935
47147,2014,18,64482
47147,2015,21,64916
47147,2016,15,65409
47147,2017,27,66311
47147,2018,29,66945
47149,2009,34,250631
47149,2010,48,254008
47149,2011,35,259859
47149,2012,56,265014
47149,2013,60,271049
47149,2014,54,278411
47149,2015,79,287598
47149,2016,76,296717
47149,2017,100,305402
47149,2018,123,312312
47151,2009,12,20993
47151,2014,10,20686
47155,2009,27,83887
47155,2010,32,84540
47155,2011,22,85859
47155,2012,25,86757
47155,2013,29,87593
47155,2014,29,88918
47155,2015,39,89523
47155,2016,50,89943
47155,2017,51,90615
47155,2018,66,90495
47157,2009,190,879943
47157,2010,205,884898
47157,2011,171,891459
47157,2012,199,897135
47157,2013,227,895431
47157,2014,218,894313
47157,2015,263,892607
47157,2016,270,888488
47157,2017,280,889595
47157,2018,246,886750
47159,2010,10,18096
47159,2015,10,18211
47159,2016,10,18304
47163,2009,35,143875
47163,2010,50,143842
47163,2011,35,144049
47163,2012,44,143396
47163,2013,57,143068
47163,2014,54,143368
47163,2015,56,142894
47163,2016,61,142414
47163,2017,67,142539
47163,2018,71,142469
47165,2009,22,150751
47165,2010,29,152471
47165,2011,31,155142
47165,2012,28,157250
47165,2013,28,159579
47165,2014,37,162985
47165,2015,35,165791
47165,2016,51,169340
47165,2017,54,172522
47165,2018,56,175415
47167,2009,12,58264
47167,2013,12,58601
47167,2014,14,58547
47167,2015,18,58679
47167,2016,22,58018
47167,2017,17,58066
47167,2018,20,58145
47171,2016,10,15980
47171,2017,12,15964
47171,2018,11,15942
47173,2014,10,18008
47173,2015,10,17970
47173,2016,14,17936
47173,2017,18,18123
47177,2011,10,37287
47177,2012,10,37189
47177,2015,11,37581
47177,2016,11,37597
47179,2009,30,113619
47179,2010,38,114736
47179,2011,34,115888
47179,2012,39,116654
47179,2013,37,117068
47179,2014,35,117446
47179,2015,47,117347
47179,2016,52,118260
47179,2017,63,118316
47179,2018,48,118755
47183,2012,11,32268
47183,2016,11,30921
47183,2018,11,30714
47185,2015,16,24356
47185,2016,16,24425
47185,2018,13,24797
47187,2009,13,173194
47187,2010,14,175860
47187,2011,27,180702
47187,2012,24,184686
47187,2013,17,190192
47187,2014,24,195986
47187,2015,31,201890
47187,2016,39,208854
47187,2017,44,215407
47187,2018,55,220180
47189,2009,25,107292
47189,2010,24,108743
47189,2011,26,111061
47189,2012,22,113080
47189,2013,28,115689
47189,2014,41,118781
47189,2015,42,122007
47189,2016,46,125450
47189,2017,51,128784
47189,2018,41,132323
48001,2009,11,55301
48001,2010,14,55301
48001,2011,13,55122
48001,2013,12,54764
48001,2014,11,54406
48001,2015,15,54305
48001,2016,10,54422
48001,2017,12,54319
48005,2011,15,82141
48005,2012,12,82065
48005,2013,13,81785
48005,2014,10,81972
48005,2015,14,82378
48005,2016,18,81759
48005,2017,15,81819
48005,2018,22,80936
48007,2009,10,21135
48007,2013,11,21797
48007,2015,11,22570
48013,2018,11,47263
48021,2009,10,70177
48021,2010,15,70716
48021,2011,16,71531
48021,2012,14,71129
48021,2013,15,72014
48021,2014,21,74162
48021,2015,15,76434
48021,2016,15,78569
48021,2017,14,80358
48021,2018,14,82295
48027,2009,31,289266
48027,2010,45,298264
48027,2011,47,302948
48027,2012,48,310473
48027,2013,42,313941
48027,2014,37,315871
48027,2015,44,321122
48027,2016,37,326040
48027,2017,60,333126
48027,2018,80,340329
48029,2009,323,1606996
48029,2010,314,1635131
48029,2011,386,1674215
48029,2012,350,1701939
48029,2013,340,1731970
48029,2014,353,1767804
48029,2015,381,1807515
48029,2016,399,1835824
48029,2017,400,1865112
48029,2018,426,1889241
48035,2018,10,16680
48037,2009,12,86174
48037,2010,15,86490
48037,2011,13,86727
48037,2013,14,87417
48037,2015,16,87111
48037,2017,26,87520
48037,2018,15,87694
48039,2009,49,297330
48039,2010,40,300941
48039,2011,58,307111
48039,2012,53,311668
48039,2013,50,316577
48039,2014,40,324004
48039,2015,41,331603
48039,2016,54,338725
48039,2017,57,346643
48039,2018,62,353734
48041,2009,13,185280
48041,2010,23,188547
48041,2011,30,191074
48041,2012,18,193893
48041,2013,24,196044
48041,2014,32,201760
48041,2015,28,207379
48041,2016,15,212583
48041,2017,15,214684
48041,2018,18,218304
48049,2013,11,34694
48049,2014,10,34607
48049,2015,14,34707
48049,2018,12,34591
48053,2009,11,39204
48053,2011,13,39620
48053,2016,14,42035
48053,2017,11,42646
48055,2011,12,36373
48055,2017,10,39958
48057,2009,11,19984
48061,2009,46,380324
48061,2010,29,385974
48061,2011,29,393095
48061,2012,42,394008
48061,2013,28,394996
48061,2014,26,397262
48061,2015,48,398307
48061,2016,46,397700
48061,2017,57,399329
48061,2018,55,398792
48073,2012,10,47795
48073,2014,16,47498
48073,2017,11,48446
48085,2009,87,744912
48085,2010,86,760613
48085,2011,93,788444
48085,2012,93,808718
48085,2013,95,826582
48085,2014,106,854459
48085,2015,122,880941
48085,2016,139,903658
48085,2017,124,931364
48085,2018,133,963859
48091,2009,20,99600
48091,2010,25,101455
48091,2011,19,104452
48091,2012,26,106771
48091,2013,18,110583
48091,2014,20,115372
48091,2015,20,120304
48091,2016,31,125555
48091,2017,29,131460
48091,2018,21,138312
48097,2009,10,35729
48097,2014,12,35862
48097,2018,13,37470
48099,2010,10,73188
48099,2011,12,74240
48099,2013,10,73648
48099,2017,11,71893
48099,2018,11,71729
48113,2009,325,2256040
48113,2010,357,2276903
48113,2011,386,2322179
48113,2012,420,2358463
48113,2013,390,2382874
48113,2014,497,2419437
48113,2015,450,2452398
48113,2016,534,2471936
48113,2017,518,2511147
48113,2018,562,2528023
48121,2009,72,633439
48121,2010,78,645723
48121,2011,99,668015
48121,2012,86,687901
48121,2013,77,707896
48121,2014,93,730865
48121,2015,95,756438
48121,2016,114,780080
48121,2017,126,807591
48121,2018,96,828038
48135,2009,35,130731
48135,2010,27,130830
48135,2011,36,133769
48135,2012,38,137971
48135,2013,41,143064
48135,2014,49,147519
48135,2015,41,153089
48135,2016,37,150921
48135,2017,51,150675
48135,2018,47,155720
48139,2009,12,141573
48139,2010,18,143645
48139,2011,17,146536
48139,2012,16,147579
48139,2013,20,149278
48139,2014,16,152248
48139,2015,18,156278
48139,2016,21,160668
48139,2017,35,165385
48139,2018,22,170754
48141,2009,120,749632
48141,2010,116,762659
48141,2011,114,781462
48141,2012,113,787523
48141,2013,122,786822
48141,2014,142,791297
48141,2015,137,792366
48141,2016,141,793852
48141,2017,162,796598
48141,2018,156,796141
48157,2009,38,553695
48157,2010,47,569525
48157,2011,57,589592
48157,2012,31,608394
48157,2013,41,632102
48157,2014,60,663030
48157,2015,56,691727
48157,2016,69,714603
48157,2017,65,737672
48157,2018,74,758580
48167,2009,63,273719
48167,2010,79,277427
48167,2011,66,281436
48167,2012,60,285728
48167,2013,62,291431
48167,2014,69,298378
48167,2015,84,305733
48167,2016,91,312294
48167,2017,88,317327
48167,2018,93,319324
48179,2010,12,20768
48181,2009,25,111676
48181,2010,30,112378
48181,2011,26,112784
48181,2012,35,113304
48181,2013,36,113682
48181,2014,25,114666
48181,2015,22,116498
48181,2016,26,119089
48181,2017,26,121679
48181,2018,28,124209
48183,2009,23,113238
48183,2010,23,113641
48183,2011,21,114884
48183,2012,15,114586
48183,2013,17,114943
48183,2014,14,115110
48183,2015,24,116069
48183,2016,16,115580
48183,2017,21,115071
48183,2018,18,115291
48187,2009,17,122080
48187,2010,19,125156
48187,2011,20,129118
48187,2012,17,132798
48187,2013,20,135788
48187,2014,26,139550
48187,2015,24,143290
48187,2016,21,146902
48187,2017,26,151226
48187,2018,30,154634
48189,2015,10,32330
48199,2009,13,51145
48199,2010,16,51497
48199,2011,13,52009
48199,2012,19,51931
48199,2014,12,52232
48199,2015,12,52366
48199,2016,13,52666
48199,2017,11,53364
48199,2018,10,53267
48201,2009,646,3899139
48201,2010,656,3954474
48201,2011,648,4037465
48201,2012,614,4106209
48201,2013,676,4185600
48201,2014,706,4284768
48201,2015,732,4375974
48201,2016,825,4421677
48201,2017,878,4476100
48201,2018,887,4513719
48203,2009,12,61468
48203,2012,11,63516
48203,2013,14,62865
48203,2014,16,63254
48203,2015,15,62538
48203,2016,15,62290
48203,2017,13,62214
48209,2009,23,148463
48209,2010,30,151869
48209,2011,19,158391
48209,2012,16,163186
48209,2013,22,169839
48209,2014,27,178368
48209,2015,35,187571
48209,2016,29,196965
48209,2017,36,206569
48209,2018,41,214222
48213,2009,19,72060
48213,2010,18,72207
48213,2011,19,72298
48213,2012,19,72514
48213,2013,17,72007
48213,2014,25,72422
48213,2015,30,72466
48213,2016,23,72666
48213,2017,21,73536
48213,2018,31,74552
48215,2009,45,725850
48215,2010,53,742247
48215,2011,40,763769
48215,2012,46,771399
48215,2013,68,779636
48215,2014,70,793152
48215,2015,57,802997
48215,2016,66,809353
48215,2017,77,819903
48215,2018,79,823700
48217,2012,10,32227
48217,2017,10,32670
48221,2009,12,46515
48221,2010,15,46680
48221,2013,17,47653
48221,2014,16,48376
48221,2015,11,49701
48221,2016,19,50929
48221,2017,19,52214
48221,2018,16,54217
48223,2010,11,32733
48227,2013,12,34013
48227,2014,11,34539
48227,2017,10,34004
48231,2009,14,80409
48231,2010,16,81208
48231,2011,16,81475
48231,2012,12,81862
48231,2013,18,81642
48231,2014,16,82975
48231,2015,18,84163
48231,2016,24,86189
48231,2017,22,87707
48231,2018,16,90118
48241,2011,10,33686
48245,2009,41,235453
48245,2010,48,236337
48245,2011,48,237033
48245,2012,48,236112
48245,2013,40,236718
48245,2014,59,236641
48245,2015,43,238777
48245,2016,44,239305
48245,2017,54,240722
48245,2018,51,239232
48249,2010,10,38426
48249,2014,11,38851
48251,2009,13,143886
48251,2010,20,144119
48251,2011,21,145523
48251,2012,27,146104
48251,2013,20,147014
48251,2014,25,149478
48251,2015,33,151743
48251,2016,28,154698
48251,2017,29,158357
48251,2018,37,161909
48257,2009,11,97544
48257,2011,14,101121
48257,2012,17,102301
48257,2013,25,103928
48257,2014,25,106368
48257,2015,21,109521
48257,2016,18,112896
48257,2017,20,117273
48257,2018,24,122760
48265,2009,13,43395
48265,2011,21,43643
48265,2012,14,43578
48265,2015,14,44493
48265,2016,17,44963
48265,2017,14,45154
48265,2018,18,45695
48277,2011,10,46430
48277,2014,15,45708
48277,2015,10,45642
48277,2017,11,45584
48277,2018,18,45574
48291,2009,21,71619
48291,2010,17,72168
48291,2011,19,72695
48291,2012,17,73006
48291,2013,13,73278
48291,2014,14,74430
48291,2015,17,75887
48291,2016,13,77818
48291,2017,17,79717
48291,2018,16,82274
48299,2012,12,16378
48299,2013,10,16611
48303,2009,28,260144
48303,2010,34,264540
48303,2011,44,269265
48303,2012,47,270897
48303,2013,65,274131
48303,2014,66,278435
48303,2015,61,283765
48303,2016,69,287063
48303,2017,89,289208
48303,2018,72,291111
48309,2009,32,217733
48309,2010,48,220835
48309,2011,36,224229
48309,2012,57,224247
48309,2013,42,226764
48309,2014,45,228563
48309,2015,57,230723
48309,2016,38,232695
48309,2017,45,235732
48309,2018,61,238787
48321,2016,10,34646
48321,2018,12,33995
48329,2009,15,128829
48329,2010,25,129430
48329,2011,27,132706
48329,2012,27,139099
48329,2013,35,143884
48329,2014,41,148324
48329,2015,29,153727
48329,2016,23,155225
48329,2017,15,157419
48329,2018,25,164813
48337,2013,10,17706
48339,2009,82,428383
48339,2010,64,437511
48339,2011,64,452363
48339,2012,71,464594
48339,2013,83,477492
48339,2014,72,495912
48339,2015,95,513383
48339,2016,113,530246
48339,2017,140,543832
48339,2018,113,562064
48347,2009,11,60560
48347,2011,12,61972
48347,2013,15,61781
48347,2014,12,61682
48347,2015,20,61992
48347,2017,11,61805
48349,2016,10,45155
48349,2017,12,45286
48353,2015,11,13992
48353,2018,11,13555
48355,2009,92,319690
48355,2010,91,321319
48355,2011,110,324011
48355,2012,98,328149
48355,2013,103,332596
48355,2014,106,336482
48355,2015,118,339785
48355,2016,106,341005
48355,2017,131,340313
48355,2018,100,340866
48361,2009,35,76589
48361,2010,33,76791
48361,2011,23,77322
48361,2012,23,77751
48361,2013,18,77630
48361,2014,17,78038
48361,2015,19,78782
48361,2016,17,79287
48361,2017,31,79448
48361,2018,21,77852
48363,2014,10,26055
48363,2015,10,25847
48367,2009,26,110502
48367,2010,26,111408
48367,2011,15,112501
48367,2012,21,113487
48367,2013,17,114884
48367,2014,19,116340
48367,2015,24,118952
48367,2016,31,121897
48367,2017,25,125750
48367,2018,16,130142
48373,2009,14,42233
48373,2010,13,41921
48373,2011,13,42368
48373,2012,10,42291
48373,2013,12,42440
48373,2014,13,42832
48373,2015,11,43854
48373,2018,11,47168
48375,2009,28,113780
48375,2010,23,114726
48375,2011,33,115924
48375,2012,26,115955
48375,2013,46,115293
48375,2014,35,115316
48375,2015,42,115397
48375,2016,48,114450
48375,2017,44,114220
48375,2018,47,113323
48381,2009,18,112448
48381,2010,17,113946
48381,2011,13,116435
48381,2012,26,118033
48381,2013,18,119281
48381,2014,16,120820
48381,2015,30,122751
48381,2016,37,124799
48381,2017,35,126308
48381,2018,27,127794
48397,2011,15,78082
48397,2012,12,79638
48397,2013,14,81550
48397,2014,12,83766
48397,2015,15,86592
48397,2017,20,92099
48397,2018,17,95722
48401,2012,11,50589
48407,2016,10,25443
48409,2009,14,62167
48409,2010,18,61146
48409,2011,17,60923
48409,2012,24,61848
48409,2013,17,62359
48409,2014,19,63045
48409,2015,18,63381
48409,2016,10,63651
48409,2017,21,63321
48409,2018,19,62858
48423,2009,36,193502
48423,2010,32,195877
48423,2011,34,199091
48423,2012,31,200406
48423,2013,31,201329
48423,2014,27,203705
48423,2015,36,207398
48423,2016,37,209440
48423,2017,33,211538
48423,2018,40,213501
48439,2009,236,1715778
48439,2010,242,1739454
48439,2011,290,1777481
48439,2012,296,1805689
48439,2013,255,1834915
48439,2014,308,1866540
48439,2015,329,1901125
48439,2016,389,1932149
48439,2017,355,1967063
48439,2018,380,1994184
48441,2009,28,122010
48441,2010,21,123068
48441,2011,16,124200
48441,2012,29,124845
48441,2013,30,125386
48441,2014,31,126333
48441,2015,39,127148
48441,2016,46,127456
48441,2017,40,127431
48441,2018,47,128550
48451,2009,17,101621
48451,2010,35,102857
48451,2011,14,104331
48451,2012,13,105738
48451,2013,15,107286
48451,2014,26,108834
48451,2015,25,110296
48451,2016,33,110460
48451,2017,23,110047
48451,2018,25,110202
48453,2009,193,975172
48453,2010,205,992323
48453,2011,222,1029579
48453,2012,251,1060716
48453,2013,245,1084733
48453,2014,224,1113989
48453,2015,233,1138436
48453,2016,242,1159757
48453,2017,255,1184784
48453,2018,258,1205086
48457,2018,11,19521
48459,2016,11,38034
48459,2018,10,38170
48465,2017,12,46040
48467,2009,10,48486
48467,2011,10,48652
48467,2012,17,48241
48467,2013,10,48145
48467,2014,12,48498
48469,2009,20,81307
48469,2010,17,81360
48469,2011,23,82031
48469,2012,15,83618
48469,2013,22,84384
48469,2014,17,85302
48469,2015,14,86532
48469,2016,16,86506
48469,2017,23,85856
48469,2018,16,85600
48473,2010,11,41490
48473,2017,14,49034
48479,2009,44,237522
48479,2010,42,241766
48479,2011,35,247537
48479,2012,44,250161
48479,2013,49,253329
48479,2014,36,257063
48479,2015,39,259901
48479,2016,52,261133
48479,2017,63,264400
48479,2018,35,265198
48481,2017,13,38842
48485,2009,42,122670
48485,2010,44,123125
48485,2011,36,122239
48485,2012,36,123045
48485,2013,47,123487
48485,2014,45,123791
48485,2015,42,123110
48485,2016,46,123160
48485,2017,33,123337
48485,2018,45,123302
48491,2009,52,396465
48491,2010,54,407721
48491,2011,55,426540
48491,2012,51,439032
48491,2013,76,452406
48491,2014,57,469204
48491,2015,71,487275
48491,2016,56,505479
48491,2017,52,523016
48491,2018,85,540587
48493,2014,10,43693
48497,2010,13,56378
48497,2012,10,57422
48497,2014,13,58327
48497,2016,12,60847
48497,2017,14,62372
48497,2018,12,64296
48499,2011,14,37911
48499,2012,11,37737
48499,2013,12,37756
48499,2017,16,39243
48503,2017,11,16342
49003,2010,10,47421
49003,2011,13,47644
49003,2013,12,47944
49003,2014,13,48589
49003,2015,18,49160
49003,2016,24,50171
49003,2018,12,51884
49005,2009,16,106356
49005,2010,11,108650
49005,2011,14,110543
49005,2012,22,111273
49005,2013,20,112529
49005,2014,21,113849
49005,2015,16,116139
49005,2016,20,117978
49005,2017,18,119589
49005,2018,25,121992
49007,2009,10,19764
49007,2010,10,20019
49007,2011,17,19962
49007,2012,13,19896
49007,2013,16,19633
49007,2014,13,19301
49007,2016,16,19096
49007,2017,15,18931
49007,2018,12,18884
49011,2009,52,291100
49011,2010,48,295362
49011,2011,41,300150
49011,2012,60,303728
49011,2013,63,309656
49011,2014,68,317050
49011,2015,76,322987
49011,2016,75,328953
49011,2017,85,333874
49011,2018,78,337512
49013,2013,11,19398
49013,2014,13,19448
49013,2015,12,19902
49021,2009,10,43942
49021,2010,11,44358
49021,2011,18,44832
49021,2012,12,44799
49021,2013,13,44734
49021,2014,12,45172
49021,2015,13,46192
49021,2016,19,47662
49021,2017,15,48601
49021,2018,21,50240
49035,2009,299,977339
49035,2010,257,989783
49035,2011,294,1008084
49035,2012,370,1022629
49035,2013,355,1037821
49035,2014,354,1049083
49035,2015,399,1063682
49035,2016,414,1076512
49035,2017,410,1089037
49035,2018,421,1103974
49039,2013,10,26805
49039,2017,11,28413
49041,2018,10,20060
49043,2010,10,35501
49043,2012,10,37083
49043,2013,12,37510
49043,2014,10,38002
49043,2015,11,38435
49043,2016,14,38987
49043,2018,13,40327
49045,2009,12,55471
49045,2010,19,56403
49045,2011,14,57461
49045,2012,15,58002
49045,2013,28,58825
49045,2014,29,59574
49045,2015,21,60827
49045,2016,13,62610
49045,2017,19,65205
49045,2018,24,67538
49047,2010,13,31260
49047,2012,17,33158
49047,2013,19,34140
49047,2014,13,35412
49047,2015,13,36469
49047,2016,14,34871
49047,2017,11,33653
49047,2018,16,33895
49049,2009,92,490160
49049,2010,96,501594
49049,2011,102,514930
49049,2012,103,524638
49049,2013,93,535499
49049,2014,116,544208
49049,2015,117,557873
49049,2016,136,574315
49049,2017,130,587823
49049,2018,118,602501
49053,2009,25,126428
49053,2010,32,127081
49053,2011,27,130075
49053,2012,46,132567
49053,2013,41,135048
49053,2014,46,138591
49053,2015,53,141639
49053,2016,38,145449
49053,2017,43,150216
49053,2018,45,155162
49057,2009,71,217197
49057,2010,62,220112
49057,2011,75,223158
49057,2012,77,225323
49057,2013,65,227023
49057,2014,83,228985
49057,2015,108,232001
49057,2016,97,235852
49057,2017,99,240247
49057,2018,98,244479
50001,2011,10,34433
50001,2012,10,34349
50001,2013,10,34342
50001,2016,12,34365
50003,2010,11,33692
50003,2013,11,33193
50003,2014,14,32934
50003,2015,10,32789
50003,2016,15,32616
50003,2017,12,32147
50003,2018,26,32063
50005,2017,15,27881
50007,2009,23,147582
50007,2010,23,148292
50007,2011,38,149014
50007,2012,34,149871
50007,2013,39,150629
50007,2014,42,151408
50007,2015,54,152014
50007,2016,43,152093
50007,2017,58,152554
50007,2018,32,154241
50011,2009,10,45051
50011,2013,14,45656
50011,2014,18,45958
50011,2015,19,46056
50011,2016,15,46170
50011,2017,17,46091
50011,2018,27,46391
50017,2010,10,27091
50017,2016,10,26858
50019,2013,13,24955
50019,2015,15,24814
50019,2016,12,24525
50021,2009,15,57223
50021,2011,26,56544
50021,2012,10,56123
50021,2013,25,55864
50021,2014,20,55237
50021,2015,19,54833
50021,2016,25,54343
50021,2017,26,54133
50021,2018,35,53540
50023,2010,11,55523
50023,2011,10,55507
50023,2012,15,55318
50023,2013,21,55123
50023,2015,18,54399
50023,2016,19,54237
50023,2017,18,53921
50023,2018,21,53611
50025,2009,10,41253
50025,2010,10,41313
50025,2011,23,41001
50025,2012,16,40719
50025,2013,15,40567
50025,2014,15,40365
50025,2016,15,39700
50025,2017,24,39313
50025,2018,32,39026
50027,2010,11,52109
50027,2011,13,52026
50027,2012,11,51560
50027,2013,13,51365
50027,2014,13,51234
50027,2015,20,50845
50027,2016,25,50557
50027,2017,19,50126
50027,2018,30,50078
51001,2014,12,30076
51001,2015,10,29991
51001,2018,11,29225
51003,2009,10,91348
51003,2014,14,96620
51003,2016,15,98508
51003,2017,19,99466
51003,2018,12,99924
51013,2009,16,194580
51013,2010,18,199659
51013,2011,23,208031
51013,2012,22,213006
51013,2013,17,216803
51013,2014,21,218684
51013,2015,30,220851
51013,2016,35,221576
51013,2017,25,225768
51013,2018,24,227713
51015,2009,24,69057
51015,2010,13,68803
51015,2011,14,68458
51015,2012,17,68215
51015,2013,17,68304
51015,2014,18,68058
51015,2015,13,68384
51015,2016,18,68814
51015,2017,19,68712
51015,2018,21,68663
51019,2010,17,64345
51019,2011,10,64783
51019,2012,13,64962
51019,2013,15,65008
51019,2014,14,70850
51019,2016,15,71816
51019,2017,31,71593
51019,2018,15,71972
51023,2018,11,30270
51027,2011,12,22134
51027,2012,13,22232
51027,2013,10,21937
51027,2014,11,21367
51027,2015,13,20945
51027,2016,11,20329
51027,2018,13,19280
51031,2009,10,50832
51031,2011,11,51183
51031,2013,11,51121
51031,2014,12,50682
51031,2015,11,50766
51031,2016,12,50550
51031,2017,10,50486
51031,2018,14,50254
51033,2016,12,28367
51033,2017,11,28576
51033,2018,16,28779
51035,2014,13,27011
51041,2009,28,300170
51041,2010,39,302913
51041,2011,45,306286
51041,2012,34,309543
51041,2013,43,312837
51041,2014,43,317061
51041,2015,54,319647
51041,2016,107,322264
51041,2017,106,325886
51041,2018,117,329511
51047,2013,20,45956
51047,2014,17,46542
51047,2015,21,46685
51047,2016,14,47259
51047,2017,29,48244
51047,2018,22,48647
51051,2011,10,14653
51051,2012,10,14629
51053,2018,10,26509
51059,2009,74,1022272
51059,2010,66,1038403
51059,2011,93,1055508
51059,2012,105,1072073
51059,2013,102,1082837
51059,2014,114,1087664
51059,2015,142,1090354
51059,2016,154,1084796
51059,2017,172,1091096
51059,2018,149,1090026
51061,2009,12,61630
51061,2010,11,61871
51061,2011,18,62557
51061,2012,11,62915
51061,2013,13,63456
51061,2014,14,64318
51061,2015,27,64680
51061,2016,27,64732
51061,2017,24,65106
51061,2018,22,66051
51067,2010,14,52258
51067,2011,19,52377
51067,2012,19,52219
51067,2013,12,52044
51067,2014,12,52023
51067,2015,12,51763
51067,2016,24,51452
51067,2017,17,51411
51067,2018,30,50939
51069,2009,13,73505
51069,2010,15,74210
51069,2011,15,75372
51069,2012,11,75824
51069,2013,23,76561
51069,2014,29,77263
51069,2015,31,77794
51069,2016,30,78730
51069,2017,23,80501
51069,2018,23,81990
51073,2013,10,34386
51073,2016,15,34503
51073,2017,15,34509
51073,2018,14,34439
51083,2018,12,30534
51085,2009,11,94014
51085,2011,14,94398
51085,2012,13,94617
51085,2013,18,95094
51085,2014,21,95460
51085,2015,15,96541
51085,2016,16,97394
51085,2017,32,98571
51085,2018,25,99428
51087,2009,36,285998
51087,2010,40,288066
51087,2011,45,291248
51087,2012,47,295725
51087,2013,35,299200
51087,2014,50,302306
51087,2015,69,305262
51087,2016,75,306292
51087,2017,88,307427
51087,2018,83,307959
51089,2009,23,49846
51089,2010,13,49528
51089,2011,21,48963
51089,2012,17,48227
51089,2013,18,47753
51089,2014,19,47130
51089,2016,13,46323
51089,2017,21,45731
51089,2018,20,45288
51093,2016,13,34010
51093,2017,11,33874
51093,2018,12,34085
51095,2014,12,65419
51095,2015,12,65638
51095,2016,18,66507
51095,2017,19,67299
51095,2018,16,67776
51099,2016,13,24748
51099,2017,12,25060
51099,2018,11,25226
51105,2018,13,21463
51107,2009,19,295954
51107,2010,13,304127
51107,2011,30,316478
51107,2012,32,327370
51107,2013,34,339420
51107,2014,42,352026
51107,2015,35,363630
51107,2016,51,372716
51107,2017,49,384150
51107,2018,47,391778
51109,2018,14,34095
51117,2018,18,27304
51119,2017,10,9263
51121,2009,17,89736
51121,2010,12,90262
51121,2011,20,90113
51121,2013,17,91798
51121,2014,14,92763
51121,2015,15,93054
51121,2016,15,93833
51121,2017,19,93550
51121,2018,14,93745
51127,2017,12,20567
51137,2013,12,31845
51137,2014,16,32097
51137,2016,20,32470
51137,2017,17,32935
51137,2018,19,33406
51141,2013,11,16582
51143,2010,14,59005
51143,2011,11,58272
51143,2012,16,58063
51143,2013,19,57553
51143,2014,10,57371
51143,2015,16,57059
51143,2016,11,56429
51143,2018,14,55181
51149,2017,11,35812
51149,2018,10,35977
51153,2009,49,379966
51153,2010,35,392608
51153,2011,38,408649
51153,2012,49,419355
51153,2013,45,426875
51153,2014,59,433625
51153,2015,45,438380
51153,2016,89,440954
51153,2017,89,447740
51153,2018,88,451401
51155,2009,15,32390
51155,2010,10,32272
51155,2011,12,31986
51155,2013,13,31766
51155,2014,16,31599
51155,2015,10,31528
51155,2016,13,31337
51155,2017,21,31113
51155,2018,10,30871
51161,2009,11,84723
51161,2010,17,84773
51161,2011,16,84958
51161,2012,11,85029
51161,2013,11,85529
51161,2014,28,85601
51161,2015,26,86085
51161,2016,27,85609
51161,2017,31,85267
51161,2018,35,85223
51165,2009,10,70320
51165,2011,14,70917
51165,2012,11,71347
51165,2016,11,73050
51165,2017,15,73553
51165,2018,11,74283
51167,2010,18,26929
51167,2011,15,26743
51167,2014,14,25884
51167,2016,10,25130
51169,2016,11,19806
51171,2012,10,38963
51171,2013,10,38979
51171,2015,21,39340
51171,2016,13,39260
51171,2017,12,39251
51171,2018,12,39374
51173,2010,10,29591
51173,2015,13,28697
51173,2016,15,28231
51173,2018,11,27477
51177,2010,15,117512
51177,2011,18,119169
51177,2012,17,120260
51177,2013,21,121666
51177,2014,19,123255
51177,2015,30,124273
51177,2016,40,125519
51177,2017,26,126169
51177,2018,41,126872
51179,2009,17,123008
51179,2010,13,125401
51179,2011,10,128387
51179,2012,10,130347
51179,2013,19,132515
51179,2014,13,135422
51179,2015,23,137133
51179,2016,34,139040
51179,2017,22,141341
51179,2018,30,144173
51185,2009,27,41601
51185,2010,15,41591
51185,2011,26,41230
51185,2012,20,40831
51185,2013,17,40598
51185,2014,22,39931
51185,2015,16,39350
51185,2016,15,38556
51185,2017,15,37489
51185,2018,18,37153
51187,2012,14,35972
51187,2014,12,36823
51187,2015,19,36828
51187,2016,18,36928
51187,2017,21,37222
51187,2018,26,37503
51191,2010,10,50797
51191,2011,17,50642
51191,2014,17,50224
51191,2015,12,49956
51191,2016,12,49444
51191,2017,15,49329
51191,2018,15,49161
51193,2016,12,15841
51193,2017,14,15969
51195,2009,13,38893
51195,2010,14,38865
51195,2011,18,38965
51195,2012,17,38381
51195,2013,17,38080
51195,2014,13,37417
51195,2015,21,37188
51195,2016,22,36651
51195,2017,23,35949
51195,2018,17,35303
51197,2012,11,26934
51197,2014,13,26702
51197,2015,12,26680
51197,2016,12,26563
51199,2014,11,62449
51199,2015,11,63727
51199,2017,13,63366
51199,2018,15,63200
51510,2009,27,131953
51510,2011,13,138712
51510,2012,13,140689
51510,2013,26,143211
51510,2014,17,144808
51510,2015,18,147683
51510,2016,23,149854
51510,2017,28,153445
51510,2018,17,153522
51520,2016,12,15427
51540,2017,12,45943
