FIPS,Year,InfectDeaths,Population
25011,2015,20,65497
25011,2017,14,65227
25011,2018,15,65267
25013,2015,101,438203
25013,2016,80,436076
25013,2017,92,436351
25013,2018,101,436346
25015,2015,12,151209
25015,2016,10,151469
25015,2017,17,151338
25015,2018,26,150426
25017,2015,168,1484714
25017,2016,170,1488430
25017,2017,162,1499109
25017,2018,172,1507903
25021,2015,96,644949
25021,2016,80,645635
25021,2017,90,648460
25021,2018,99,652522
25023,2015,89,475758
25023,2016,87,477770
25023,2017,90,478732
25023,2018,91,479973
25025,2015,111,740432
25025,2016,107,746181
25025,2017,105,757884
25025,2018,107,766150
25027,2015,143,768104
25027,2016,147,768291
25027,2017,144,773270
25027,2018,162,776386
26005,2015,13,107573
26005,2016,18,108323
26005,2017,13,109237
26005,2018,17,109726
26015,2015,12,55193
26015,2016,10,55476
26015,2017,14,56211
26015,2018,12,56655
26017,2015,15,97015
26017,2016,13,95988
26017,2017,11,95387
26017,2018,20,94788
26021,2015,33,142353
26021,2016,27,141685
26021,2017,27,141403
26021,2018,24,141021
26023,2018,11,40322
26025,2015,28,124287
26025,2016,30,124271
26025,2017,31,124073
26025,2018,31,124196
26029,2017,11,23653
26035,2016,10,27659
26035,2017,10,27789
26035,2018,10,27817
26041,2016,11,32580
26041,2018,12,32108
26045,2015,10,101429
26045,2016,13,101639
26045,2017,22,101298
26045,2018,27,101696
26049,2015,103,382542
26049,2016,72,380230
26049,2017,91,378381
26049,2018,79,376879
26055,2015,11,84954
26055,2016,12,85295
26055,2018,12,85208
26057,2015,13,38319
26063,2015,12,28428
26065,2015,35,272003
26065,2016,32,273808
26065,2017,62,275494
26065,2018,35,277287
26067,2018,10,60584
26069,2015,10,22266
26075,2015,19,148346
26075,2016,28,147295
26075,2017,19,147322
26075,2018,20,147131
26077,2015,43,244697
26077,2016,28,245757
26077,2017,38,247033
26077,2018,41,248350
26081,2015,72,601640
26081,2016,76,607124
26081,2017,61,612785
26081,2018,90,616829
26087,2015,16,82835
26087,2016,24,82622
26087,2017,20,82361
26087,2018,15,81865
26091,2015,19,91617
26091,2016,12,91521
26091,2017,17,91344
26091,2018,21,90723
26093,2015,20,176505
26093,2016,23,177333
26093,2017,20,178025
26093,2018,19,178645
26099,2015,135,804646
26099,2016,149,806977
26099,2017,145,809729
26099,2018,155,810905
26103,2016,11,61495
26103,2017,10,61437
26111,2016,12,76891
26111,2017,16,76669
26111,2018,14,76279
26115,2015,31,139452
26115,2016,20,138837
26115,2017,24,138901
26115,2018,28,139160
26117,2015,11,58623
26117,2016,16,58612
26117,2017,18,59049
26121,2015,33,161540
26121,2016,23,162072
26121,2017,34,162129
26121,2018,20,161725
26123,2015,14,44309
26123,2016,10,44247
26125,2015,163,1162178
26125,2016,161,1162501
26125,2017,167,1167637
26125,2018,182,1172316
26137,2018,10,22532
26139,2015,28,263701
26139,2016,27,265470
26139,2017,17,268662
26139,2018,25,271976
26143,2016,11,20814
26143,2018,14,20737
26145,2015,31,178161
26145,2016,46,177116
26145,2017,32,176459
26145,2018,53,174876
26147,2015,19,148566
26147,2016,27,148060
26147,2017,27,147522
26147,2018,18,147052
26149,2015,13,56707
26149,2016,15,56486
26149,2017,12,56489
26149,2018,11,56456
26151,2016,10,37806
26151,2017,11,37578
26151,2018,10,37419
26155,2015,15,63887
26155,2016,11,63750
26155,2017,15,63482
26155,2018,13,63086
26157,2015,13,49533
26159,2015,12,70187
26159,2016,11,70272
26159,2017,12,70222
26159,2018,21,70102
26161,2015,43,341234
26161,2016,30,346252
26161,2017,33,348619
26161,2018,38,350752
26163,2015,451,1653201
26163,2016,483,1643841
26163,2017,424,1643564
26163,2018,518,1641741
27003,2015,26,328123
27003,2016,27,329078
27003,2017,30,333232
27003,2018,35,334513
27007,2015,12,42664
27007,2018,16,43609
27013,2018,10,63221
27021,2015,12,26059
27025,2016,10,51473
27025,2017,15,52056
27027,2015,11,58503
27035,2015,10,57692
27035,2017,12,58377
27035,2018,14,58549
27037,2015,40,393409
27037,2016,30,395320
27037,2017,38,399020
27037,2018,32,401350
27053,2015,151,1155398
27053,2016,135,1163547
27053,2017,137,1181260
27053,2018,146,1186399
27061,2015,10,41292
27061,2018,11,40668
27109,2016,13,142676
27109,2018,10,145224
27111,2015,10,51611
27123,2015,62,506622
27123,2016,58,508910
27123,2017,75,515627
27123,2018,67,517060
27137,2015,26,184788
27137,2016,32,184399
27137,2017,29,184106
27137,2018,20,183463
27139,2017,11,140013
27141,2015,11,87996
27145,2015,17,145027
27145,2016,13,145907
27145,2017,16,147556
27145,2018,17,148586
27163,2015,21,238078
27163,2016,13,238956
27163,2017,16,241811
27163,2018,24,243619
27171,2016,11,126160
28001,2015,12,28836
28001,2017,13,28581
28001,2018,11,28717
28003,2015,18,34774
28003,2016,24,34670
28003,2017,21,34471
28007,2015,10,17358
28011,2015,15,31520
28011,2016,13,30914
28011,2017,11,30153
28011,2018,20,29479
28023,2016,10,14632
28023,2018,11,14245
28027,2015,11,23186
28029,2017,12,26526
28033,2015,33,165437
28033,2016,27,167397
28033,2017,45,170203
28033,2018,46,173022
28035,2015,31,71687
28035,2016,30,71606
28035,2017,36,71167
28035,2018,31,70705
28039,2015,11,22162
28039,2018,10,22927
28045,2015,16,43249
28045,2016,12,43501
28045,2017,11,43557
28045,2018,12,43627
28047,2015,62,190246
28047,2016,61,191682
28047,2017,67,193466
28047,2018,72,194511
28049,2015,75,230165
28049,2016,72,228368
28049,2017,90,226443
28049,2018,73,223756
28057,2017,12,21727
28059,2015,46,133217
28059,2016,39,132862
28059,2017,30,133494
28059,2018,30,134197
28067,2015,28,63671
28067,2016,24,63369
28067,2017,34,63250
28067,2018,35,63585
28071,2016,12,51296
28071,2017,11,51901
28071,2018,12,52139
28073,2015,17,57773
28073,2016,15,57961
28073,2017,15,58084
28073,2018,12,58970
28075,2015,31,73033
28075,2016,19,72117
28075,2017,16,70618
28075,2018,23,69684
28081,2015,35,80068
28081,2016,26,80085
28081,2017,22,79894
28081,2018,25,79975
28083,2018,16,27140
28085,2015,18,32341
28085,2017,14,31953
28087,2015,18,55915
28087,2016,22,55796
28087,2017,15,55346
28087,2018,19,55052
28089,2015,20,98266
28089,2016,18,99765
28089,2017,19,99808
28089,2018,21,100616
28091,2015,18,23643
28091,2016,22,23331
28091,2017,10,23175
28091,2018,12,22752
28093,2016,14,33588
28093,2017,12,33330
28093,2018,20,33056
28095,2015,10,33076
28095,2018,13,32645
28099,2015,14,27555
28099,2016,19,27535
28099,2017,17,27488
28099,2018,11,27238
28101,2015,10,20175
28101,2017,11,19705
28107,2015,11,32122
28107,2017,13,31905
28109,2015,15,51462
28109,2016,28,51471
28109,2017,22,51324
28109,2018,26,51301
28113,2015,16,37258
28113,2016,12,36943
28113,2017,17,36719
28113,2018,16,36753
28117,2016,11,23319
28117,2017,11,23227
28121,2015,30,140956
28121,2016,29,141914
28121,2017,46,143094
28121,2018,29,144433
28123,2015,11,26614
28127,2017,13,25015
28127,2018,10,24765
28131,2016,13,17015
28133,2017,14,24606
28133,2018,15,24320
28137,2018,10,26867
28139,2016,11,20750
28145,2017,12,26617
28149,2015,21,44622
28149,2016,23,44192
28149,2017,20,43815
28149,2018,18,43152
28151,2015,13,45389
28151,2016,10,44497
28151,2017,18,43575
28151,2018,15,42359
28153,2018,10,18794
28163,2016,12,25651
28163,2017,12,25436
28163,2018,12,26604
29009,2016,10,32599
29009,2018,11,32745
29019,2015,27,167123
29019,2016,14,168480
29019,2017,15,169941
29019,2018,22,171340
29021,2015,16,83183
29021,2016,18,83013
29021,2017,25,83040
29021,2018,20,82354
29023,2015,20,39539
29023,2016,11,39318
29023,2017,20,39155
29023,2018,18,39050
29027,2017,12,42232
29027,2018,11,41977
29029,2015,11,40279
29029,2016,13,40432
29029,2017,12,41038
29029,2018,15,40937
29031,2016,12,73077
29031,2017,14,72494
29031,2018,16,72893
29037,2015,14,94587
29037,2016,23,95587
29037,2017,19,96280
29037,2018,20,97151
29043,2015,11,78554
29043,2017,11,80275
29043,2018,18,81522
29047,2015,22,223261
29047,2016,24,226385
29047,2017,33,229594
29047,2018,31,232437
29051,2016,20,71830
29051,2017,13,71693
29051,2018,20,71582
29055,2016,10,22417
29069,2015,13,28476
29069,2016,11,28081
29071,2015,12,95486
29071,2016,20,95800
29071,2017,22,96131
29071,2018,14,96144
29077,2015,42,267835
29077,2016,49,268072
29077,2017,48,269126
29077,2018,57,270521
29079,2015,10,9018
29091,2015,15,36769
29091,2016,10,36833
29095,2015,144,646655
29095,2016,144,650335
29095,2017,153,656178
29095,2018,138,656518
29097,2015,23,111307
29097,2016,25,111700
29097,2017,26,112300
29097,2018,31,112464
29099,2015,56,212733
29099,2016,46,212341
29099,2017,45,211757
29099,2018,45,211643
29105,2016,10,32921
29107,2018,10,29669
29113,2016,14,52415
29113,2017,17,53267
29113,2018,13,54618
29127,2017,12,26375
29131,2016,10,23223
29145,2015,13,54297
29145,2017,11,53938
29159,2018,13,39326
29161,2015,13,41813
29161,2018,10,41488
29165,2015,11,91216
29165,2018,11,97168
29169,2015,11,51534
29181,2015,10,12604
29181,2017,11,12372
29183,2015,49,363850
29183,2016,49,368325
29183,2017,50,371891
29183,2018,55,374125
29187,2015,12,62054
29187,2016,11,62075
29187,2017,12,62075
29187,2018,15,61931
29189,2015,162,926253
29189,2016,169,921026
29189,2017,150,918873
29189,2018,183,917362
29195,2018,11,20978
29201,2017,10,35626
29213,2015,14,50085
29213,2016,12,50056
29213,2018,12,50723
29221,2017,11,23400
29510,2015,73,300060
29510,2016,77,296078
29510,2017,74,292445
29510,2018,82,286459
30013,2015,14,75778
30013,2016,15,75194
30013,2017,18,75111
30013,2018,17,74985
30029,2015,14,89616
30029,2016,15,91321
30029,2018,13,94676
30049,2015,10,62000
30049,2017,13,63158
30049,2018,11,63826
30063,2015,13,107998
30063,2016,14,109756
30063,2017,14,110924
30063,2018,10,111890
30111,2015,22,146192
30111,2016,26,147422
30111,2017,26,147998
30111,2018,25,148718
31001,2018,16,28983
31019,2016,10,46399
31019,2018,12,46535
31055,2015,93,522966
31055,2016,88,527513
31055,2017,77,533196
31055,2018,89,537479
31109,2015,44,290416
31109,2016,33,293185
31109,2017,38,297424
31109,2018,43,299781
31153,2015,25,168251
31153,2016,23,171171
31153,2017,14,173466
31153,2018,22,175823
31157,2015,10,33142
32001,2018,14,22588
32003,2015,438,2006106
32003,2016,465,2041507
32003,2017,466,2084463
32003,2018,392,2104952
32005,2017,17,43147
32005,2018,10,42980
32007,2018,10,50229
32019,2016,10,49222
32019,2017,11,50058
32019,2018,15,51473
32023,2015,13,37888
32023,2016,13,38633
32023,2017,21,38962
32023,2018,21,39776
32031,2015,114,422316
32031,2016,104,427977
32031,2017,96,434278
32031,2018,96,437759
32510,2015,19,49910
32510,2016,16,49967
32510,2017,26,50196
32510,2018,25,50731
33001,2018,10,55666
33003,2018,11,43493
33005,2015,12,70329
33005,2017,12,70061
33009,2016,11,81705
33009,2017,16,81957
33009,2018,17,82074
33011,2015,49,382364
33011,2016,57,382987
33011,2017,44,384266
33011,2018,51,388602
33013,2015,15,137528
33013,2016,22,137937
33013,2017,16,138332
33013,2018,22,139746
33015,2015,40,283160
33015,2016,40,284122
33015,2017,37,286106
33015,2018,37,287625
33017,2015,19,119406
33017,2016,18,119784
33017,2017,14,121004
34001,2015,78,255291
34001,2016,75,251718
34001,2017,71,250378
34001,2018,73,245200
34003,2015,109,868378
34003,2016,119,868579
34003,2017,96,875728
34003,2018,89,863151
34005,2015,82,418433
34005,2016,95,417099
34005,2017,74,415923
34005,2018,66,412463
34007,2015,120,478843
34007,2016,136,477875
34007,2017,117,477770
34007,2018,117,473171
34009,2015,27,84873
34009,2016,25,84560
34009,2017,17,83429
34009,2018,31,82070
34011,2015,39,146546
34011,2016,37,144457
34011,2017,45,142878
34011,2018,37,141092
34013,2015,255,753833
34013,2016,230,752995
34013,2017,231,761973
34013,2018,224,752999
34015,2015,58,274076
34015,2016,81,274584
34015,2017,65,274231
34015,2018,74,272748
34017,2015,134,643596
34017,2016,142,646590
34017,2017,109,657388
34017,2018,120,641748
34019,2015,25,117162
34019,2016,14,116102
34019,2017,17,116049
34019,2018,24,115196
34021,2015,76,348352
34021,2016,81,347757
34021,2017,63,350768
34021,2018,80,345390
34023,2015,110,790473
34023,2016,124,786297
34023,2017,113,790641
34023,2018,142,776474
34025,2015,93,585395
34025,2016,98,581745
34025,2017,75,581250
34025,2018,95,574878
34027,2015,44,464396
34027,2016,47,462718
34027,2017,63,463021
34027,2018,40,456393
34029,2015,114,527316
34029,2016,104,531175
34029,2017,111,535357
34029,2018,113,537726
34031,2015,101,481615
34031,2016,88,478185
34031,2017,122,481153
34031,2018,110,471770
34033,2015,13,59215
34033,2016,19,58474
34033,2017,16,57908
34033,2018,20,57596
34035,2015,38,312346
34035,2016,40,311972
34035,2017,43,313000
34035,2018,46,308089
34037,2015,27,135406
34037,2016,25,134054
34037,2017,26,132900
34037,2018,17,131612
34039,2015,96,523046
34039,2016,98,522703
34039,2017,121,529051
34039,2018,104,522990
34041,2015,15,99233
34041,2016,12,98837
34041,2017,22,98689
34041,2018,18,97335
35001,2015,131,635577
35001,2016,128,634798
35001,2017,114,634068
35001,2018,149,634017
35005,2015,12,61407
35005,2016,24,60914
35005,2017,24,60385
35005,2018,22,60183
35006,2016,16,25813
35009,2016,11,47642
35009,2018,16,46678
35013,2015,43,200834
35013,2016,38,200439
35013,2017,37,201585
35013,2018,47,202889
35015,2016,12,54035
35015,2017,16,53387
35015,2018,23,54291
35025,2015,15,67951
35025,2017,19,65480
35025,2018,12,66297
35029,2015,10,22202
35031,2015,21,73337
35031,2016,28,71414
35031,2017,26,69058
35031,2018,19,68596
35035,2015,15,59642
35035,2016,18,60622
35035,2017,14,60986
35039,2015,15,36729
35039,2016,10,37146
35039,2017,19,36104
35039,2018,13,35863
35043,2015,23,131345
35043,2016,27,133463
35043,2017,27,133704
35043,2018,16,135723
35045,2015,26,111658
35045,2016,19,107806
35045,2017,28,119383
35045,2018,25,117289
35047,2015,10,25858
35047,2016,10,25591
35047,2017,10,25418
35049,2015,21,137697
35049,2016,31,137010
35049,2017,19,136809
35049,2018,20,136917
35055,2018,10,29495
35061,2015,13,71089
35061,2016,19,70832
35061,2017,11,70910
35061,2018,23,71206
36001,2015,65,287883
36001,2016,66,287298
36001,2017,57,287911
36001,2018,63,284813
36003,2017,11,43289
36003,2018,13,42780
36005,2015,501,1383325
36005,2016,477,1381907
36005,2017,429,1391247
36005,2018,442,1350771
36007,2015,43,179669
36007,2016,30,178401
36007,2017,36,176785
36007,2018,30,174515
36009,2015,20,72098
36009,2016,17,71859
36009,2017,17,71302
36009,2018,26,70698
36011,2015,19,72380
36011,2016,22,71974
36011,2017,11,71482
36011,2018,15,70882
36013,2015,32,119851
36013,2016,32,118685
36013,2017,23,117736
36013,2018,28,116488
36015,2015,20,80306
36015,2016,12,79526
36015,2017,15,78730
36015,2018,18,77246
36017,2015,13,44834
36019,2015,10,75770
36019,2017,14,75443
36019,2018,13,74907
36021,2015,17,56021
36021,2016,18,55364
36021,2017,17,54792
36021,2018,13,53851
36023,2015,20,45317
36023,2016,14,44854
36023,2017,12,44560
36023,2018,11,44482
36025,2018,15,39827
36027,2015,61,275121
36027,2016,60,273611
36027,2017,42,273888
36027,2018,57,271231
36029,2015,180,851793
36029,2016,220,850503
36029,2017,185,853726
36029,2018,165,846746
36033,2017,10,47718
36033,2018,11,46823
36035,2015,15,49687
36035,2016,13,49512
36035,2017,18,49571
36035,2018,16,49161
36037,2015,10,54168
36037,2017,13,53186
36037,2018,10,52677
36039,2015,12,43637
36039,2016,18,43478
36039,2017,10,43328
36043,2015,17,57725
36043,2016,10,57312
36043,2017,17,56925
36043,2018,15,56313
36045,2015,16,111456
36045,2016,11,107747
36045,2017,16,108012
36045,2018,12,105388
36047,2015,486,2495327
36047,2016,514,2485753
36047,2017,495,2493595
36047,2018,440,2427973
36053,2016,14,66345
36053,2017,11,65765
36053,2018,13,65358
36055,2015,112,696955
36055,2016,122,694489
36055,2017,101,693964
36055,2018,122,687184
36057,2016,19,45258
36057,2017,19,45319
36057,2018,17,45474
36059,2015,181,1255645
36059,2016,209,1255887
36059,2017,154,1262400
36059,2018,189,1249922
36061,2015,250,1537780
36061,2016,222,1535274
36061,2017,226,1544784
36061,2018,214,1506140
36063,2015,57,196104
36063,2016,62,195226
36063,2017,35,194551
36063,2018,44,193232
36065,2015,52,213392
36065,2016,54,212135
36065,2017,55,212278
36065,2018,48,210062
36067,2015,90,435136
36067,2016,79,432832
36067,2017,83,431531
36067,2018,83,427531
36069,2015,22,101230
36069,2016,12,101419
36069,2017,15,101302
36069,2018,14,100882
36071,2015,67,357626
36071,2016,90,358794
36071,2017,59,360991
36071,2018,67,359938
36073,2016,10,38423
36073,2018,10,37603
36075,2015,29,113080
36075,2016,19,111806
36075,2017,23,111086
36075,2018,23,110181
36077,2015,10,55697
36077,2016,11,55082
36077,2018,11,54313
36079,2015,17,93198
36079,2016,18,92732
36079,2017,17,92774
36079,2018,12,91870
36081,2015,338,2196583
36081,2016,375,2187990
36081,2017,278,2202910
36081,2018,286,2122378
36083,2015,28,149825
36083,2016,29,149518
36083,2017,27,148996
36083,2018,26,148475
36085,2015,110,445403
36085,2016,112,446225
36085,2017,82,448484
36085,2018,57,444511
36087,2015,47,303935
36087,2016,62,304149
36087,2017,56,305757
36087,2018,52,302301
36089,2015,16,103508
36089,2016,17,102466
36089,2017,16,101914
36089,2018,18,100107
36091,2015,36,211543
36091,2016,18,211994
36091,2017,29,214042
36091,2018,32,213392
36093,2015,24,143196
36093,2016,35,143184
36093,2017,41,143831
36093,2018,25,143484
36099,2016,10,32145
36101,2016,20,89221
36101,2017,15,88452
36103,2015,272,1400153
36103,2016,225,1389176
36103,2017,248,1387264
36103,2018,219,1371505
36105,2015,20,69888
36105,2016,27,69746
36105,2017,13,70044
36105,2018,19,69857
36107,2016,10,44783
36109,2015,19,99559
36109,2016,12,99420
36109,2017,11,99190
36111,2015,52,166721
36111,2016,47,165495
36111,2017,33,165359
36111,2018,37,164030
36113,2015,11,59218
36115,2015,11,57628
36115,2017,10,56785
36115,2018,12,56185
36117,2015,10,85122
36117,2016,20,84422
36117,2017,19,84008
36117,2018,21,83154
36119,2015,138,903928
36119,2016,145,901094
36119,2017,124,904826
36119,2018,134,890685
36121,2015,11,38430
37001,2015,34,146877
37001,2016,43,148041
37001,2017,38,150529
37001,2018,43,154120
37003,2017,12,34271
37003,2018,14,34234
37007,2016,12,23699
37007,2017,13,23201
37007,2018,16,22997
37013,2015,13,43575
37013,2016,16,43377
37013,2017,14,42820
37013,2018,19,42569
37017,2015,15,31687
37017,2016,18,31054
37017,2017,13,30753
37019,2015,21,111998
37019,2016,28,115558
37019,2017,32,118355
37019,2018,25,122790
37021,2015,61,233487
37021,2016,49,235879
37021,2017,53,237295
37021,2018,49,237989
37023,2015,29,81793
37023,2016,23,81661
37023,2017,16,81766
37023,2018,22,82499
37025,2015,50,186911
37025,2016,40,191445
37025,2017,39,196399
37025,2018,39,200238
37027,2015,27,75490
37027,2016,29,75539
37027,2017,25,75622
37027,2018,24,75419
37031,2015,21,62787
37031,2016,13,62627
37031,2017,20,62367
37031,2018,20,62701
37033,2018,11,20711
37035,2015,37,144865
37035,2016,37,146029
37035,2017,44,147187
37035,2018,50,147218
37037,2015,13,63351
37037,2016,10,64266
37039,2017,12,24879
37045,2015,34,90124
37045,2016,33,90289
37045,2017,29,90302
37045,2018,37,90326
37047,2015,16,52457
37047,2016,25,52175
37047,2017,17,51502
37047,2018,17,51038
37049,2015,13,95547
37049,2016,21,95410
37049,2017,27,94709
37049,2018,31,94648
37051,2015,99,308812
37051,2016,96,311655
37051,2017,95,316587
37051,2018,72,316158
37053,2015,10,23890
37055,2016,13,33406
37057,2015,61,153107
37057,2016,42,153165
37057,2017,55,153341
37057,2018,48,154062
37059,2015,15,38202
37059,2016,15,38397
37059,2017,13,38718
37059,2018,11,38777
37061,2015,15,55128
37061,2016,11,54874
37061,2017,16,54677
37063,2015,54,287177
37063,2016,46,291863
37063,2017,42,296617
37063,2018,49,300979
37065,2015,23,50197
37065,2016,22,49328
37065,2017,23,48756
37065,2018,18,47874
37067,2015,112,346198
37067,2016,95,348298
37067,2017,84,352247
37067,2018,98,354010
37069,2015,17,59908
37069,2016,10,60752
37069,2017,14,62058
37069,2018,12,63147
37071,2015,73,200273
37071,2016,78,203511
37071,2017,89,206314
37071,2018,102,208458
37077,2015,14,55065
37077,2016,14,55322
37077,2017,15,55730
37077,2018,19,56072
37081,2015,106,486912
37081,2016,123,490207
37081,2017,120,494919
37081,2018,107,500318
37083,2015,17,48146
37083,2016,10,47447
37083,2017,23,46933
37083,2018,18,46136
37085,2015,19,122453
37085,2016,27,124926
37085,2017,19,126466
37085,2018,34,127701
37087,2015,12,53765
37087,2016,13,54453
37087,2017,20,54776
37087,2018,19,55449
37089,2015,28,100361
37089,2016,15,101703
37089,2017,31,102960
37089,2018,27,103566
37093,2016,10,51590
37093,2017,17,52337
37093,2018,15,52862
37097,2015,49,159960
37097,2016,43,162763
37097,2017,37,165176
37097,2018,31,167322
37099,2015,11,38518
37099,2018,11,40019
37101,2015,34,177113
37101,2016,42,182510
37101,2017,25,187510
37101,2018,33,192886
37105,2015,21,55851
37105,2016,15,55737
37105,2017,15,56499
37105,2018,14,57252
37107,2015,20,53529
37107,2016,21,52682
37107,2017,21,52219
37107,2018,19,51275
37109,2015,16,76214
37109,2016,19,76140
37109,2017,19,76977
37109,2018,16,78114
37111,2015,14,41500
37111,2016,10,41543
37111,2017,12,41482
37117,2016,10,21079
37119,2015,202,992374
37119,2016,172,1011522
37119,2017,151,1031801
37119,2018,163,1046769
37125,2015,27,83772
37125,2016,26,85107
37125,2017,18,86524
37125,2018,14,87554
37127,2015,32,87505
37127,2016,32,87490
37127,2017,41,87379
37127,2018,32,87174
37129,2015,35,206043
37129,2016,39,208679
37129,2017,43,211882
37129,2018,46,216061
37133,2015,35,179528
37133,2016,33,180023
37133,2017,20,186583
37133,2018,35,190200
37135,2015,16,135346
37135,2016,11,135491
37135,2017,11,137868
37135,2018,17,138568
37139,2016,16,37179
37141,2015,15,53804
37141,2016,12,55169
37141,2017,26,56947
37141,2018,15,57925
37145,2015,18,36405
37145,2016,10,36380
37145,2018,11,36369
37147,2015,40,167485
37147,2016,25,168796
37147,2017,33,170053
37147,2018,27,170605
37151,2015,44,133498
37151,2016,52,133736
37151,2017,32,133352
37151,2018,28,133049
37153,2017,19,41638
37153,2018,15,41623
37155,2015,32,127280
37155,2016,54,126156
37155,2017,54,125187
37155,2018,35,124176
37157,2015,36,84473
37157,2016,33,83995
37157,2017,24,83342
37157,2018,41,82877
37159,2015,48,129533
37159,2016,55,130125
37159,2017,41,130795
37159,2018,45,130936
37161,2015,22,61030
37161,2016,21,60935
37161,2017,22,60926
37161,2018,24,60879
37163,2015,20,59260
37163,2016,19,58657
37163,2017,21,58790
37163,2018,19,58873
37165,2015,10,33144
37165,2017,15,32659
37167,2015,21,56314
37167,2016,22,56275
37167,2017,27,56780
37167,2018,22,57208
37169,2015,16,42580
37169,2016,12,42185
37169,2017,18,41774
37169,2018,18,41340
37171,2015,30,66559
37171,2016,23,66028
37171,2017,20,66109
37171,2018,20,65624
37175,2016,12,29036
37175,2018,14,29391
37179,2015,27,213363
37179,2016,43,216723
37179,2017,41,220795
37179,2018,30,224490
37181,2015,17,41457
37181,2016,28,41067
37181,2017,21,40962
37181,2018,13,41221
37183,2015,122,984056
37183,2016,116,1004640
37183,2017,128,1027217
37183,2018,104,1044363
37191,2015,20,116258
37191,2016,29,116162
37191,2017,27,115806
37191,2018,39,114879
37193,2015,26,62645
37193,2016,21,62730
37193,2017,25,62521
37193,2018,22,62270
37195,2015,21,76036
37195,2016,18,75899
37195,2017,32,75820
37195,2018,32,75310
37197,2015,10,34609
37197,2016,18,34508
37197,2018,12,34232
38015,2015,13,86770
38015,2016,13,88175
38015,2017,12,88490
38015,2018,12,88499
38017,2015,29,163056
38017,2016,19,166660
38017,2017,19,168957
38017,2018,17,172373
38035,2016,12,67411
38035,2018,15,66973
38101,2017,10,64976
38101,2018,12,63763
39001,2015,12,26097
39001,2018,10,25664
39003,2015,29,96787
39003,2016,23,96090
39003,2017,13,95465
39003,2018,22,94812
39005,2017,10,49318
39005,2018,11,49285
39007,2015,30,91293
39007,2016,33,90760
39007,2017,20,90178
39007,2018,25,89630
39009,2015,12,62889
39009,2016,17,63156
39009,2018,13,62507
39011,2018,12,42072
39013,2015,26,63160
39013,2016,17,62689
39013,2017,12,62051
39013,2018,18,61483
39015,2017,10,40328
39015,2018,21,40243
39017,2015,74,355227
39017,2016,61,355995
39017,2017,76,358471
39017,2018,91,359470
39021,2016,13,35994
39021,2018,12,35774
39023,2015,50,125138
39023,2016,42,123897
39023,2017,43,123580
39023,2018,33,123383
39025,2015,25,190652
39025,2016,34,191229
39025,2017,42,191642
39025,2018,41,192226
39027,2015,13,39203
39027,2016,11,39106
39027,2017,10,39111
39029,2015,27,96349
39029,2016,22,95173
39029,2017,32,94348
39029,2018,28,93750
39031,2016,10,33676
39031,2018,11,33495
39033,2016,12,38299
39033,2017,13,37895
39033,2018,14,37641
39035,2015,292,1158012
39035,2016,266,1151714
39035,2017,256,1148846
39035,2018,268,1143321
39037,2015,12,47658
39037,2017,13,47071
39037,2018,19,46718
39041,2015,10,184194
39041,2016,18,187212
39041,2017,23,190569
39041,2018,12,194200
39043,2015,14,68983
39043,2016,15,68482
39043,2018,12,67573
39045,2015,23,142310
39045,2016,31,143234
39045,2017,31,145078
39045,2018,26,145703
39047,2015,14,26645
39047,2017,15,26663
39047,2018,12,26566
39049,2015,263,1195586
39049,2016,257,1207638
39049,2017,275,1232473
39049,2018,300,1248540
39051,2017,10,39167
39053,2017,12,27648
39055,2015,17,86748
39055,2016,18,86516
39057,2015,20,153145
39057,2016,24,153249
39057,2017,33,155069
39057,2018,34,155903
39059,2015,11,36327
39059,2016,14,36123
39059,2018,14,35813
39061,2015,152,755372
39061,2016,160,756848
39061,2017,173,761308
39061,2018,163,763408
39063,2016,13,70305
39063,2017,11,70210
39071,2015,13,39857
39071,2017,11,39696
39071,2018,16,39681
39073,2018,11,26113
39077,2015,10,54621
39077,2016,14,54470
39077,2017,12,54510
39079,2016,13,30359
39079,2017,12,30298
39079,2018,17,30200
39081,2015,26,61368
39081,2016,22,60774
39081,2017,24,60272
39081,2018,13,59689
39083,2015,15,56739
39083,2016,22,56434
39083,2017,11,56716
39083,2018,10,57172
39085,2015,34,210831
39085,2016,45,209961
39085,2017,38,210778
39085,2018,43,210531
39087,2015,23,56628
39087,2016,23,56298
39087,2017,17,55592
39087,2018,19,55056
39089,2015,29,159967
39089,2016,19,161266
39089,2017,42,162159
39089,2018,41,163996
39093,2015,34,283374
39093,2016,72,284230
39093,2017,58,285049
39093,2018,55,285719
39095,2015,84,405816
39095,2016,99,404615
39095,2017,94,402802
39095,2018,99,400933
39097,2016,13,40766
39097,2018,15,41531
39099,2015,64,210756
39099,2016,64,209005
39099,2017,58,208524
39099,2018,62,208092
39101,2015,14,60861
39101,2016,14,60604
39101,2017,17,60256
39101,2018,11,60426
39103,2015,22,165146
39103,2016,16,165613
39103,2017,27,166102
39103,2018,26,166260
39105,2015,10,21487
39105,2018,10,21189
39109,2015,24,96445
39109,2016,29,96787
39109,2017,16,97129
39109,2018,34,97913
39113,2015,135,491616
39113,2016,138,490421
39113,2017,134,490422
39113,2018,137,490283
39119,2015,25,79871
39119,2016,23,79597
39119,2017,14,79617
39119,2018,20,79533
39127,2016,10,33865
39127,2017,10,33817
